# started on Sat Jun 13 22:13:18 2020

50972170121,ns,duration_time,50972170121,100.00,1645.748,M/sec
30972.05,msec,task-clock,30972047070,100.00,0.608,CPUs utilized
61944006278,,cycles,30972043422,100.00,2.000,GHz
70154562659,,instructions,30972041490,100.00,1.13,insn per cycle
240752134,,cache-misses,30972040388,100.00,,
# started on Sat Jun 13 22:14:29 2020

50975724703,ns,duration_time,50975724703,100.00,1646.151,M/sec
30966.62,msec,task-clock,30966616831,100.00,0.607,CPUs utilized
61933145692,,cycles,30966612885,100.00,2.000,GHz
70254611539,,instructions,30966611571,100.00,1.13,insn per cycle
241431834,,cache-misses,30966610413,100.00,,
# started on Sat Jun 13 22:15:44 2020

50977929392,ns,duration_time,50977929392,100.00,1646.767,M/sec
30956.38,msec,task-clock,30956378419,100.00,0.607,CPUs utilized
61912667725,,cycles,30956373521,100.00,2.000,GHz
70195956452,,instructions,30956361993,100.00,1.13,insn per cycle
241309307,,cache-misses,30956360871,100.00,,
# started on Sat Jun 13 22:16:59 2020

50970507814,ns,duration_time,50970507814,100.00,1646.019,M/sec
30965.94,msec,task-clock,30965935461,100.00,0.608,CPUs utilized
61931783021,,cycles,30965931643,100.00,2.000,GHz
70124212039,,instructions,30965929441,100.00,1.13,insn per cycle
241454204,,cache-misses,30965928631,100.00,,
# started on Sat Jun 13 22:18:15 2020

50976025739,ns,duration_time,50976025739,100.00,1646.335,M/sec
30963.33,msec,task-clock,30963329364,100.00,0.607,CPUs utilized
61926546279,,cycles,30963313716,100.00,2.000,GHz
70087410698,,instructions,30963311936,100.00,1.13,insn per cycle
242308684,,cache-misses,30963310502,100.00,,
