[1088835.523327] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1088836.385757] tee (29939): drop_caches: 3
[1088836.615793] Running randread depth 1024 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1088895.908643] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1088915.960721] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1088915.973648] nvme_tcp: copy    0                0       3589781056                0                0                0
[1088915.985735] nvme_tcp: copy    1                0                0                0                0                0
[1088915.997817] nvme_tcp: copy    2                0                0                0                0                0
[1088916.009899] nvme_tcp: copy    3                0                0                0                0                0
[1088916.021981] nvme_tcp: copy    4                0                0                0                0                0
[1088916.034068] nvme_tcp: copy    5                0                0                0                0                0
[1088916.046151] nvme_tcp: copy    6                0                0                0                0                0
[1088916.058235] nvme_tcp: copy    7                0                0                0                0                0
[1088916.070318] nvme_tcp: copy    8                0                0                0                0                0
[1088916.082402] nvme_tcp: copy    9                0                0                0                0                0
[1088916.094484] nvme_tcp: copy   10                0                0                0                0                0
[1088916.106568] nvme_tcp: copy   11                0                0                0                0                0
[1088916.118652] nvme_tcp: copy   12                0                0                0                0                0
[1088916.130736] nvme_tcp: copy   13                0                0                0                0                0
[1088916.142820] nvme_tcp: copy   14                0                0                0                0                0
[1088916.154903] nvme_tcp: copy   15                0                0                0                0                0
[1088916.166992] nvme_tcp: copy   16                0                0                0                0                0
[1088916.179076] nvme_tcp: copy   17                0                0                0                0                0
[1088916.191158] nvme_tcp: copy   18                0                0                0                0                0
[1088916.203242] nvme_tcp: copy   19                0                0                0                0                0
[1088916.215325] nvme_tcp: copy   20                0                0                0                0                0
[1088916.227408] nvme_tcp: copy   21                0                0                0                0                0
[1088916.239489] nvme_tcp: copy   22                0                0                0                0                0
[1088916.251573] nvme_tcp: copy   23                0                0                0                0                0
[1088916.263656] nvme_tcp: copy   24                0                0                0                0                0
[1088916.275739] nvme_tcp: copy   25                0                0                0                0                0
[1088916.287822] nvme_tcp: copy   26                0                0                0                0                0
[1088916.299905] nvme_tcp: copy   27                0                0                0                0                0
[1088916.311988] nvme_tcp: crc    0                0       4426492952                0                0                0
[1088916.323974] nvme_tcp: crc    1                0                0                0                0                0
[1088916.335959] nvme_tcp: crc    2                0                0                0                0                0
[1088916.347937] nvme_tcp: crc    3                0                0                0                0                0
[1088916.359922] nvme_tcp: crc    4                0                0                0                0                0
[1088916.371907] nvme_tcp: crc    5                0                0                0                0                0
[1088916.393973] nvme_tcp: crc    6                0                0                0                0                0
[1088916.405959] nvme_tcp: crc    7                0                0                0                0                0
[1088916.417944] nvme_tcp: crc    8                0                0                0                0                0
[1088916.429930] nvme_tcp: crc    9                0                0                0                0                0
[1088916.441915] nvme_tcp: crc   10                0                0                0                0                0
[1088916.453901] nvme_tcp: crc   11                0                0                0                0                0
[1088916.465886] nvme_tcp: crc   12                0                0                0                0                0
[1088916.477872] nvme_tcp: crc   13                0                0                0                0                0
