# started on Sat Jun 13 21:14:15 2020

50992993810,ns,duration_time,50992993810,100.00,1645.313,M/sec
30992.89,msec,task-clock,30992891869,100.00,0.608,CPUs utilized
61985696384,,cycles,30992887933,100.00,2.000,GHz
90086492848,,instructions,30992886607,100.00,1.45,insn per cycle
580644,,cache-misses,30992885393,100.00,,
# started on Sat Jun 13 21:15:15 2020

50946033079,ns,duration_time,50946033079,100.00,1646.389,M/sec
30944.11,msec,task-clock,30944107390,100.00,0.607,CPUs utilized
61888126269,,cycles,30944102346,100.00,2.000,GHz
89958397494,,instructions,30944101020,100.00,1.45,insn per cycle
589526,,cache-misses,30944100272,100.00,,
# started on Sat Jun 13 21:16:10 2020

51045809804,ns,duration_time,51045809804,100.00,1644.263,M/sec
31044.80,msec,task-clock,31044795175,100.00,0.608,CPUs utilized
62089501060,,cycles,31044791385,100.00,2.000,GHz
90219151388,,instructions,31044788499,100.00,1.45,insn per cycle
407819,,cache-misses,31044787323,100.00,,
# started on Sat Jun 13 21:17:05 2020

50905475719,ns,duration_time,50905475719,100.00,1647.139,M/sec
30905.39,msec,task-clock,30905387942,100.00,0.607,CPUs utilized
61810687778,,cycles,30905384238,100.00,2.000,GHz
89720262691,,instructions,30905380984,100.00,1.45,insn per cycle
337130,,cache-misses,30905379540,100.00,,
# started on Sat Jun 13 21:18:00 2020

50988117751,ns,duration_time,50988117751,100.00,1645.464,M/sec
30987.07,msec,task-clock,30987071386,100.00,0.608,CPUs utilized
61974054454,,cycles,30987066856,100.00,2.000,GHz
90046734982,,instructions,30987065124,100.00,1.45,insn per cycle
516220,,cache-misses,30987056534,100.00,,
