[331830.312836] Running randread depth 4 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[331849.222716] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[331869.253663] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[331869.266740] nvme_tcp: copy    0                0       6418916300                0                0                0
[331869.278728] nvme_tcp: copy    1                0                0                0                0                0
[331869.290714] nvme_tcp: copy    2                0                0                0                0                0
[331869.302698] nvme_tcp: copy    3                0                0                0                0                0
[331869.314690] nvme_tcp: copy    4                0                0                0                0                0
[331869.326680] nvme_tcp: copy    5                0                0                0                0                0
[331869.338668] nvme_tcp: copy    6                0                0                0                0                0
[331869.350655] nvme_tcp: copy    7                0                0                0                0                0
[331869.362641] nvme_tcp: copy    8                0                0                0                0                0
[331869.374628] nvme_tcp: copy    9                0                0                0                0                0
[331869.386613] nvme_tcp: copy   10                0                0                0                0                0
[331869.398599] nvme_tcp: copy   11                0                0                0                0                0
[331869.410585] nvme_tcp: copy   12                0                0                0                0                0
[331869.422570] nvme_tcp: copy   13                0                0                0                0                0
[331869.434556] nvme_tcp: copy   14                0                0                0                0                0
[331869.446543] nvme_tcp: copy   15                0                0                0                0                0
[331869.458527] nvme_tcp: copy   16                0                0                0                0                0
[331869.470512] nvme_tcp: copy   17                0                0                0                0                0
[331869.482497] nvme_tcp: copy   18                0                0                0                0                0
[331869.494481] nvme_tcp: copy   19                0                0                0                0                0
[331869.506468] nvme_tcp: copy   20                0                0                0                0                0
[331869.518452] nvme_tcp: copy   21                0                0                0                0                0
[331869.530437] nvme_tcp: copy   22                0                0                0                0                0
[331869.542420] nvme_tcp: copy   23                0                0                0                0                0
[331869.554406] nvme_tcp: copy   24                0                0                0                0                0
[331869.566391] nvme_tcp: copy   25                0                0                0                0                0
[331869.578377] nvme_tcp: copy   26                0                0                0                0                0
[331869.590362] nvme_tcp: copy   27                0                0                0                0                0
[331869.602348] nvme_tcp: crc    0                0       7736035732                0                0                0
[331869.614234] nvme_tcp: crc    1                0                0                0                0                0
[331869.626122] nvme_tcp: crc    2                0                0                0                0                0
[331869.638001] nvme_tcp: crc    3                0                0                0                0                0
[331869.649889] nvme_tcp: crc    4                0                0                0                0                0
[331869.661768] nvme_tcp: crc    5                0                0                0                0                0
[331869.673655] nvme_tcp: crc    6                0                0                0                0                0
[331869.685534] nvme_tcp: crc    7                0                0                0                0                0
[331869.697423] nvme_tcp: crc    8                0                0                0                0                0
[331869.709309] nvme_tcp: crc    9                0                0                0                0                0
[331869.721187] nvme_tcp: crc   10                0                0                0                0                0
[331869.733073] nvme_tcp: crc   11                0                0                0                0                0
[331869.744960] nvme_tcp: crc   12                0                0                0                0                0
[331869.756847] nvme_tcp: crc   13                0                0                0                0                0
[331869.768735] nvme_tcp: crc   14                0                0                0                0                0
[331869.780614] nvme_tcp: crc   15                0                0                0                0                0
[331869.792500] nvme_tcp: crc   16                0                0                0                0                0
[331869.804386] nvme_tcp: crc   17                0                0                0                0                0
[331869.816272] nvme_tcp: crc   18                0                0                0                0                0
[331869.828159] nvme_tcp: crc   19                0                0                0                0                0
[331869.840046] nvme_tcp: crc   20                0                0                0                0                0
[331869.851925] nvme_tcp: crc   21                0                0                0                0                0
[331869.863812] nvme_tcp: crc   22                0                0                0                0                0
[331869.875697] nvme_tcp: crc   23                0                0                0                0                0
[331869.887581] nvme_tcp: crc   24                0                0                0                0                0
[331869.899469] nvme_tcp: crc   25                0                0                0                0                0
