[332486.899768] Running randread depth 8 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[332505.986686] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[332526.017911] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[332526.030908] nvme_tcp: copy    0                0       7099469248                0                0                0
[332526.042898] nvme_tcp: copy    1                0                0                0                0                0
[332526.054885] nvme_tcp: copy    2                0                0                0                0                0
[332526.066870] nvme_tcp: copy    3                0                0                0                0                0
[332526.078861] nvme_tcp: copy    4                0                0                0                0                0
[332526.090849] nvme_tcp: copy    5                0                0                0                0                0
[332526.102835] nvme_tcp: copy    6                0                0                0                0                0
[332526.114820] nvme_tcp: copy    7                0                0                0                0                0
[332526.126805] nvme_tcp: copy    8                0                0                0                0                0
[332526.138793] nvme_tcp: copy    9                0                0                0                0                0
[332526.150783] nvme_tcp: copy   10                0                0                0                0                0
[332526.162770] nvme_tcp: copy   11                0                0                0                0                0
[332526.174755] nvme_tcp: copy   12                0                0                0                0                0
[332526.186740] nvme_tcp: copy   13                0                0                0                0                0
[332526.198726] nvme_tcp: copy   14                0                0                0                0                0
[332526.210712] nvme_tcp: copy   15                0                0                0                0                0
[332526.222697] nvme_tcp: copy   16                0                0                0                0                0
[332526.234683] nvme_tcp: copy   17                0                0                0                0                0
[332526.246668] nvme_tcp: copy   18                0                0                0                0                0
[332526.258653] nvme_tcp: copy   19                0                0                0                0                0
[332526.270638] nvme_tcp: copy   20                0                0                0                0                0
[332526.282624] nvme_tcp: copy   21                0                0                0                0                0
[332526.294610] nvme_tcp: copy   22                0                0                0                0                0
[332526.306596] nvme_tcp: copy   23                0                0                0                0                0
[332526.318581] nvme_tcp: copy   24                0                0                0                0                0
[332526.330566] nvme_tcp: copy   25                0                0                0                0                0
[332526.342552] nvme_tcp: copy   26                0                0                0                0                0
[332526.354538] nvme_tcp: copy   27                0                0                0                0                0
[332526.366524] nvme_tcp: crc    0                0       8589462416                0                0                0
[332526.378410] nvme_tcp: crc    1                0                0                0                0                0
[332526.390290] nvme_tcp: crc    2                0                0                0                0                0
[332526.402176] nvme_tcp: crc    3                0                0                0                0                0
[332526.414062] nvme_tcp: crc    4                0                0                0                0                0
[332526.425950] nvme_tcp: crc    5                0                0                0                0                0
[332526.437837] nvme_tcp: crc    6                0                0                0                0                0
[332526.449724] nvme_tcp: crc    7                0                0                0                0                0
[332526.461611] nvme_tcp: crc    8                0                0                0                0                0
[332526.473487] nvme_tcp: crc    9                0                0                0                0                0
[332526.485374] nvme_tcp: crc   10                0                0                0                0                0
[332526.497261] nvme_tcp: crc   11                0                0                0                0                0
[332526.509148] nvme_tcp: crc   12                0                0                0                0                0
[332526.521035] nvme_tcp: crc   13                0                0                0                0                0
[332526.532922] nvme_tcp: crc   14                0                0                0                0                0
[332526.544809] nvme_tcp: crc   15                0                0                0                0                0
[332526.556695] nvme_tcp: crc   16                0                0                0                0                0
[332526.568582] nvme_tcp: crc   17                0                0                0                0                0
[332526.580469] nvme_tcp: crc   18                0                0                0                0                0
[332526.592356] nvme_tcp: crc   19                0                0                0                0                0
[332526.604234] nvme_tcp: crc   20                0                0                0                0                0
[332526.616120] nvme_tcp: crc   21                0                0                0                0                0
[332526.628000] nvme_tcp: crc   22                0                0                0                0                0
[332526.639887] nvme_tcp: crc   23                0                0                0                0                0
[332526.651765] nvme_tcp: crc   24                0                0                0                0                0
[332526.663654] nvme_tcp: crc   25                0                0                0                0                0
[332526.675540] nvme_tcp: crc   26                0                0                0                0                0
[332526.687427] nvme_tcp: crc   27                0                0                0                0                0
[332526.699304] nvme_tcp: tx_crc    0                0                0                0                0                0
[332526.711483] nvme_tcp: tx_crc    1                0                0                0                0                0
[332526.723663] nvme_tcp: tx_crc    2                0                0                0                0                0
[332526.735841] nvme_tcp: tx_crc    3                0                0                0                0                0
[332526.748019] nvme_tcp: tx_crc    4                0                0                0                0                0
[332526.760198] nvme_tcp: tx_crc    5                0                0                0                0                0
[332526.772377] nvme_tcp: tx_crc    6                0                0                0                0                0
[332526.784555] nvme_tcp: tx_crc    7                0                0                0                0                0
[332526.796733] nvme_tcp: tx_crc    8                0                0                0                0                0
[332526.808903] nvme_tcp: tx_crc    9                0                0                0                0                0
[332526.831179] nvme_tcp: tx_crc   10                0                0                0                0                0
[332526.843358] nvme_tcp: tx_crc   11                0                0                0                0                0
[332526.855536] nvme_tcp: tx_crc   12                0                0                0                0                0
[332526.867714] nvme_tcp: tx_crc   13                0                0                0                0                0
[332526.879892] nvme_tcp: tx_crc   14                0                0                0                0                0
[332526.892071] nvme_tcp: tx_crc   15                0                0                0                0                0
[332526.904249] nvme_tcp: tx_crc   16                0                0                0                0                0
[332526.916420] nvme_tcp: tx_crc   17                0                0                0                0                0
[332526.928598] nvme_tcp: tx_crc   18                0                0                0                0                0
