# started on Sat Jun 13 21:25:11 2020

50968082213,ns,duration_time,50968082213,100.00,1645.854,M/sec
30967.56,msec,task-clock,30967561013,100.00,0.608,CPUs utilized
61934997370,,cycles,30967556943,100.00,2.000,GHz
95912611174,,instructions,30967553471,100.00,1.55,insn per cycle
779580,,cache-misses,30967552407,100.00,,
# started on Sat Jun 13 21:26:07 2020

50992446329,ns,duration_time,50992446329,100.00,1645.443,M/sec
30990.10,msec,task-clock,30990095487,100.00,0.608,CPUs utilized
61980067656,,cycles,30990091687,100.00,2.000,GHz
96028397318,,instructions,30990089283,100.00,1.55,insn per cycle
902728,,cache-misses,30990088205,100.00,,
# started on Sat Jun 13 21:27:02 2020

50961850564,ns,duration_time,50961850564,100.00,1646.019,M/sec
30960.67,msec,task-clock,30960665672,100.00,0.608,CPUs utilized
61921242406,,cycles,30960661408,100.00,2.000,GHz
95012232481,,instructions,30960659052,100.00,1.53,insn per cycle
607873,,cache-misses,30960658498,100.00,,
# started on Sat Jun 13 21:27:57 2020

50963237367,ns,duration_time,50963237367,100.00,1645.980,M/sec
30962.25,msec,task-clock,30962253961,100.00,0.608,CPUs utilized
61924421230,,cycles,30962250315,100.00,2.000,GHz
94969530484,,instructions,30962247731,100.00,1.53,insn per cycle
596311,,cache-misses,30962246415,100.00,,
# started on Sat Jun 13 21:28:52 2020

50964704855,ns,duration_time,50964704855,100.00,1645.947,M/sec
30963.76,msec,task-clock,30963764558,100.00,0.608,CPUs utilized
61927441296,,cycles,30963760248,100.00,2.000,GHz
94820121941,,instructions,30963757178,100.00,1.53,insn per cycle
596744,,cache-misses,30963756010,100.00,,
