# started on Sat Jun 13 20:46:15 2020

50990076478,ns,duration_time,50990076478,100.00,1645.389,M/sec
30989.68,msec,task-clock,30989684578,100.00,0.608,CPUs utilized
61979280019,,cycles,30989680354,100.00,2.000,GHz
61265865517,,instructions,30989676352,100.00,0.99,insn per cycle
491709,,cache-misses,30989674852,100.00,,
# started on Sat Jun 13 20:47:30 2020

50893233084,ns,duration_time,50893233084,100.00,1647.396,M/sec
30893.14,msec,task-clock,30893144779,100.00,0.607,CPUs utilized
61786200260,,cycles,30893139883,100.00,2.000,GHz
62595708243,,instructions,30893136795,100.00,1.01,insn per cycle
436970,,cache-misses,30893135661,100.00,,
# started on Sat Jun 13 20:48:46 2020

50969451586,ns,duration_time,50969451586,100.00,1645.803,M/sec
30969.35,msec,task-clock,30969348994,100.00,0.608,CPUs utilized
61938609852,,cycles,30969344932,100.00,2.000,GHz
62732736889,,instructions,30969341362,100.00,1.01,insn per cycle
418780,,cache-misses,30969339802,100.00,,
# started on Sat Jun 13 20:50:01 2020

50973426496,ns,duration_time,50973426496,100.00,1645.732,M/sec
30973.11,msec,task-clock,30973110178,100.00,0.608,CPUs utilized
61946132816,,cycles,30973106290,100.00,2.000,GHz
62590013746,,instructions,30973103058,100.00,1.01,insn per cycle
466935,,cache-misses,30973101526,100.00,,
# started on Sat Jun 13 20:51:16 2020

50970603291,ns,duration_time,50970603291,100.00,1645.778,M/sec
30970.52,msec,task-clock,30970517111,100.00,0.608,CPUs utilized
61940946246,,cycles,30970513003,100.00,2.000,GHz
62674860579,,instructions,30970509027,100.00,1.01,insn per cycle
425189,,cache-misses,30970507429,100.00,,
