[1143876.231825] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1143877.106950] tee (10538): drop_caches: 3
[1143877.337484] Running randread depth 256 jobs 1 size 256K zc 0 remote zc 0 zcrc 0
[1143936.634475] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1143956.679475] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1143956.692350] nvme_tcp: copy    0                0      16736470920                0                0                0
[1143956.704435] nvme_tcp: copy    1                0                0                0                0                0
[1143956.716517] nvme_tcp: copy    2                0                0                0                0                0
[1143956.728599] nvme_tcp: copy    3                0                0                0                0                0
[1143956.740680] nvme_tcp: copy    4                0                0                0                0                0
[1143956.752850] nvme_tcp: copy    5                0                0                0                0                0
[1143956.764929] nvme_tcp: copy    6                0                0                0                0                0
[1143956.777011] nvme_tcp: copy    7                0                0                0                0                0
[1143956.789093] nvme_tcp: copy    8                0                0                0                0                0
[1143956.801174] nvme_tcp: copy    9                0                0                0                0                0
[1143956.813252] nvme_tcp: copy   10                0                0                0                0                0
[1143956.825338] nvme_tcp: copy   11                0                0                0                0                0
[1143956.837424] nvme_tcp: copy   12                0                0                0                0                0
[1143956.849508] nvme_tcp: copy   13                0                0                0                0                0
[1143956.861592] nvme_tcp: copy   14                0                0                0                0                0
[1143956.873677] nvme_tcp: copy   15                0                0                0                0                0
[1143956.885761] nvme_tcp: copy   16                0                0                0                0                0
[1143956.897852] nvme_tcp: copy   17                0                0                0                0                0
[1143956.909936] nvme_tcp: copy   18                0                0                0                0                0
[1143956.922021] nvme_tcp: copy   19                0                0                0                0                0
[1143956.934107] nvme_tcp: copy   20                0                0                0                0                0
[1143956.946191] nvme_tcp: copy   21                0                0                0                0                0
[1143956.958276] nvme_tcp: copy   22                0                0                0                0                0
[1143956.970362] nvme_tcp: copy   23                0                0                0                0                0
[1143956.982447] nvme_tcp: copy   24                0                0                0                0                0
[1143956.994532] nvme_tcp: copy   25                0                0                0                0                0
[1143957.006617] nvme_tcp: copy   26                0                0                0                0                0
[1143957.018703] nvme_tcp: copy   27                0                0                0                0                0
[1143957.030789] nvme_tcp: crc    0                0       5844337672                0                0                0
[1143957.052917] nvme_tcp: crc    1                0                0                0                0                0
[1143957.064905] nvme_tcp: crc    2                0                0                0                0                0
[1143957.076892] nvme_tcp: crc    3                0                0                0                0                0
[1143957.088881] nvme_tcp: crc    4                0                0                0                0                0
[1143957.100869] nvme_tcp: crc    5                0                0                0                0                0
[1143957.112856] nvme_tcp: crc    6                0                0                0                0                0
[1143957.124843] nvme_tcp: crc    7                0                0                0                0                0
[1143957.136831] nvme_tcp: crc    8                0                0                0                0                0
[1143957.148818] nvme_tcp: crc    9                0                0                0                0                0
[1143957.160807] nvme_tcp: crc   10                0                0                0                0                0
[1143957.172795] nvme_tcp: crc   11                0                0                0                0                0
[1143957.184782] nvme_tcp: crc   12                0                0                0                0                0
[1143957.196771] nvme_tcp: crc   13                0                0                0                0                0
[1143957.208756] nvme_tcp: crc   14                0                0                0                0                0
[1143957.220743] nvme_tcp: crc   15                0                0                0                0                0
[1143957.232729] nvme_tcp: crc   16                0                0                0                0                0
[1143957.244717] nvme_tcp: crc   17                0                0                0                0                0
[1143957.256703] nvme_tcp: crc   18                0                0                0                0                0
[1143957.268691] nvme_tcp: crc   19                0                0                0                0                0
[1143957.280676] nvme_tcp: crc   20                0                0                0                0                0
[1143957.292665] nvme_tcp: crc   21                0                0                0                0                0
[1143957.304661] nvme_tcp: crc   22                0                0                0                0                0
[1143957.316649] nvme_tcp: crc   23                0                0                0                0                0
[1143957.328635] nvme_tcp: crc   24                0                0                0                0                0
[1143957.340622] nvme_tcp: crc   25                0                0                0                0                0
[1143957.352608] nvme_tcp: crc   26                0                0                0                0                0
[1143957.364584] nvme_tcp: crc   27                0                0                0                0                0
[1143957.376569] nvme_tcp: tx_crc    0                0                0                0                0                0
[1143957.388847] nvme_tcp: tx_crc    1                0                0                0                0                0
[1143957.401126] nvme_tcp: tx_crc    2                0                0                0                0                0
[1143957.413404] nvme_tcp: tx_crc    3                0                0                0                0                0
[1143957.425682] nvme_tcp: tx_crc    4                0                0                0                0                0
[1143957.437963] nvme_tcp: tx_crc    5                0                0                0                0                0
[1143957.450241] nvme_tcp: tx_crc    6                0                0                0                0                0
[1143957.462521] nvme_tcp: tx_crc    7                0                0                0                0                0
[1143957.474798] nvme_tcp: tx_crc    8                0                0                0                0                0
[1143957.487077] nvme_tcp: tx_crc    9                0                0                0                0                0
[1143957.499357] nvme_tcp: tx_crc   10                0                0                0                0                0
[1143957.511635] nvme_tcp: tx_crc   11                0                0                0                0                0
[1143957.523914] nvme_tcp: tx_crc   12                0                0                0                0                0
[1143957.536192] nvme_tcp: tx_crc   13                0                0                0                0                0
[1143957.548472] nvme_tcp: tx_crc   14                0                0                0                0                0
[1143957.560752] nvme_tcp: tx_crc   15                0                0                0                0                0
[1143957.573029] nvme_tcp: tx_crc   16                0                0                0                0                0
[1143957.585307] nvme_tcp: tx_crc   17                0                0                0                0                0
[1143957.597584] nvme_tcp: tx_crc   18                0                0                0                0                0
[1143957.609862] nvme_tcp: tx_crc   19                0                0                0                0                0
[1143957.622141] nvme_tcp: tx_crc   20                0                0                0                0                0
[1143957.634419] nvme_tcp: tx_crc   21                0                0                0                0                0
[1143957.646701] nvme_tcp: tx_crc   22                0                0                0                0                0
[1143957.658981] nvme_tcp: tx_crc   23                0                0                0                0                0
[1143957.671262] nvme_tcp: tx_crc   24                0                0                0                0                0
[1143957.683542] nvme_tcp: tx_crc   25                0                0                0                0                0
[1143957.695820] nvme_tcp: tx_crc   26                0                0                0                0                0
[1143957.708100] nvme_tcp: tx_crc   27                0                0                0                0                0
[1143957.720377] nvme_tcp: tracing_off done
[1143957.720377] nvme_tcp: tracing_off done
[1143992.492955] tee (12436): drop_caches: 3
[1143992.716294] Running randread depth 256 jobs 1 size 256K zc 0 remote zc 0 zcrc 0
[1144051.872711] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1144071.916994] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1144071.929877] nvme_tcp: copy    0                0      15746220080                0                0                0
