# started on Mon Jun  8 17:38:59 2020

61531290238,,cycles,31073333408,100.00,,
64548185650,,instructions,31073332154,100.00,1.05,insn per cycle
213864313,,cache-misses,31073331684,100.00,,
# started on Mon Jun  8 17:40:55 2020

61525553187,,cycles,31079230477,100.00,,
67160882242,,instructions,31079229057,100.00,1.09,insn per cycle
223306611,,cache-misses,31079228723,100.00,,
# started on Mon Jun  8 17:42:51 2020

61540264025,,cycles,31078540792,100.00,,
64646608528,,instructions,31078539488,100.00,1.05,insn per cycle
213897352,,cache-misses,31078538667,100.00,,
# started on Mon Jun  8 17:44:45 2020

61510821293,,cycles,31049854317,100.00,,
68242631808,,instructions,31049852832,100.00,1.11,insn per cycle
226488994,,cache-misses,31049852993,100.00,,
# started on Mon Jun  8 17:46:40 2020

61494030268,,cycles,31058135389,100.00,,
68075506283,,instructions,31058122493,100.00,1.11,insn per cycle
225461866,,cache-misses,31058121719,100.00,,
# started on Mon Jun  8 17:48:36 2020

61569010948,,cycles,31082594062,100.00,,
68331936873,,instructions,31082592111,100.00,1.11,insn per cycle
226269022,,cache-misses,31082591064,100.00,,
# started on Mon Jun  8 17:50:31 2020

61547532827,,cycles,31077369929,100.00,,
64808663701,,instructions,31077367018,100.00,1.05,insn per cycle
214153889,,cache-misses,31077366717,100.00,,
# started on Mon Jun  8 17:52:26 2020

61555138253,,cycles,31075469495,100.00,,
64817217036,,instructions,31075467723,100.00,1.05,insn per cycle
213960215,,cache-misses,31075467285,100.00,,
# started on Mon Jun  8 17:54:22 2020

61404729422,,cycles,31016222919,100.00,,
68135584066,,instructions,31016221079,100.00,1.11,insn per cycle
226602510,,cache-misses,31016220781,100.00,,
# started on Mon Jun  8 17:56:17 2020

61541388409,,cycles,31079522644,100.00,,
68212354324,,instructions,31079522002,100.00,1.11,insn per cycle
226093239,,cache-misses,31079521545,100.00,,
