[1050676.869716] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1050677.770164] tee (27020): drop_caches: 3
[1050677.987180] Running randread depth 64 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1050737.271434] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1050757.315947] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1050757.328844] nvme_tcp: copy    0                0       1133933782                0                0                0
[1050757.340925] nvme_tcp: copy    1                0                0                0                0                0
[1050757.353003] nvme_tcp: copy    2                0                0                0                0                0
[1050757.365084] nvme_tcp: copy    3                0                0                0                0                0
[1050757.377165] nvme_tcp: copy    4                0                0                0                0                0
[1050757.389247] nvme_tcp: copy    5                0                0                0                0                0
[1050757.401326] nvme_tcp: copy    6                0                0                0                0                0
[1050757.413406] nvme_tcp: copy    7                0                0                0                0                0
[1050757.425490] nvme_tcp: copy    8                0                0                0                0                0
[1050757.437576] nvme_tcp: copy    9                0                0                0                0                0
[1050757.449660] nvme_tcp: copy   10                0                0                0                0                0
[1050757.461745] nvme_tcp: copy   11                0                0                0                0                0
[1050757.473830] nvme_tcp: copy   12                0                0                0                0                0
[1050757.485917] nvme_tcp: copy   13                0                0                0                0                0
[1050757.498000] nvme_tcp: copy   14                0                0                0                0                0
[1050757.510085] nvme_tcp: copy   15                0                0                0                0                0
[1050757.522170] nvme_tcp: copy   16                0                0                0                0                0
[1050757.534259] nvme_tcp: copy   17                0                0                0                0                0
[1050757.546334] nvme_tcp: copy   18                0                0                0                0                0
[1050757.558420] nvme_tcp: copy   19                0                0                0                0                0
[1050757.570503] nvme_tcp: copy   20                0                0                0                0                0
[1050757.582585] nvme_tcp: copy   21                0                0                0                0                0
[1050757.594671] nvme_tcp: copy   22                0                0                0                0                0
[1050757.606757] nvme_tcp: copy   23                0                0                0                0                0
[1050757.618840] nvme_tcp: copy   24                0                0                0                0                0
[1050757.630927] nvme_tcp: copy   25                0                0                0                0                0
[1050757.643010] nvme_tcp: copy   26                0                0                0                0                0
[1050757.655095] nvme_tcp: copy   27                0                0                0                0                0
[1050757.667178] nvme_tcp: crc    0                0       1713373052                0                0                0
[1050757.679167] nvme_tcp: crc    1                0                0                0                0                0
[1050757.691152] nvme_tcp: crc    2                0                0                0                0                0
[1050757.703142] nvme_tcp: crc    3                0                0                0                0                0
[1050757.715127] nvme_tcp: crc    4                0                0                0                0                0
[1050757.727116] nvme_tcp: crc    5                0                0                0                0                0
[1050757.739102] nvme_tcp: crc    6                0                0                0                0                0
[1050757.751092] nvme_tcp: crc    7                0                0                0                0                0
[1050757.763077] nvme_tcp: crc    8                0                0                0                0                0
[1050757.775064] nvme_tcp: crc    9                0                0                0                0                0
[1050757.787051] nvme_tcp: crc   10                0                0                0                0                0
[1050757.799040] nvme_tcp: crc   11                0                0                0                0                0
[1050757.811025] nvme_tcp: crc   12                0                0                0                0                0
[1050757.823013] nvme_tcp: crc   13                0                0                0                0                0
[1050757.845157] nvme_tcp: crc   14                0                0                0                0                0
[1050757.857145] nvme_tcp: crc   15                0                0                0                0                0
[1050757.869130] nvme_tcp: crc   16                0                0                0                0                0
[1050757.881118] nvme_tcp: crc   17                0                0                0                0                0
[1050757.893105] nvme_tcp: crc   18                0                0                0                0                0
[1050757.905091] nvme_tcp: crc   19                0                0                0                0                0
[1050757.917079] nvme_tcp: crc   20                0                0                0                0                0
[1050757.929066] nvme_tcp: crc   21                0                0                0                0                0
[1050757.941074] nvme_tcp: crc   22                0                0                0                0                0
[1050757.953063] nvme_tcp: crc   23                0                0                0                0                0
[1050757.965048] nvme_tcp: crc   24                0                0                0                0                0
[1050757.977030] nvme_tcp: crc   25                0                0                0                0                0
[1050757.989016] nvme_tcp: crc   26                0                0                0                0                0
[1050758.000998] nvme_tcp: crc   27                0                0                0                0                0
[1050758.012980] nvme_tcp: tx_crc    0                0                0                0                0                0
[1050758.025255] nvme_tcp: tx_crc    1                0                0                0                0                0
[1050758.037520] nvme_tcp: tx_crc    2                0                0                0                0                0
[1050758.049785] nvme_tcp: tx_crc    3                0                0                0                0                0
[1050758.062057] nvme_tcp: tx_crc    4                0                0                0                0                0
[1050758.074331] nvme_tcp: tx_crc    5                0                0                0                0                0
[1050758.086596] nvme_tcp: tx_crc    6                0                0                0                0                0
[1050758.098870] nvme_tcp: tx_crc    7                0                0                0                0                0
[1050758.111136] nvme_tcp: tx_crc    8                0                0                0                0                0
[1050758.123410] nvme_tcp: tx_crc    9                0                0                0                0                0
[1050758.135685] nvme_tcp: tx_crc   10                0                0                0                0                0
[1050758.147955] nvme_tcp: tx_crc   11                0                0                0                0                0
[1050758.160233] nvme_tcp: tx_crc   12                0                0                0                0                0
[1050758.172515] nvme_tcp: tx_crc   13                0                0                0                0                0
[1050758.184792] nvme_tcp: tx_crc   14                0                0                0                0                0
[1050758.197071] nvme_tcp: tx_crc   15                0                0                0                0                0
[1050758.209349] nvme_tcp: tx_crc   16                0                0                0                0                0
[1050758.221629] nvme_tcp: tx_crc   17                0                0                0                0                0
[1050758.233907] nvme_tcp: tx_crc   18                0                0                0                0                0
[1050758.246188] nvme_tcp: tx_crc   19                0                0                0                0                0
[1050758.258468] nvme_tcp: tx_crc   20                0                0                0                0                0
[1050758.270748] nvme_tcp: tx_crc   21                0                0                0                0                0
[1050758.283026] nvme_tcp: tx_crc   22                0                0                0                0                0
[1050758.295307] nvme_tcp: tx_crc   23                0                0                0                0                0
[1050758.307586] nvme_tcp: tx_crc   24                0                0                0                0                0
[1050758.319863] nvme_tcp: tx_crc   25                0                0                0                0                0
[1050758.332143] nvme_tcp: tx_crc   26                0                0                0                0                0
[1050758.344421] nvme_tcp: tx_crc   27                0                0                0                0                0
[1050758.356701] nvme_tcp: tracing_off done
[1050758.356701] nvme_tcp: tracing_off done
[1050793.138768] tee (28936): drop_caches: 3
[1050793.348224] Running randread depth 64 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1050852.526300] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1050872.585539] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1050872.598413] nvme_tcp: copy    0                0       1108910316                0                0                0
[1050872.610495] nvme_tcp: copy    1                0                0                0                0                0
[1050872.622575] nvme_tcp: copy    2                0                0                0                0                0
[1050872.634657] nvme_tcp: copy    3                0                0                0                0                0
[1050872.646736] nvme_tcp: copy    4                0                0                0                0                0
[1050872.658815] nvme_tcp: copy    5                0                0                0                0                0
[1050872.670898] nvme_tcp: copy    6                0                0                0                0                0
[1050872.682979] nvme_tcp: copy    7                0                0                0                0                0
[1050872.695064] nvme_tcp: copy    8                0                0                0                0                0
[1050872.707149] nvme_tcp: copy    9                0                0                0                0                0
[1050872.719232] nvme_tcp: copy   10                0                0                0                0                0
[1050872.731317] nvme_tcp: copy   11                0                0                0                0                0
[1050872.743401] nvme_tcp: copy   12                0                0                0                0                0
