[1090952.151391] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1090953.076026] tee (2554): drop_caches: 3
[1090953.301848] Running randread depth 2048 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1091012.554093] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1091032.613365] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1091032.626280] nvme_tcp: copy    0                0       7383426208                0                0                0
[1091032.638369] nvme_tcp: copy    1                0                0                0                0                0
[1091032.650450] nvme_tcp: copy    2                0                0                0                0                0
[1091032.662532] nvme_tcp: copy    3                0                0                0                0                0
[1091032.674615] nvme_tcp: copy    4                0                0                0                0                0
[1091032.686697] nvme_tcp: copy    5                0                0                0                0                0
[1091032.698777] nvme_tcp: copy    6                0                0                0                0                0
[1091032.710856] nvme_tcp: copy    7                0                0                0                0                0
[1091032.722938] nvme_tcp: copy    8                0                0                0                0                0
[1091032.735023] nvme_tcp: copy    9                0                0                0                0                0
[1091032.747106] nvme_tcp: copy   10                0                0                0                0                0
[1091032.759190] nvme_tcp: copy   11                0                0                0                0                0
[1091032.771275] nvme_tcp: copy   12                0                0                0                0                0
[1091032.783359] nvme_tcp: copy   13                0                0                0                0                0
[1091032.795443] nvme_tcp: copy   14                0                0                0                0                0
[1091032.807526] nvme_tcp: copy   15                0                0                0                0                0
[1091032.819706] nvme_tcp: copy   16                0                0                0                0                0
[1091032.831796] nvme_tcp: copy   17                0                0                0                0                0
[1091032.843870] nvme_tcp: copy   18                0                0                0                0                0
[1091032.855954] nvme_tcp: copy   19                0                0                0                0                0
[1091032.868038] nvme_tcp: copy   20                0                0                0                0                0
[1091032.880122] nvme_tcp: copy   21                0                0                0                0                0
[1091032.892206] nvme_tcp: copy   22                0                0                0                0                0
[1091032.904291] nvme_tcp: copy   23                0                0                0                0                0
[1091032.926540] nvme_tcp: copy   24                0                0                0                0                0
[1091032.938624] nvme_tcp: copy   25                0                0                0                0                0
[1091032.950707] nvme_tcp: copy   26                0                0                0                0                0
[1091032.962791] nvme_tcp: copy   27                0                0                0                0                0
[1091032.974874] nvme_tcp: crc    0                0       3845040304                0                0                0
[1091032.986861] nvme_tcp: crc    1                0                0                0                0                0
[1091032.998848] nvme_tcp: crc    2                0                0                0                0                0
[1091033.010833] nvme_tcp: crc    3                0                0                0                0                0
[1091033.022819] nvme_tcp: crc    4                0                0                0                0                0
[1091033.034804] nvme_tcp: crc    5                0                0                0                0                0
[1091033.046789] nvme_tcp: crc    6                0                0                0                0                0
[1091033.058775] nvme_tcp: crc    7                0                0                0                0                0
[1091033.070761] nvme_tcp: crc    8                0                0                0                0                0
[1091033.082747] nvme_tcp: crc    9                0                0                0                0                0
[1091033.094733] nvme_tcp: crc   10                0                0                0                0                0
[1091033.106718] nvme_tcp: crc   11                0                0                0                0                0
[1091033.118724] nvme_tcp: crc   12                0                0                0                0                0
[1091033.130710] nvme_tcp: crc   13                0                0                0                0                0
[1091033.142696] nvme_tcp: crc   14                0                0                0                0                0
[1091033.154681] nvme_tcp: crc   15                0                0                0                0                0
[1091033.166667] nvme_tcp: crc   16                0                0                0                0                0
[1091033.178653] nvme_tcp: crc   17                0                0                0                0                0
[1091033.190638] nvme_tcp: crc   18                0                0                0                0                0
[1091033.202623] nvme_tcp: crc   19                0                0                0                0                0
[1091033.214610] nvme_tcp: crc   20                0                0                0                0                0
[1091033.226597] nvme_tcp: crc   21                0                0                0                0                0
[1091033.238586] nvme_tcp: crc   22                0                0                0                0                0
[1091033.250572] nvme_tcp: crc   23                0                0                0                0                0
[1091033.262558] nvme_tcp: crc   24                0                0                0                0                0
[1091033.274542] nvme_tcp: crc   25                0                0                0                0                0
[1091033.286528] nvme_tcp: crc   26                0                0                0                0                0
[1091033.298510] nvme_tcp: crc   27                0                0                0                0                0
[1091033.310495] nvme_tcp: tx_crc    0                0                0                0                0                0
[1091033.322769] nvme_tcp: tx_crc    1                0                0                0                0                0
[1091033.335035] nvme_tcp: tx_crc    2                0                0                0                0                0
[1091033.347310] nvme_tcp: tx_crc    3                0                0                0                0                0
[1091033.359577] nvme_tcp: tx_crc    4                0                0                0                0                0
[1091033.371852] nvme_tcp: tx_crc    5                0                0                0                0                0
[1091033.384129] nvme_tcp: tx_crc    6                0                0                0                0                0
[1091033.396401] nvme_tcp: tx_crc    7                0                0                0                0                0
[1091033.408676] nvme_tcp: tx_crc    8                0                0                0                0                0
[1091033.420948] nvme_tcp: tx_crc    9                0                0                0                0                0
[1091033.433225] nvme_tcp: tx_crc   10                0                0                0                0                0
[1091033.445498] nvme_tcp: tx_crc   11                0                0                0                0                0
[1091033.457775] nvme_tcp: tx_crc   12                0                0                0                0                0
[1091033.470052] nvme_tcp: tx_crc   13                0                0                0                0                0
[1091033.482321] nvme_tcp: tx_crc   14                0                0                0                0                0
[1091033.494593] nvme_tcp: tx_crc   15                0                0                0                0                0
[1091033.506870] nvme_tcp: tx_crc   16                0                0                0                0                0
[1091033.519144] nvme_tcp: tx_crc   17                0                0                0                0                0
[1091033.531420] nvme_tcp: tx_crc   18                0                0                0                0                0
[1091033.543694] nvme_tcp: tx_crc   19                0                0                0                0                0
[1091033.555970] nvme_tcp: tx_crc   20                0                0                0                0                0
[1091033.568245] nvme_tcp: tx_crc   21                0                0                0                0                0
[1091033.580520] nvme_tcp: tx_crc   22                0                0                0                0                0
[1091033.592796] nvme_tcp: tx_crc   23                0                0                0                0                0
[1091033.605073] nvme_tcp: tx_crc   24                0                0                0                0                0
[1091033.617349] nvme_tcp: tx_crc   25                0                0                0                0                0
[1091033.629628] nvme_tcp: tx_crc   26                0                0                0                0                0
[1091033.641904] nvme_tcp: tx_crc   27                0                0                0                0                0
[1091033.654180] nvme_tcp: tracing_off done
[1091033.654180] nvme_tcp: tracing_off done
[1091068.451394] tee (4999): drop_caches: 3
[1091068.656964] Running randread depth 2048 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1091127.815308] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1091147.851922] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1091147.864995] nvme_tcp: copy    0                0       7347413144                0                0                0
[1091147.877080] nvme_tcp: copy    1                0                0                0                0                0
[1091147.889161] nvme_tcp: copy    2                0                0                0                0                0
[1091147.901244] nvme_tcp: copy    3                0                0                0                0                0
[1091147.913330] nvme_tcp: copy    4                0                0                0                0                0
[1091147.925414] nvme_tcp: copy    5                0                0                0                0                0
[1091147.937498] nvme_tcp: copy    6                0                0                0                0                0
[1091147.949582] nvme_tcp: copy    7                0                0                0                0                0
[1091147.961666] nvme_tcp: copy    8                0                0                0                0                0
[1091147.973754] nvme_tcp: copy    9                0                0                0                0                0
[1091147.985836] nvme_tcp: copy   10                0                0                0                0                0
[1091147.997920] nvme_tcp: copy   11                0                0                0                0                0
[1091148.010004] nvme_tcp: copy   12                0                0                0                0                0
[1091148.022089] nvme_tcp: copy   13                0                0                0                0                0
[1091148.034171] nvme_tcp: copy   14                0                0                0                0                0
[1091148.046253] nvme_tcp: copy   15                0                0                0                0                0
[1091148.058338] nvme_tcp: copy   16                0                0                0                0                0
[1091148.070422] nvme_tcp: copy   17                0                0                0                0                0
[1091148.082507] nvme_tcp: copy   18                0                0                0                0                0
[1091148.094591] nvme_tcp: copy   19                0                0                0                0                0
[1091148.106674] nvme_tcp: copy   20                0                0                0                0                0
[1091148.118759] nvme_tcp: copy   21                0                0                0                0                0
[1091148.130842] nvme_tcp: copy   22                0                0                0                0                0
[1091148.142926] nvme_tcp: copy   23                0                0                0                0                0
[1091148.155009] nvme_tcp: copy   24                0                0                0                0                0
[1091148.167092] nvme_tcp: copy   25                0                0                0                0                0
[1091148.189332] nvme_tcp: copy   26                0                0                0                0                0
[1091148.201416] nvme_tcp: copy   27                0                0                0                0                0
[1091148.213499] nvme_tcp: crc    0                0       3804502808                0                0                0
[1091148.225486] nvme_tcp: crc    1                0                0                0                0                0
[1091148.237472] nvme_tcp: crc    2                0                0                0                0                0
[1091148.249458] nvme_tcp: crc    3                0                0                0                0                0
[1091148.261444] nvme_tcp: crc    4                0                0                0                0                0
[1091148.273431] nvme_tcp: crc    5                0                0                0                0                0
[1091148.285416] nvme_tcp: crc    6                0                0                0                0                0
[1091148.297402] nvme_tcp: crc    7                0                0                0                0                0
[1091148.309389] nvme_tcp: crc    8                0                0                0                0                0
[1091148.321376] nvme_tcp: crc    9                0                0                0                0                0
[1091148.333361] nvme_tcp: crc   10                0                0                0                0                0
[1091148.345347] nvme_tcp: crc   11                0                0                0                0                0
[1091148.357333] nvme_tcp: crc   12                0                0                0                0                0
[1091148.369320] nvme_tcp: crc   13                0                0                0                0                0
[1091148.381305] nvme_tcp: crc   14                0                0                0                0                0
[1091148.393292] nvme_tcp: crc   15                0                0                0                0                0
[1091148.405277] nvme_tcp: crc   16                0                0                0                0                0
[1091148.417263] nvme_tcp: crc   17                0                0                0                0                0
[1091148.429249] nvme_tcp: crc   18                0                0                0                0                0
[1091148.441235] nvme_tcp: crc   19                0                0                0                0                0
[1091148.453220] nvme_tcp: crc   20                0                0                0                0                0
[1091148.465206] nvme_tcp: crc   21                0                0                0                0                0
[1091148.477191] nvme_tcp: crc   22                0                0                0                0                0
[1091148.489177] nvme_tcp: crc   23                0                0                0                0                0
[1091148.501162] nvme_tcp: crc   24                0                0                0                0                0
[1091148.513148] nvme_tcp: crc   25                0                0                0                0                0
[1091148.525131] nvme_tcp: crc   26                0                0                0                0                0
[1091148.537114] nvme_tcp: crc   27                0                0                0                0                0
[1091148.549097] nvme_tcp: tx_crc    0                0                0                0                0                0
[1091148.561376] nvme_tcp: tx_crc    1                0                0                0                0                0
[1091148.573651] nvme_tcp: tx_crc    2                0                0                0                0                0
[1091148.585928] nvme_tcp: tx_crc    3                0                0                0                0                0
[1091148.598205] nvme_tcp: tx_crc    4                0                0                0                0                0
[1091148.610481] nvme_tcp: tx_crc    5                0                0                0                0                0
[1091148.622757] nvme_tcp: tx_crc    6                0                0                0                0                0
[1091148.635035] nvme_tcp: tx_crc    7                0                0                0                0                0
[1091148.647310] nvme_tcp: tx_crc    8                0                0                0                0                0
[1091148.659586] nvme_tcp: tx_crc    9                0                0                0                0                0
[1091148.671866] nvme_tcp: tx_crc   10                0                0                0                0                0
[1091148.684142] nvme_tcp: tx_crc   11                0                0                0                0                0
[1091148.696420] nvme_tcp: tx_crc   12                0                0                0                0                0
[1091148.708697] nvme_tcp: tx_crc   13                0                0                0                0                0
[1091148.720973] nvme_tcp: tx_crc   14                0                0                0                0                0
[1091148.733248] nvme_tcp: tx_crc   15                0                0                0                0                0
[1091148.745527] nvme_tcp: tx_crc   16                0                0                0                0                0
[1091148.757805] nvme_tcp: tx_crc   17                0                0                0                0                0
[1091148.770084] nvme_tcp: tx_crc   18                0                0                0                0                0
[1091148.782359] nvme_tcp: tx_crc   19                0                0                0                0                0
[1091148.794637] nvme_tcp: tx_crc   20                0                0                0                0                0
[1091148.806912] nvme_tcp: tx_crc   21                0                0                0                0                0
[1091148.819187] nvme_tcp: tx_crc   22                0                0                0                0                0
[1091148.831464] nvme_tcp: tx_crc   23                0                0                0                0                0
[1091148.843742] nvme_tcp: tx_crc   24                0                0                0                0                0
[1091148.856019] nvme_tcp: tx_crc   25                0                0                0                0                0
[1091148.868294] nvme_tcp: tx_crc   26                0                0                0                0                0
[1091148.880569] nvme_tcp: tx_crc   27                0                0                0                0                0
[1091148.892865] nvme_tcp: tracing_off done
[1091148.892865] nvme_tcp: tracing_off done
[1091183.753787] tee (6944): drop_caches: 3
[1091183.944203] Running randread depth 2048 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1091243.061235] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1091263.098308] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1091263.111383] nvme_tcp: copy    0                0       7403783248                0                0                0
[1091263.123474] nvme_tcp: copy    1                0                0                0                0                0
[1091263.135558] nvme_tcp: copy    2                0                0                0                0                0
[1091263.147643] nvme_tcp: copy    3                0                0                0                0                0
[1091263.159728] nvme_tcp: copy    4                0                0                0                0                0
[1091263.171812] nvme_tcp: copy    5                0                0                0                0                0
[1091263.183896] nvme_tcp: copy    6                0                0                0                0                0
[1091263.195979] nvme_tcp: copy    7                0                0                0                0                0
[1091263.208059] nvme_tcp: copy    8                0                0                0                0                0
[1091263.220140] nvme_tcp: copy    9                0                0                0                0                0
[1091263.232225] nvme_tcp: copy   10                0                0                0                0                0
[1091263.244309] nvme_tcp: copy   11                0                0                0                0                0
[1091263.256394] nvme_tcp: copy   12                0                0                0                0                0
[1091263.268479] nvme_tcp: copy   13                0                0                0                0                0
[1091263.280564] nvme_tcp: copy   14                0                0                0                0                0
[1091263.292651] nvme_tcp: copy   15                0                0                0                0                0
