# started on Sat Jun 13 21:40:38 2020

50861384609,ns,duration_time,50861384609,100.00,1648.214,M/sec
30858.49,msec,task-clock,30858485576,100.00,0.607,CPUs utilized
61716881742,,cycles,30858481319,100.00,2.000,GHz
76235811171,,instructions,30858470485,100.00,1.24,insn per cycle
170202717,,cache-misses,30858469221,100.00,,
# started on Sat Jun 13 21:41:54 2020

50969811666,ns,duration_time,50969811666,100.00,1646.393,M/sec
30958.46,msec,task-clock,30958462823,100.00,0.607,CPUs utilized
61916836909,,cycles,30958458371,100.00,2.000,GHz
76646849176,,instructions,30958447155,100.00,1.24,insn per cycle
169629446,,cache-misses,30958445725,100.00,,
# started on Sat Jun 13 21:43:09 2020

50936589656,ns,duration_time,50936589656,100.00,1646.884,M/sec
30929.07,msec,task-clock,30929074855,100.00,0.607,CPUs utilized
61858059000,,cycles,30929069959,100.00,2.000,GHz
76561193506,,instructions,30929067919,100.00,1.24,insn per cycle
169421166,,cache-misses,30929066665,100.00,,
# started on Sat Jun 13 21:44:24 2020

50970779330,ns,duration_time,50970779330,100.00,1645.854,M/sec
30969.19,msec,task-clock,30969192754,100.00,0.608,CPUs utilized
61938297063,,cycles,30969188694,100.00,2.000,GHz
76597408996,,instructions,30969179474,100.00,1.24,insn per cycle
170321518,,cache-misses,30969178000,100.00,,
# started on Sat Jun 13 21:45:39 2020

50979731728,ns,duration_time,50979731728,100.00,1645.842,M/sec
30974.86,msec,task-clock,30974858436,100.00,0.608,CPUs utilized
61949628821,,cycles,30974854480,100.00,2.000,GHz
76480240226,,instructions,30974852826,100.00,1.23,insn per cycle
170825472,,cache-misses,30974851922,100.00,,
