# started on Sat Jun 13 21:51:30 2020

50879153633,ns,duration_time,50879153633,100.00,1647.771,M/sec
30877.57,msec,task-clock,30877566664,100.00,0.607,CPUs utilized
61755018516,,cycles,30877549138,100.00,2.000,GHz
70004033784,,instructions,30877547186,100.00,1.13,insn per cycle
242837467,,cache-misses,30877546280,100.00,,
# started on Sat Jun 13 21:52:45 2020

50891464513,ns,duration_time,50891464513,100.00,1648.045,M/sec
30879.90,msec,task-clock,30879901206,100.00,0.607,CPUs utilized
61759678624,,cycles,30879896784,100.00,2.000,GHz
70212593293,,instructions,30879883526,100.00,1.14,insn per cycle
242515958,,cache-misses,30879881752,100.00,,
# started on Sat Jun 13 21:54:00 2020

50865574576,ns,duration_time,50865574576,100.00,1648.333,M/sec
30858.80,msec,task-clock,30858796614,100.00,0.607,CPUs utilized
61717505131,,cycles,30858791680,100.00,2.000,GHz
69912392750,,instructions,30858790688,100.00,1.13,insn per cycle
239379367,,cache-misses,30858789600,100.00,,
# started on Sat Jun 13 21:55:15 2020

50959758533,ns,duration_time,50959758533,100.00,1646.548,M/sec
30949.46,msec,task-clock,30949455052,100.00,0.607,CPUs utilized
61898821177,,cycles,30949451116,100.00,2.000,GHz
70073886138,,instructions,30949440586,100.00,1.13,insn per cycle
240460981,,cache-misses,30949439580,100.00,,
# started on Sat Jun 13 21:56:31 2020

50985137188,ns,duration_time,50985137188,100.00,1645.722,M/sec
30980.40,msec,task-clock,30980403949,100.00,0.608,CPUs utilized
61960721331,,cycles,30980400955,100.00,2.000,GHz
70178901126,,instructions,30980398737,100.00,1.13,insn per cycle
240827466,,cache-misses,30980398075,100.00,,
