[1065517.431299] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1065518.312833] tee (32730): drop_caches: 3
[1065518.541106] Running randread depth 8192 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1065577.834516] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1065597.886765] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1065597.899687] nvme_tcp: copy    0                0       3084766032                0                0                0
[1065597.911774] nvme_tcp: copy    1                0                0                0                0                0
[1065597.923854] nvme_tcp: copy    2                0                0                0                0                0
[1065597.935938] nvme_tcp: copy    3                0                0                0                0                0
[1065597.948019] nvme_tcp: copy    4                0                0                0                0                0
[1065597.960101] nvme_tcp: copy    5                0                0                0                0                0
[1065597.972180] nvme_tcp: copy    6                0                0                0                0                0
[1065597.984260] nvme_tcp: copy    7                0                0                0                0                0
[1065597.996342] nvme_tcp: copy    8                0                0                0                0                0
[1065598.008428] nvme_tcp: copy    9                0                0                0                0                0
[1065598.020513] nvme_tcp: copy   10                0                0                0                0                0
[1065598.032596] nvme_tcp: copy   11                0                0                0                0                0
[1065598.044680] nvme_tcp: copy   12                0                0                0                0                0
[1065598.056762] nvme_tcp: copy   13                0                0                0                0                0
[1065598.068846] nvme_tcp: copy   14                0                0                0                0                0
[1065598.080930] nvme_tcp: copy   15                0                0                0                0                0
[1065598.093014] nvme_tcp: copy   16                0                0                0                0                0
[1065598.105102] nvme_tcp: copy   17                0                0                0                0                0
[1065598.117187] nvme_tcp: copy   18                0                0                0                0                0
[1065598.129270] nvme_tcp: copy   19                0                0                0                0                0
[1065598.141355] nvme_tcp: copy   20                0                0                0                0                0
[1065598.153439] nvme_tcp: copy   21                0                0                0                0                0
[1065598.165522] nvme_tcp: copy   22                0                0                0                0                0
[1065598.177605] nvme_tcp: copy   23                0                0                0                0                0
[1065598.189689] nvme_tcp: copy   24                0                0                0                0                0
[1065598.201773] nvme_tcp: copy   25                0                0                0                0                0
[1065598.213857] nvme_tcp: copy   26                0                0                0                0                0
[1065598.225940] nvme_tcp: copy   27                0                0                0                0                0
[1065598.238023] nvme_tcp: crc    0                0       1824868560                0                0                0
[1065598.250008] nvme_tcp: crc    1                0                0                0                0                0
[1065598.261995] nvme_tcp: crc    2                0                0                0                0                0
[1065598.273980] nvme_tcp: crc    3                0                0                0                0                0
[1065598.285966] nvme_tcp: crc    4                0                0                0                0                0
[1065598.297951] nvme_tcp: crc    5                0                0                0                0                0
[1065598.309937] nvme_tcp: crc    6                0                0                0                0                0
[1065598.321923] nvme_tcp: crc    7                0                0                0                0                0
[1065598.333909] nvme_tcp: crc    8                0                0                0                0                0
[1065598.345895] nvme_tcp: crc    9                0                0                0                0                0
[1065598.357881] nvme_tcp: crc   10                0                0                0                0                0
[1065598.369868] nvme_tcp: crc   11                0                0                0                0                0
[1065598.381855] nvme_tcp: crc   12                0                0                0                0                0
[1065598.393840] nvme_tcp: crc   13                0                0                0                0                0
[1065598.405826] nvme_tcp: crc   14                0                0                0                0                0
[1065598.417810] nvme_tcp: crc   15                0                0                0                0                0
[1065598.429809] nvme_tcp: crc   16                0                0                0                0                0
[1065598.441797] nvme_tcp: crc   17                0                0                0                0                0
[1065598.453783] nvme_tcp: crc   18                0                0                0                0                0
[1065598.465768] nvme_tcp: crc   19                0                0                0                0                0
[1065598.477754] nvme_tcp: crc   20                0                0                0                0                0
[1065598.489739] nvme_tcp: crc   21                0                0                0                0                0
[1065598.501736] nvme_tcp: crc   22                0                0                0                0                0
[1065598.513721] nvme_tcp: crc   23                0                0                0                0                0
[1065598.525707] nvme_tcp: crc   24                0                0                0                0                0
[1065598.537692] nvme_tcp: crc   25                0                0                0                0                0
[1065598.549679] nvme_tcp: crc   26                0                0                0                0                0
[1065598.561666] nvme_tcp: crc   27                0                0                0                0                0
[1065598.573649] nvme_tcp: tx_crc    0                0                0                0                0                0
[1065598.585922] nvme_tcp: tx_crc    1                0                0                0                0                0
[1065598.598196] nvme_tcp: tx_crc    2                0                0                0                0                0
[1065598.610476] nvme_tcp: tx_crc    3                0                0                0                0                0
[1065598.632919] nvme_tcp: tx_crc    4                0                0                0                0                0
[1065598.645198] nvme_tcp: tx_crc    5                0                0                0                0                0
[1065598.657563] nvme_tcp: tx_crc    6                0                0                0                0                0
[1065598.669840] nvme_tcp: tx_crc    7                0                0                0                0                0
[1065598.682117] nvme_tcp: tx_crc    8                0                0                0                0                0
[1065598.694395] nvme_tcp: tx_crc    9                0                0                0                0                0
