name,test,cpu_11_std,enp4s0f1_rx1_csum_complete_std,enp4s0f1_tx_vport_unicast_bw_std,tx_crc_cycles_20,tx_crc_cycles_21,tx_crc_cycles_22,tx_crc_cycles_23,tx_crc_cycles_24,tx_crc_cycles_25,tx_crc_cycles_26,tx_crc_cycles_27,enp4s0f1_rx_cache_busy_std,cpu_18_std,enp4s0f1_rx_65_to_127_bytes_phy,tx_crc_cycles_13_std,enp4s0f1_ch13_poll,perf_task-clock_std,enp4s0f1_rx_prio0_bytes,enp4s0f1_rx_65_to_127_bytes_phy_std,enp4s0f1_tx13_bytes,enp4s0f1_ch_poll_std,enp4s0f1_ch9_arm,cpu_20_std,tx_crc_cycles_2_std,enp4s0f1_rx9_cache_full,enp4s0f1_tx_bw_phy_std,crc_cycles_5_std,enp4s0f1_ch13_arm,tx_crc_cycles_21_std,cpu_27_std,enp4s0f1_rx_512_to_1023_bytes_phy,enp4s0f1_rx_vport_unicast_packets_std,cpu_13_std,copy_cycles_26,copy_cycles_27,copy_cycles_24,copy_cycles_25,copy_cycles_22,copy_cycles_23,copy_cycles_20,copy_cycles_21,enp4s0f1_rx_vport_unicast_bytes_std,enp4s0f1_rx9_csum_complete,enp4s0f1_tx13_bw,enp4s0f1_ch9_poll_std,tx_crc_cycles_0_std,crc_cycles_14_std,tx_crc_cycles_23_std,perf_cycles,cpu_21_std,cpu_6_std,enp4s0f1_tx0_nop_std,enp4s0f1_rx_vport_multicast_bw,enp4s0f1_tx_vport_unicast_bytes,enp4s0f1_rx_vport_multicast_bw_std,enp4s0f1_rx_bw_phy,enp4s0f1_tx_vport_unicast_packets_std,enp4s0f1_tx_csum_partial_std,enp4s0f1_tx_bw_phy,cpu_15_std,enp4s0f1_rx1_bw_std,tx_crc_cycles_15_std,enp4s0f1_rx1_packets_std,enp4s0f1_tx_vport_multicast_bytes_std,tx_crc_cycles_10_std,enp4s0f1_tx13_packets,enp4s0f1_tx_vport_unicast_packets,copy_cycles_2_std,rd_p95_lat,enp4s0f1_tx_nop_std,tx_crc_cycles_6_std,copy_cycles_18_std,enp4s0f1_tx13_csum_none_std,cpu_18,cpu_19,cpu_14,cpu_15,cpu_16,cpu_17,cpu_10,cpu_11,cpu_12,cpu_13,perf_duration_time_std,copy_cycles_7_std,Total_rx_bw,enp4s0f1_tx_xmit_more_std,enp4s0f1_rx_bytes,enp4s0f1_ch5_events_std,tx_crc_cycles_17_std,enp4s0f1_tx_packets_phy_std,cpu_22_std,enp4s0f1_tx13_packets_std,enp4s0f1_tx_cqes,enp4s0f1_ch1_arm,enp4s0f1_rx_65_to_127_bw_phy_std,perf_cache-misses_std,zerocrc,crc_cycles_7_std,enp4s0f1_rx1_bytes,enp4s0f1_rx_256_to_511_bytes_phy,enp4s0f1_rx_1024_to_1518_bw_phy,enp4s0f1_tx0_bw_std,enp4s0f1_rx_512_to_1023_bw_phy_std,crc_cycles_18_std,enp4s0f1_ch0_events_std,enp4s0f1_tx_csum_partial,enp4s0f1_rx9_bytes,enp4s0f1_ch0_arm,wr_runtime,wr_std_lat,enp4s0f1_ch0_events,enp4s0f1_ch_arm_std,enp4s0f1_ch0_poll,enp4s0f1_rx_128_to_255_bytes_phy,enp4s0f1_rx_packets,crc_cycles_22_std,crc_cycles_6_std,enp4s0f1_rx_512_to_1023_bw_phy,enp4s0f1_ch13_arm_std,enp4s0f1_tx_vport_multicast_packets_std,enp4s0f1_rx_vport_unicast_packets,enp4s0f1_tx0_csum_partial_std,perf_duration_time,enp4s0f1_tx_csum_none,copy_cycles_26_std,enp4s0f1_tx0_xmit_more,rd_bw_std,enp4s0f1_tx_packets_phy,enp4s0f1_rx9_bw_std,enp4s0f1_rx_packets_phy_std,enp4s0f1_ch1_arm_std,enp4s0f1_tx5_bw_std,enp4s0f1_ch9_events,tx_crc_cycles_14_std,enp4s0f1_ch13_poll_std,enp4s0f1_ch1_poll_std,crc_cycles_25_std,enp4s0f1_rx1_bw,perf_cache-misses,enp4s0f1_rx_prio0_bytes_std,enp4s0f1_tx13_bytes_std,enp4s0f1_tx_vport_unicast_bw,enp4s0f1_rx9_packets,tx_crc_cycles_1_std,enp4s0f1_rx9_cache_full_std,copy_cycles_22_std,cpu_14_std,enp4s0f1_rx1_csum_complete,wr_bw_std,crc_cycles_27_std,enp4s0f1_ch5_arm,enp4s0f1_rx_vport_multicast_bytes_std,enp4s0f1_rx1_cache_busy,tx_crc_cycles_18_std,numjobs,crc_cycles_12_std,crc_cycles_1,crc_cycles_0,crc_cycles_3,crc_cycles_2,crc_cycles_5,crc_cycles_4,crc_cycles_7,crc_cycles_6,crc_cycles_9,crc_cycles_8,enp4s0f1_rx_256_to_511_bytes_phy_std,Total_tx_packets,enp4s0f1_rx_cache_reuse,enp4s0f1_tx_cqes_std,iodepth,copy_cycles_27_std,enp4s0f1_tx5_cqes_std,crc_cycles_19_std,enp4s0f1_rx1_cache_full_std,crc_cycles_16_std,enp4s0f1_rx_prio0_packets_std,rd_avg_lat,enp4s0f1_ch1_poll,enp4s0f1_rx_vport_unicast_bw_std,enp4s0f1_ch5_arm_std,cpu_19_std,enp4s0f1_rx9_cache_reuse_std,enp4s0f1_rx9_cache_busy_std,copy_cycles_8_std,enp4s0f1_tx13_cqes,enp4s0f1_tx13_cqes_std,copy_cycles_3_std,crc_cycles_20,crc_cycles_21,crc_cycles_22,crc_cycles_23,crc_cycles_24,crc_cycles_25,crc_cycles_26,crc_cycles_27,cpu_16_std,enp4s0f1_tx_packets_std,enp4s0f1_tx5_bw,cpu_total_std,tx_crc_cycles_8_std,cpu_7_std,crc_cycles_26_std,crc_cycles_21_std,Total_rx_packets,tx_crc_cycles_3_std,tx_crc_cycles_9_std,cpu_26_std,cpu_total2_std,crc_cycles_17_std,copy_cycles_16_std,enp4s0f1_rx_1024_to_1518_bytes_phy_std,tx_crc_cycles_11_std,rd_iops,enp4s0f1_tx_multicast_phy,enp4s0f1_tx_multicast_phy_std,enp4s0f1_rx_multicast_phy,enp4s0f1_tx_bw_std,wr_avg_lat,copy_cycles_13_std,tx_crc_cycles_9,tx_crc_cycles_8,tx_crc_cycles_5,tx_crc_cycles_4,tx_crc_cycles_7,tx_crc_cycles_6,tx_crc_cycles_1,tx_crc_cycles_0,tx_crc_cycles_3,tx_crc_cycles_2,cpu_10_std,crc_cycles_2_std,enp4s0f1_tx0_cqes,enp4s0f1_rx1_bytes_std,enp4s0f1_ch5_events,cpu_5_std,enp4s0f1_rx_prio0_bw,crc_cycles_23_std,cpu_24_std,enp4s0f1_tx_packets,cpu_4_std,copy_cycles_15_std,enp4s0f1_rx_1024_to_1518_bytes_phy,enp4s0f1_rx_steer_missed_packets,enp4s0f1_tx5_bytes_std,enp4s0f1_rx_128_to_255_bw_phy_std,enp4s0f1_rx_bw_phy_std,copy_cycles_23_std,crc_cycles_8_std,copy_cycles_5_std,wr_iops,cpu_8,cpu_9,enp4s0f1_rx9_packets_std,cpu_2,cpu_3,cpu_1,cpu_6,cpu_7,cpu_4,cpu_5,enp4s0f1_rx1_cache_reuse,copy_cycles_20_std,cpu_3_std,enp4s0f1_tx_prio0_packets_std,enp4s0f1_rx1_cache_busy_std,enp4s0f1_tx_bytes_phy_std,enp4s0f1_tx13_csum_none,enp4s0f1_tx_prio0_bytes_std,crc_cycles_18,enp4s0f1_tx0_bw,crc_cycles_11,crc_cycles_10,crc_cycles_13,crc_cycles_12,crc_cycles_15,crc_cycles_14,crc_cycles_17,crc_cycles_16,copy_cycles_7,crc_cycles_19,copy_cycles_5,copy_cycles_4,copy_cycles_3,copy_cycles_2,enp4s0f1_rx_bw_std,copy_cycles_0,tx_crc_cycles_27_std,copy_cycles_9,copy_cycles_8,copy_cycles_14_std,enp4s0f1_rx_cache_full,enp4s0f1_tx_prio0_bw_std,enp4s0f1_rx_bw,enp4s0f1_tx5_packets,enp4s0f1_rx_out_of_buffer_std,cpu_25_std,enp4s0f1_rx_bytes_phy_std,enp4s0f1_tx_csum_none_std,enp4s0f1_tx_vport_multicast_packets,crc_cycles_20_std,cpu_1_std,enp4s0f1_tx_bytes_std,enp4s0f1_rx_bytes_std,copy_cycles_6,crc_cycles_9_std,enp4s0f1_tx0_packets,rd_bw,enp4s0f1_rx_csum_complete_std,enp4s0f1_rx1_packets,enp4s0f1_ch9_events_std,enp4s0f1_ch_events_std,copy_cycles_1,enp4s0f1_rx_vport_unicast_bw,tx_crc_cycles_26_std,enp4s0f1_ch_poll,wr_bw,enp4s0f1_rx_256_to_511_bw_phy_std,enp4s0f1_rx_steer_missed_packets_std,cpu_total,enp4s0f1_rx_65_to_127_bw_phy,tx_crc_cycles_7_std,copy_cycles_1_std,Total_tx_bw,enp4s0f1_rx1_cache_full,enp4s0f1_rx_cache_full_std,enp4s0f1_tx0_csum_partial,crc_cycles_1_std,rd_runtime,enp4s0f1_rx_packets_phy,enp4s0f1_rx_prio0_bw_std,crc_cycles_4_std,perf_task-clock,copy_cycles_11_std,tx_crc_cycles_12_std,enp4s0f1_tx13_bw_std,enp4s0f1_rx_vport_multicast_packets_std,enp4s0f1_tx_vport_multicast_bw_std,enp4s0f1_tx5_bytes,enp4s0f1_tx_prio0_bw,enp4s0f1_rx9_cache_busy,enp4s0f1_rx_128_to_255_bytes_phy_std,enp4s0f1_ch5_poll_std,enp4s0f1_tx0_cqes_std,cpu_12_std,cpu_total2,cpu_17_std,enp4s0f1_rx_vport_unicast_bytes,enp4s0f1_tx5_csum_none,enp4s0f1_rx_multicast_phy_std,enp4s0f1_rx9_cache_reuse,enp4s0f1_tx_prio0_packets,enp4s0f1_ch_arm,enp4s0f1_rx_256_to_511_bw_phy,wr_p95_lat,tx_crc_cycles_24_std,copy_cycles_19_std,enp4s0f1_rx9_bw,enp4s0f1_tx5_cqes,enp4s0f1_rx_out_of_buffer,crc_cycles_10_std,crc_cycles_3_std,copy_cycles_10_std,enp4s0f1_tx_vport_multicast_bw,enp4s0f1_ch1_events_std,cpu_2_std,enp4s0f1_tx_bytes_phy,tx_crc_cycles_25_std,enp4s0f1_rx_bytes_phy,enp4s0f1_rx_csum_complete,crc_cycles_11_std,enp4s0f1_rx_512_to_1023_bytes_phy_std,copy_cycles_0_std,enp4s0f1_ch0_poll_std,copy_cycles_25_std,enp4s0f1_ch9_poll,enp4s0f1_tx_vport_unicast_bytes_std,tx_crc_cycles_22_std,rd_std_lat,copy_cycles_13,enp4s0f1_ch5_poll,enp4s0f1_rx_cache_busy,copy_cycles_4_std,enp4s0f1_tx5_packets_std,enp4s0f1_rx1_cache_reuse_std,enp4s0f1_tx_bw,enp4s0f1_tx_xmit_more,enp4s0f1_rx9_bytes_std,enp4s0f1_tx_bytes,enp4s0f1_ch13_events,tx_crc_cycles_19,tx_crc_cycles_18,enp4s0f1_tx_vport_multicast_bytes,tx_crc_cycles_11,tx_crc_cycles_10,tx_crc_cycles_13,tx_crc_cycles_12,tx_crc_cycles_15,tx_crc_cycles_14,tx_crc_cycles_17,tx_crc_cycles_16,copy_cycles_9_std,perf_cycles_std,enp4s0f1_rx_vport_multicast_packets,enp4s0f1_rx9_csum_complete_std,Total_tx_bytes,tx_crc_cycles_5_std,op,enp4s0f1_rx_prio0_packets,copy_cycles_6_std,tx_crc_cycles_20_std,enp4s0f1_ch1_events,enp4s0f1_rx_packets_std,enp4s0f1_tx_prio0_bytes,crc_cycles_0_std,cpu_21,cpu_20,cpu_23,cpu_22,cpu_25,cpu_24,cpu_27,cpu_26,cpu_28,enp4s0f1_tx0_bytes_std,enp4s0f1_ch9_arm_std,enp4s0f1_ch13_events_std,cpu_28_std,enp4s0f1_tx0_packets_std,zerocopy,enp4s0f1_ch_events,copy_cycles_17_std,enp4s0f1_rx_1024_to_1518_bw_phy_std,cpu_8_std,enp4s0f1_ch0_arm_std,enp4s0f1_rx_vport_multicast_bytes,cpu_23_std,copy_cycles_12_std,tx_crc_cycles_4_std,crc_cycles_15_std,enp4s0f1_tx0_bytes,blocksize,copy_cycles_21_std,tx_crc_cycles_16_std,enp4s0f1_tx0_nop,enp4s0f1_rx_128_to_255_bw_phy,copy_cycles_19,copy_cycles_18,copy_cycles_17,copy_cycles_16,copy_cycles_15,copy_cycles_14,crc_cycles_13_std,copy_cycles_12,copy_cycles_11,copy_cycles_10,Total_rx_bytes,tx_crc_cycles_19_std,perf_instructions_std,copy_cycles_24_std,enp4s0f1_rx_cache_reuse_std,cpu_9_std,enp4s0f1_tx5_csum_none_std,enp4s0f1_tx0_xmit_more_std,perf_instructions,enp4s0f1_tx_nop,crc_cycles_24_std,
fio,fio-4K-4-0-0-0,0.00,565.63,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,3595.62,0.0,0,0,157525367.50,33.02,0,521.05,0,0.00,0.0,0,0.00,0.0,0,0.0,0.00,3597.62,565.86,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775888.02,0,0,0,0.0,0.0,0.0,52772130480.6,0.00,0.00,1.49,0,6214272.88,0,1.00,274.85,274.75,0.00,0.00,0.00,0.0,565.63,0,0.0,0,54562.25,0,150.0,1.49,0.0,0.0,0,0.00,0.00,3.50,0.00,0.75,0.00,3.12,0.00,0.75,0.00,0,0.0,1.0,0.00,157075624.50,0,0.0,274.85,0.00,0,54562.25,38078.38,0.00,275086.740482,0,0.0,157075383.38,0,0.00,0.00,0.00,0.0,154.11,54562.25,0,16151.75,0.0,0.0,16151.75,519.38,16151.75,0,112431.88,0.0,0.0,0.00,0,0,112431.88,274.75,0,0,0.0,0.00,7368.2249968,54562.25,0,565.86,217.10,0,0,0.0,0,219.96,0.0,1.00,697160.5,776925.82,0,0.00,0,0.0,0,0.0,4.06,112431.62,0.0,0.0,0,0,0,0.0,1,0.0,0.0,63838584.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54562.25,56215.25,274.51,4,0.0,0,0.0,0,0.0,566.63,94.654679,38469.25,0.00,0,0.00,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,274.75,0,0.01,0.0,0.00,0.0,0.0,112431.88,0.0,0.0,0.00,0.86,0.0,0.0,512.38,0.0,36218.1,0,0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,54562.12,773224.16,0,0.00,1.00,0.0,0.00,54562.25,0.00,0.0,105282.38,0,0,0,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0,0.00,0.00,83.25,0.00,0.00,0.00,0.00,56215.50,0.0,0.00,274.89,0,30793.91,0,30793.95,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00,0,0.0,0.0,0.0,0.0,0,0.00,1.00,0,0,0.00,775834.48,0,0,0.0,0.43,29738.10,773331.73,0.0,0.0,54562.25,144873.7,565.81,112431.62,0,521.13,0,1.00,0.0,54552.50,0.0,0,0,3.38,0.00,0.0,0,0.0,0,0,54562.25,0.0,30001.0,112431.88,0.00,0.0,0,0.0,0.0,0,0,0,0,0.00,0,0,0,274.77,0.83,93.62,0.00,157525389.25,0,0,0,54562.25,54161.75,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,219.79,0.00,6432525.38,0.0,157525444.75,112431.88,0.0,58.99,0,154.11,0.0,0,29738.13,0.0,30.9446949,0.0,0,0,0.0,0,283.93,0.00,0.00,0,6214275.75,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223187686.264,0,0,6214275.75,0.0,randread,112432.00,0.0,0.0,38469.62,565.81,6432512.38,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29736.48,0,0,0.00,274.75,0,54552.62,0.0,0.00,0.33,154.11,0,0.00,0.0,0.0,0.0,6214271.50,4K,0.0,0.0,90.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157075624.5,0.0,285451797.223,0.0,283.92,0.00,0,0.00,48299282617.5,90.38,0.0,
fio,fio-4K-4-0-0-1,0.00,513.96,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,3635.00,0.0,0.00,0,155207309.38,61.62,3.00,410.69,0,0.00,0.0,0,0.00,0.0,0.00,0.0,0.00,3593.25,514.09,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769083.98,0,0.00,0,0.0,0.0,0.0,52930710807.4,0.00,0.87,2.50,0,6132804.25,0,1.00,198.81,198.78,0.00,0.00,0.00,0.0,513.96,0.00,0.0,0.00,53920.00,0.0,151.8,2.50,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,1.0,0.00,154753517.25,0,0.0,198.77,0.70,0.00,53919.88,37430.12,0.00,79375.0305098,0,0.0,154753264.25,0,0.00,0.00,0.00,0.0,594.90,53919.88,0,16114.38,0.0,0.0,16114.38,410.23,16114.38,0,110881.50,0.0,0.0,0.00,0.00,0.00,110882.00,198.76,0,0.00,0.0,0.00,12044.8136324,53920.38,0,514.00,255.62,0,0,0.0,0.00,256.98,0.0,1.00,1117781.75,769029.22,0.00,0.00,0,0.0,0,0.0,0.00,110881.25,0.0,0.0,0,0,0,0.0,1,0.0,0.0,64122164.3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53919.88,55440.38,198.78,4,0.0,0,0.0,0,0.0,514.04,98.9022876,37814.38,0.00,0,0.00,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,198.78,0,0.02,0.0,0.00,0.0,0.0,110881.5,0.0,0.0,0.00,0.86,0.0,0.0,526.52,0.0,34683.4,0.00,0.00,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,53919.62,766987.08,0,0.00,1.00,0.0,0.66,53919.88,3.46,0.0,103676.25,0,0,0,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0,0.25,0.00,83.25,0.50,0.00,2.00,0.00,55440.38,0.0,0.00,198.91,0,24115.57,0.00,24116.63,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,31127879.7063,0.0,0.0,0.0,0.0,0,0.00,1.00,0,0,0.00,769034.35,0.00,0.00,0.0,0.43,23402.16,767056.43,0.0,0.0,53919.75,138735.0,514.25,110881.25,0,410.52,0.0,1.00,0.0,53925.00,0.0,0,0,3.39,0.00,0.0,0.0,0.0,0,0,53919.75,0.0,30001.0,110882.38,0.00,0.0,0,0.0,0.0,0.00,0,0.00,0,0.00,0,0,0,198.81,0.00,93.62,0.00,155198083.25,0,0,0,53923.25,53540.00,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.00,257.00,0.66,6348510.75,0.0,155198535.62,110881.50,0.0,51.65,354690.384966,594.90,0.0,0,23399.28,0.0,1883.4036689,0.0,0,0,0.0,0,255.90,0.00,0.00,0,6132777.00,0.00,0.0,0.0,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209661772.974,0,0,6132777.0,0.0,randread,110888.75,0.0,0.0,37814.62,514.25,6348859.88,374407.162875,0.00,0.00,0.00,0.38,0.00,0.25,0.00,0.00,1.12,23404.38,0,0.00,2.98,198.76,0,53925.12,0.0,0.00,0.00,594.90,0,0.00,0.0,0.0,0.0,6132763.88,4K,0.0,0.0,89.00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154753517.25,0.0,254736544.047,0.0,255.90,0.00,0,0.00,46592678378.1,89.00,0.0,
fio,fio-4K-2-0-0-0,0.00,369.96,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,4064.00,0.0,0,0,110944654.75,277.05,0,1732.03,0,3.84,0.0,0,0.00,0.0,0,0.0,0.00,0,370.16,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354936.01,0,0,0,0.0,0.0,0.0,52398845923.6,0.00,3.90,0,0,5018047.62,0,0.00,396.55,396.55,0.00,0.00,0.00,0.0,369.96,0,0.0,0,48206.12,0,103.9,0,0.0,0.0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.0,0.00,110622041.75,0,0.0,396.55,1.94,0,48206.12,40476.25,0.00,25420.4477783,0,0.0,110621928.25,0,0.00,0.00,0,0.0,1921.18,48206.12,0,25943.25,0.0,0.0,25943.25,1731.02,25943.25,0,80593.62,0.0,0.0,0,0,0,80593.75,396.55,0,0,0.0,0.00,5255.5804492,48206.12,0,369.97,250.38,0,0,0.0,0,250.53,0.0,0.00,1076104.5,354689.80,0,0.00,0,0.0,0,0.0,0.00,80593.50,0.0,0.0,0,0,0,0.0,1,0.0,0.0,49135653.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48206.12,40297.12,396.55,2,0.0,0,0.0,0,0.0,369.87,63.8054117,40774.50,0.00,0,0.00,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,396.55,0,0.02,0.0,0.00,0.0,0.0,80593.62,0.0,0.0,0.00,0.66,0.0,0.0,246.70,0.0,25465.6,0,0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,48206.12,354059.44,0,0.00,0.00,0.0,0.66,48206.12,0.00,0.0,76603.38,0,0,0,0.00,0.0,0.0,0.0,0.0,0.50,0.00,0,0.00,0.00,77.50,2.25,0.00,0.00,0.00,40296.38,0.0,0.00,396.20,0,30427.90,0,30401.19,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0,0,0.00,354923.98,0,0,0.0,0.50,28898.93,353963.01,0.0,0.0,48206.12,101863.6,369.97,80593.50,0,1732.03,0,0.00,0.0,66603.38,0.0,0,0,3.19,0.00,0.0,0,0.0,0,0,48206.12,0.0,30001.0,80593.62,0.00,0.0,0,0.0,0.0,0,0,0,0,0.00,0,0,0,396.55,0.00,88.25,0.00,110944294.00,0,0,0,48206.12,66305.38,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,250.32,0.00,5210874.00,0.0,110944306.25,80593.62,0.0,0,0,1921.18,0.0,0,28892.90,0.0,19.9420001,0.0,0,0,0.0,0,185.55,0.00,0.00,0,5018046.38,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278718879.305,0,0,5018046.38,0.0,randread,80594.00,0.0,0.0,40774.62,369.97,5210898.38,0.0,0.00,2.38,0.00,1.50,0.00,0.25,0.00,0.00,0.00,28898.91,0,0,0.00,396.55,0,66603.38,0.0,0.00,0.87,1921.18,0,0.00,0.0,0.0,0.0,5018043.88,4K,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110622041.75,0.0,234149960.987,0.0,184.83,0.00,0,0.00,43696690175.6,0,0.0,
fio,fio-4K-2-0-0-1,0.00,423.34,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33,4001.62,0.0,0,0,109867995.00,295.14,0,799.91,0,3.42,0.0,0,0.00,0.0,0,0.0,0.00,0,423.46,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344711.86,0,0,0,0.0,0.0,0.0,52505282943.4,0.00,0.00,0,0,4952746.62,0,0.00,264.57,264.68,0.00,0.00,0.00,0.0,423.34,0,0.0,0,47457.00,0.0,103.2,0,0.0,0.0,0,0.12,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.50,0.00,0,0.0,0.0,0.00,109540828.38,0,0.0,264.59,0.86,0,47456.38,40120.00,0.00,82950.3136212,0,0.0,109540322.25,0,0.00,0.00,0,0.0,728.01,47456.25,0,24352.50,0.0,0.0,24352.50,798.26,24352.50,0,79814.00,0.0,0.0,0,0,0,79814.88,264.68,0,0,0.0,0.00,8984.1655793,47457.12,0,423.28,245.42,0,0,0.0,0,245.31,0.0,0.00,1009353.875,344844.94,0,0.00,0,0.0,0,0.0,0.00,79813.62,0.0,0.0,0,0,0,0.0,1,0.0,0.0,49541704.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47456.25,39908.62,264.62,2,0.0,0,0.0,0,0.0,423.69,66.5955175,40415.50,0.00,0,0.00,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,264.68,0,0.02,0.0,0.00,0.0,0.0,79814.0,0.0,0.0,0.66,0.70,0.0,0.0,235.24,0.0,24523.9,0,0,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,47456.38,343314.12,0,0.00,0.00,0.0,0.66,47456.25,0.00,0.0,75857.50,0,0,0,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0,0.00,0.00,77.00,0.00,0.00,0.00,0.00,39908.62,0.0,0.00,264.31,0,20550.99,0,20545.04,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,20159397.525,0.0,0.0,0.0,0.0,0,0.00,0.00,0,0,0.00,344730.78,0,0,0.0,0.00,19535.82,343328.85,0.0,0.0,47456.25,98097.0,423.39,79813.62,0,799.91,0.0,0.00,0.0,64680.62,0.0,0,0,3.18,0.00,0.0,0.0,0.0,0,0,47456.25,0.0,30001.0,79815.25,0.00,0.0,0,0.0,0.0,0,0,0,0,0.00,0,0,0,264.77,0.87,87.62,0.00,109860903.75,0,0,0,47459.75,64385.25,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,245.16,0.00,5142597.12,0.0,109861339.75,79814.00,0.0,0,246903.753003,728.01,0.0,0,19534.07,0.0,1621.1634419,0.0,0,0,0.0,0,210.97,0.00,0.00,0,4952700.50,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191887810.655,0,0,4952700.5,0.0,randread,79820.00,0.0,0.0,40415.62,423.39,5142900.38,330478.705243,0.00,2.25,0.00,0.62,0.00,0.25,0.00,0.25,0.00,19537.28,0,0,0.00,264.68,0,64680.62,0.0,0.00,0.00,728.01,0,0.00,0.0,0.0,0.0,4952678.75,4K,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109540828.38,0.0,189549153.896,0.0,210.97,0.00,0,0.00,42274735436.4,0,0.0,
