# started on Sat Jun 13 21:46:55 2020

50992762439,ns,duration_time,50992762439,100.00,1645.511,M/sec
30989.02,msec,task-clock,30989020054,100.00,0.608,CPUs utilized
61977951021,,cycles,30989015521,100.00,2.000,GHz
78893824273,,instructions,30989006155,100.00,1.27,insn per cycle
173074771,,cache-misses,30989005601,100.00,,
# started on Sat Jun 13 21:47:50 2020

50968026278,ns,duration_time,50968026278,100.00,1645.833,M/sec
30967.91,msec,task-clock,30967914298,100.00,0.608,CPUs utilized
61935738542,,cycles,30967909974,100.00,2.000,GHz
78812582983,,instructions,30967907678,100.00,1.27,insn per cycle
173235404,,cache-misses,30967906532,100.00,,
# started on Sat Jun 13 21:48:44 2020

50862483246,ns,duration_time,50862483246,100.00,1648.155,M/sec
30860.26,msec,task-clock,30860257801,100.00,0.607,CPUs utilized
61720429263,,cycles,30860253831,100.00,2.000,GHz
78610369561,,instructions,30860252261,100.00,1.27,insn per cycle
171476213,,cache-misses,30860251249,100.00,,
# started on Sat Jun 13 21:49:39 2020

50863645537,ns,duration_time,50863645537,100.00,1648.037,M/sec
30863.16,msec,task-clock,30863163980,100.00,0.607,CPUs utilized
61726240491,,cycles,30863159906,100.00,2.000,GHz
78650572618,,instructions,30863151006,100.00,1.27,insn per cycle
171709850,,cache-misses,30863149826,100.00,,
# started on Sat Jun 13 21:50:35 2020

50908572575,ns,duration_time,50908572575,100.00,1647.243,M/sec
30905.32,msec,task-clock,30905321852,100.00,0.607,CPUs utilized
61810554681,,cycles,30905317350,100.00,2.000,GHz
78603688959,,instructions,30905315982,100.00,1.27,insn per cycle
173618197,,cache-misses,30905314934,100.00,,
