# started on Sat Jun 13 21:18:55 2020

50971085184,ns,duration_time,50971085184,100.00,1645.815,M/sec
30970.11,msec,task-clock,30970112608,100.00,0.608,CPUs utilized
61940137894,,cycles,30970109048,100.00,2.000,GHz
92907603424,,instructions,30970106330,100.00,1.50,insn per cycle
597739,,cache-misses,30970104846,100.00,,
# started on Sat Jun 13 21:20:10 2020

50859939769,ns,duration_time,50859939769,100.00,1648.215,M/sec
30857.58,msec,task-clock,30857584671,100.00,0.607,CPUs utilized
61715081659,,cycles,30857580763,100.00,2.000,GHz
92700238547,,instructions,30857578483,100.00,1.50,insn per cycle
535240,,cache-misses,30857577509,100.00,,
# started on Sat Jun 13 21:21:26 2020

50968022314,ns,duration_time,50968022314,100.00,1645.916,M/sec
30966.36,msec,task-clock,30966356197,100.00,0.608,CPUs utilized
61932622350,,cycles,30966351731,100.00,2.000,GHz
92958044362,,instructions,30965816530,100.00,1.50,insn per cycle
620261,,cache-misses,30965814284,100.00,,
# started on Sat Jun 13 21:22:41 2020

50965396735,ns,duration_time,50965396735,100.00,1645.965,M/sec
30963.85,msec,task-clock,30963849140,100.00,0.608,CPUs utilized
61927610666,,cycles,30963845396,100.00,2.000,GHz
92934741077,,instructions,30963843012,100.00,1.50,insn per cycle
625262,,cache-misses,30963841350,100.00,,
# started on Sat Jun 13 21:23:56 2020

50965011983,ns,duration_time,50965011983,100.00,1645.919,M/sec
30964.48,msec,task-clock,30964479107,100.00,0.608,CPUs utilized
61928871063,,cycles,30964475625,100.00,2.000,GHz
92700112215,,instructions,30964473175,100.00,1.50,insn per cycle
568671,,cache-misses,30964471939,100.00,,
