[1095186.047251] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1095186.989983] tee (14819): drop_caches: 3
[1095187.306945] Running randread depth 8192 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1095246.475800] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1095266.527012] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1095266.539906] nvme_tcp: copy    0                0       8441017608                0                0                0
[1095266.551994] nvme_tcp: copy    1                0                0                0                0                0
[1095266.564077] nvme_tcp: copy    2                0                0                0                0                0
[1095266.586315] nvme_tcp: copy    3                0                0                0                0                0
[1095266.598396] nvme_tcp: copy    4                0                0                0                0                0
[1095266.610473] nvme_tcp: copy    5                0                0                0                0                0
[1095266.622557] nvme_tcp: copy    6                0                0                0                0                0
[1095266.634643] nvme_tcp: copy    7                0                0                0                0                0
[1095266.646726] nvme_tcp: copy    8                0                0                0                0                0
[1095266.658810] nvme_tcp: copy    9                0                0                0                0                0
[1095266.670893] nvme_tcp: copy   10                0                0                0                0                0
[1095266.682979] nvme_tcp: copy   11                0                0                0                0                0
[1095266.695063] nvme_tcp: copy   12                0                0                0                0                0
[1095266.707146] nvme_tcp: copy   13                0                0                0                0                0
[1095266.719324] nvme_tcp: copy   14                0                0                0                0                0
[1095266.731406] nvme_tcp: copy   15                0                0                0                0                0
[1095266.743492] nvme_tcp: copy   16                0                0                0                0                0
[1095266.755578] nvme_tcp: copy   17                0                0                0                0                0
[1095266.767664] nvme_tcp: copy   18                0                0                0                0                0
[1095266.779747] nvme_tcp: copy   19                0                0                0                0                0
[1095266.791829] nvme_tcp: copy   20                0                0                0                0                0
[1095266.803913] nvme_tcp: copy   21                0                0                0                0                0
[1095266.815997] nvme_tcp: copy   22                0                0                0                0                0
[1095266.828080] nvme_tcp: copy   23                0                0                0                0                0
[1095266.840163] nvme_tcp: copy   24                0                0                0                0                0
[1095266.852247] nvme_tcp: copy   25                0                0                0                0                0
[1095266.864331] nvme_tcp: copy   26                0                0                0                0                0
[1095266.876416] nvme_tcp: copy   27                0                0                0                0                0
[1095266.888499] nvme_tcp: crc    0                0       3535277812                0                0                0
[1095266.900484] nvme_tcp: crc    1                0                0                0                0                0
[1095266.912468] nvme_tcp: crc    2                0                0                0                0                0
[1095266.924454] nvme_tcp: crc    3                0                0                0                0                0
[1095266.936440] nvme_tcp: crc    4                0                0                0                0                0
[1095266.948426] nvme_tcp: crc    5                0                0                0                0                0
[1095266.960412] nvme_tcp: crc    6                0                0                0                0                0
[1095266.972398] nvme_tcp: crc    7                0                0                0                0                0
[1095266.984384] nvme_tcp: crc    8                0                0                0                0                0
[1095266.996370] nvme_tcp: crc    9                0                0                0                0                0
[1095267.008355] nvme_tcp: crc   10                0                0                0                0                0
[1095267.020342] nvme_tcp: crc   11                0                0                0                0                0
