# started on Sun Jun  7 23:08:56 2020

53397129518,,cycles,31025360053,100.00,,
63865659742,,instructions,31025353987,100.00,1.20,insn per cycle
903880,,cache-misses,31025353422,100.00,,
# started on Sun Jun  7 23:10:30 2020

53409126615,,cycles,31025077722,100.00,,
63796825864,,instructions,31025074766,100.00,1.19,insn per cycle
975527,,cache-misses,31025073498,100.00,,
# started on Sun Jun  7 23:12:06 2020

52976491051,,cycles,30994352165,100.00,,
63150220530,,instructions,30994348593,100.00,1.19,insn per cycle
1024217,,cache-misses,30994347876,100.00,,
# started on Sun Jun  7 23:13:41 2020

52956539475,,cycles,31004762443,100.00,,
62851702579,,instructions,31004760419,100.00,1.19,insn per cycle
891795,,cache-misses,31004759937,100.00,,
# started on Sun Jun  7 23:15:16 2020

52354926076,,cycles,30976468303,100.00,,
62648258093,,instructions,30976464571,100.00,1.20,insn per cycle
808848,,cache-misses,30976463615,100.00,,
# started on Sun Jun  7 23:16:52 2020

52739993286,,cycles,31022342826,100.00,,
63359077689,,instructions,31022334492,100.00,1.20,insn per cycle
952816,,cache-misses,31022333855,100.00,,
# started on Sun Jun  7 23:18:27 2020

53338983379,,cycles,31043175985,100.00,,
63712254404,,instructions,31043170210,100.00,1.19,insn per cycle
843893,,cache-misses,31043169744,100.00,,
# started on Sun Jun  7 23:20:02 2020

54138838559,,cycles,31430705930,100.00,,
65150480367,,instructions,31430703280,100.00,1.20,insn per cycle
973150,,cache-misses,31430702818,100.00,,
# started on Sun Jun  7 23:21:37 2020

53418818950,,cycles,31045156536,100.00,,
63405131686,,instructions,31045152664,100.00,1.19,insn per cycle
950687,,cache-misses,31045089604,100.00,,
# started on Sun Jun  7 23:23:12 2020

52947395531,,cycles,31031555387,100.00,,
63479468710,,instructions,31031456583,100.00,1.20,insn per cycle
929093,,cache-misses,31031455137,100.00,,
