[1110000.586387] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1110001.500494] tee (20621): drop_caches: 3
[1110001.725498] Running randread depth 64 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1110060.987915] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1110081.039834] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1110081.052897] nvme_tcp: copy    0                0       5475279594                0                0                0
[1110081.064984] nvme_tcp: copy    1                0                0                0                0                0
[1110081.077067] nvme_tcp: copy    2                0                0                0                0                0
[1110081.089152] nvme_tcp: copy    3                0                0                0                0                0
[1110081.101239] nvme_tcp: copy    4                0                0                0                0                0
[1110081.113323] nvme_tcp: copy    5                0                0                0                0                0
[1110081.125409] nvme_tcp: copy    6                0                0                0                0                0
[1110081.137494] nvme_tcp: copy    7                0                0                0                0                0
[1110081.149577] nvme_tcp: copy    8                0                0                0                0                0
[1110081.161660] nvme_tcp: copy    9                0                0                0                0                0
[1110081.173743] nvme_tcp: copy   10                0                0                0                0                0
[1110081.195914] nvme_tcp: copy   11                0                0                0                0                0
[1110081.207999] nvme_tcp: copy   12                0                0                0                0                0
[1110081.220084] nvme_tcp: copy   13                0                0                0                0                0
[1110081.232167] nvme_tcp: copy   14                0                0                0                0                0
[1110081.244251] nvme_tcp: copy   15                0                0                0                0                0
[1110081.256335] nvme_tcp: copy   16                0                0                0                0                0
[1110081.268419] nvme_tcp: copy   17                0                0                0                0                0
[1110081.280502] nvme_tcp: copy   18                0                0                0                0                0
[1110081.292586] nvme_tcp: copy   19                0                0                0                0                0
[1110081.304670] nvme_tcp: copy   20                0                0                0                0                0
[1110081.316754] nvme_tcp: copy   21                0                0                0                0                0
[1110081.328838] nvme_tcp: copy   22                0                0                0                0                0
[1110081.340921] nvme_tcp: copy   23                0                0                0                0                0
[1110081.353004] nvme_tcp: copy   24                0                0                0                0                0
[1110081.365089] nvme_tcp: copy   25                0                0                0                0                0
[1110081.377174] nvme_tcp: copy   26                0                0                0                0                0
[1110081.389258] nvme_tcp: copy   27                0                0                0                0                0
[1110081.401341] nvme_tcp: crc    0                0       6789872372                0                0                0
[1110081.413328] nvme_tcp: crc    1                0                0                0                0                0
[1110081.425313] nvme_tcp: crc    2                0                0                0                0                0
[1110081.437299] nvme_tcp: crc    3                0                0                0                0                0
[1110081.449284] nvme_tcp: crc    4                0                0                0                0                0
[1110081.461270] nvme_tcp: crc    5                0                0                0                0                0
[1110081.473256] nvme_tcp: crc    6                0                0                0                0                0
[1110081.485241] nvme_tcp: crc    7                0                0                0                0                0
[1110081.497226] nvme_tcp: crc    8                0                0                0                0                0
[1110081.509213] nvme_tcp: crc    9                0                0                0                0                0
[1110081.521198] nvme_tcp: crc   10                0                0                0                0                0
[1110081.533182] nvme_tcp: crc   11                0                0                0                0                0
[1110081.545168] nvme_tcp: crc   12                0                0                0                0                0
[1110081.557155] nvme_tcp: crc   13                0                0                0                0                0
[1110081.569143] nvme_tcp: crc   14                0                0                0                0                0
[1110081.581130] nvme_tcp: crc   15                0                0                0                0                0
[1110081.593118] nvme_tcp: crc   16                0                0                0                0                0
[1110081.605106] nvme_tcp: crc   17                0                0                0                0                0
[1110081.617092] nvme_tcp: crc   18                0                0                0                0                0
[1110081.629078] nvme_tcp: crc   19                0                0                0                0                0
[1110081.641063] nvme_tcp: crc   20                0                0                0                0                0
[1110081.653049] nvme_tcp: crc   21                0                0                0                0                0
[1110081.665034] nvme_tcp: crc   22                0                0                0                0                0
[1110081.677020] nvme_tcp: crc   23                0                0                0                0                0
[1110081.689005] nvme_tcp: crc   24                0                0                0                0                0
[1110081.700991] nvme_tcp: crc   25                0                0                0                0                0
[1110081.712976] nvme_tcp: crc   26                0                0                0                0                0
[1110081.724960] nvme_tcp: crc   27                0                0                0                0                0
[1110081.736946] nvme_tcp: tx_crc    0                0                0                0                0                0
[1110081.749223] nvme_tcp: tx_crc    1                0                0                0                0                0
[1110081.761499] nvme_tcp: tx_crc    2                0                0                0                0                0
[1110081.773777] nvme_tcp: tx_crc    3                0                0                0                0                0
[1110081.786054] nvme_tcp: tx_crc    4                0                0                0                0                0
[1110081.798330] nvme_tcp: tx_crc    5                0                0                0                0                0
[1110081.810610] nvme_tcp: tx_crc    6                0                0                0                0                0
[1110081.822889] nvme_tcp: tx_crc    7                0                0                0                0                0
[1110081.835165] nvme_tcp: tx_crc    8                0                0                0                0                0
[1110081.847441] nvme_tcp: tx_crc    9                0                0                0                0                0
[1110081.859717] nvme_tcp: tx_crc   10                0                0                0                0                0
[1110081.871995] nvme_tcp: tx_crc   11                0                0                0                0                0
[1110081.884273] nvme_tcp: tx_crc   12                0                0                0                0                0
[1110081.896550] nvme_tcp: tx_crc   13                0                0                0                0                0
[1110081.908827] nvme_tcp: tx_crc   14                0                0                0                0                0
[1110081.921106] nvme_tcp: tx_crc   15                0                0                0                0                0
[1110081.933384] nvme_tcp: tx_crc   16                0                0                0                0                0
[1110081.945659] nvme_tcp: tx_crc   17                0                0                0                0                0
[1110081.957936] nvme_tcp: tx_crc   18                0                0                0                0                0
[1110081.970212] nvme_tcp: tx_crc   19                0                0                0                0                0
[1110081.982490] nvme_tcp: tx_crc   20                0                0                0                0                0
[1110081.994766] nvme_tcp: tx_crc   21                0                0                0                0                0
[1110082.007046] nvme_tcp: tx_crc   22                0                0                0                0                0
[1110082.019325] nvme_tcp: tx_crc   23                0                0                0                0                0
[1110082.031603] nvme_tcp: tx_crc   24                0                0                0                0                0
[1110082.043880] nvme_tcp: tx_crc   25                0                0                0                0                0
[1110082.056157] nvme_tcp: tx_crc   26                0                0                0                0                0
[1110082.068437] nvme_tcp: tx_crc   27                0                0                0                0                0
[1110082.080715] nvme_tcp: tracing_off done
[1110082.080715] nvme_tcp: tracing_off done
[1110116.851998] tee (22521): drop_caches: 3
[1110116.923668] Running randread depth 64 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1110176.206352] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1110196.242134] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1110196.255088] nvme_tcp: copy    0                0       5406117024                0                0                0
[1110196.267176] nvme_tcp: copy    1                0                0                0                0                0
[1110196.279255] nvme_tcp: copy    2                0                0                0                0                0
[1110196.291337] nvme_tcp: copy    3                0                0                0                0                0
[1110196.303420] nvme_tcp: copy    4                0                0                0                0                0
[1110196.315500] nvme_tcp: copy    5                0                0                0                0                0
[1110196.327581] nvme_tcp: copy    6                0                0                0                0                0
[1110196.339661] nvme_tcp: copy    7                0                0                0                0                0
[1110196.351743] nvme_tcp: copy    8                0                0                0                0                0
[1110196.363825] nvme_tcp: copy    9                0                0                0                0                0
[1110196.375907] nvme_tcp: copy   10                0                0                0                0                0
[1110196.387987] nvme_tcp: copy   11                0                0                0                0                0
[1110196.400068] nvme_tcp: copy   12                0                0                0                0                0
[1110196.422310] nvme_tcp: copy   13                0                0                0                0                0
[1110196.434391] nvme_tcp: copy   14                0                0                0                0                0
[1110196.446471] nvme_tcp: copy   15                0                0                0                0                0
[1110196.458552] nvme_tcp: copy   16                0                0                0                0                0
[1110196.470633] nvme_tcp: copy   17                0                0                0                0                0
[1110196.482704] nvme_tcp: copy   18                0                0                0                0                0
[1110196.494785] nvme_tcp: copy   19                0                0                0                0                0
[1110196.506866] nvme_tcp: copy   20                0                0                0                0                0
[1110196.518946] nvme_tcp: copy   21                0                0                0                0                0
[1110196.531028] nvme_tcp: copy   22                0                0                0                0                0
[1110196.543108] nvme_tcp: copy   23                0                0                0                0                0
[1110196.555190] nvme_tcp: copy   24                0                0                0                0                0
[1110196.567271] nvme_tcp: copy   25                0                0                0                0                0
[1110196.579344] nvme_tcp: copy   26                0                0                0                0                0
[1110196.591424] nvme_tcp: copy   27                0                0                0                0                0
[1110196.603506] nvme_tcp: crc    0                0       6706971648                0                0                0
[1110196.615490] nvme_tcp: crc    1                0                0                0                0                0
[1110196.627466] nvme_tcp: crc    2                0                0                0                0                0
[1110196.639447] nvme_tcp: crc    3                0                0                0                0                0
[1110196.651431] nvme_tcp: crc    4                0                0                0                0                0
[1110196.663415] nvme_tcp: crc    5                0                0                0                0                0
[1110196.675399] nvme_tcp: crc    6                0                0                0                0                0
[1110196.687381] nvme_tcp: crc    7                0                0                0                0                0
[1110196.699365] nvme_tcp: crc    8                0                0                0                0                0
[1110196.711347] nvme_tcp: crc    9                0                0                0                0                0
[1110196.723331] nvme_tcp: crc   10                0                0                0                0                0
[1110196.735314] nvme_tcp: crc   11                0                0                0                0                0
[1110196.747295] nvme_tcp: crc   12                0                0                0                0                0
[1110196.759278] nvme_tcp: crc   13                0                0                0                0                0
[1110196.771259] nvme_tcp: crc   14                0                0                0                0                0
[1110196.783241] nvme_tcp: crc   15                0                0                0                0                0
[1110196.795224] nvme_tcp: crc   16                0                0                0                0                0
[1110196.807198] nvme_tcp: crc   17                0                0                0                0                0
[1110196.819179] nvme_tcp: crc   18                0                0                0                0                0
[1110196.831162] nvme_tcp: crc   19                0                0                0                0                0
[1110196.843236] nvme_tcp: crc   20                0                0                0                0                0
[1110196.855220] nvme_tcp: crc   21                0                0                0                0                0
[1110196.867201] nvme_tcp: crc   22                0                0                0                0                0
[1110196.879183] nvme_tcp: crc   23                0                0                0                0                0
[1110196.891168] nvme_tcp: crc   24                0                0                0                0                0
[1110196.903151] nvme_tcp: crc   25                0                0                0                0                0
[1110196.915128] nvme_tcp: crc   26                0                0                0                0                0
[1110196.927116] nvme_tcp: crc   27                0                0                0                0                0
[1110196.939100] nvme_tcp: tx_crc    0                0                0                0                0                0
[1110196.951375] nvme_tcp: tx_crc    1                0                0                0                0                0
[1110196.963650] nvme_tcp: tx_crc    2                0                0                0                0                0
[1110196.975928] nvme_tcp: tx_crc    3                0                0                0                0                0
[1110196.988203] nvme_tcp: tx_crc    4                0                0                0                0                0
[1110197.000480] nvme_tcp: tx_crc    5                0                0                0                0                0
[1110197.012755] nvme_tcp: tx_crc    6                0                0                0                0                0
[1110197.025033] nvme_tcp: tx_crc    7                0                0                0                0                0
[1110197.037311] nvme_tcp: tx_crc    8                0                0                0                0                0
[1110197.049588] nvme_tcp: tx_crc    9                0                0                0                0                0
[1110197.061865] nvme_tcp: tx_crc   10                0                0                0                0                0
[1110197.074139] nvme_tcp: tx_crc   11                0                0                0                0                0
[1110197.086416] nvme_tcp: tx_crc   12                0                0                0                0                0
[1110197.098694] nvme_tcp: tx_crc   13                0                0                0                0                0
[1110197.110969] nvme_tcp: tx_crc   14                0                0                0                0                0
[1110197.123247] nvme_tcp: tx_crc   15                0                0                0                0                0
[1110197.135524] nvme_tcp: tx_crc   16                0                0                0                0                0
[1110197.147802] nvme_tcp: tx_crc   17                0                0                0                0                0
[1110197.160079] nvme_tcp: tx_crc   18                0                0                0                0                0
[1110197.172353] nvme_tcp: tx_crc   19                0                0                0                0                0
[1110197.184620] nvme_tcp: tx_crc   20                0                0                0                0                0
[1110197.196895] nvme_tcp: tx_crc   21                0                0                0                0                0
[1110197.209170] nvme_tcp: tx_crc   22                0                0                0                0                0
[1110197.221448] nvme_tcp: tx_crc   23                0                0                0                0                0
[1110197.233723] nvme_tcp: tx_crc   24                0                0                0                0                0
[1110197.246001] nvme_tcp: tx_crc   25                0                0                0                0                0
[1110197.258275] nvme_tcp: tx_crc   26                0                0                0                0                0
[1110197.270550] nvme_tcp: tx_crc   27                0                0                0                0                0
[1110197.282826] nvme_tcp: tracing_off done
[1110197.282826] nvme_tcp: tracing_off done
[1110232.007262] tee (24442): drop_caches: 3
[1110232.283227] Running randread depth 64 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1110291.401166] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 160 
[1110311.436567] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1110311.449508] nvme_tcp: copy    0                0       5408888272                0                0                0
[1110311.461590] nvme_tcp: copy    1                0                0                0                0                0
[1110311.473673] nvme_tcp: copy    2                0                0                0                0                0
[1110311.485754] nvme_tcp: copy    3                0                0                0                0                0
[1110311.497834] nvme_tcp: copy    4                0                0                0                0                0
[1110311.509915] nvme_tcp: copy    5                0                0                0                0                0
