# started on Mon Jun 22 02:29:35 2020

40317.26,msec,task-clock,40317258230,100.00,0.786,CPUs utilized
80634409454,,cycles,40317254070,100.00,2.000,GHz
132728662371,,instructions,40317250790,100.00,1.65,insn per cycle
377223,,cache-misses,40317249450,100.00,,
# started on Mon Jun 22 02:30:30 2020

40308.54,msec,task-clock,40308539228,100.00,0.786,CPUs utilized
80616974737,,cycles,40308535476,100.00,2.000,GHz
132384725355,,instructions,40308532968,100.00,1.64,insn per cycle
381959,,cache-misses,40308531494,100.00,,
# started on Mon Jun 22 02:31:25 2020

40351.41,msec,task-clock,40351409363,100.00,0.786,CPUs utilized
80702714271,,cycles,40351405897,100.00,2.000,GHz
132414005090,,instructions,40351403467,100.00,1.64,insn per cycle
398109,,cache-misses,40351401837,100.00,,
# started on Mon Jun 22 02:32:20 2020

40349.60,msec,task-clock,40349598532,100.00,0.786,CPUs utilized
80699091189,,cycles,40349594676,100.00,2.000,GHz
132494459708,,instructions,40349592102,100.00,1.64,insn per cycle
387758,,cache-misses,40349590626,100.00,,
# started on Mon Jun 22 02:33:15 2020

40354.12,msec,task-clock,40354119574,100.00,0.786,CPUs utilized
80708132875,,cycles,40354115088,100.00,2.000,GHz
132454490491,,instructions,40354112322,100.00,1.64,insn per cycle
377861,,cache-misses,40354111012,100.00,,
# started on Mon Jun 22 02:34:10 2020

40357.01,msec,task-clock,40357008005,100.00,0.786,CPUs utilized
80713913443,,cycles,40357004629,100.00,2.000,GHz
132446068368,,instructions,40357002459,100.00,1.64,insn per cycle
360267,,cache-misses,40357001409,100.00,,
# started on Mon Jun 22 02:35:05 2020

40355.58,msec,task-clock,40355582554,100.00,0.786,CPUs utilized
80711061022,,cycles,40355579226,100.00,2.000,GHz
132500544412,,instructions,40355576394,100.00,1.64,insn per cycle
367356,,cache-misses,40355575104,100.00,,
# started on Mon Jun 22 02:36:00 2020

40349.80,msec,task-clock,40349800520,100.00,0.786,CPUs utilized
80699496665,,cycles,40349796844,100.00,2.000,GHz
132442295386,,instructions,40349794248,100.00,1.64,insn per cycle
372790,,cache-misses,40349793090,100.00,,
# started on Mon Jun 22 02:36:55 2020

40361.29,msec,task-clock,40361291333,100.00,0.786,CPUs utilized
80722476887,,cycles,40361287723,100.00,2.000,GHz
132288604410,,instructions,40361284369,100.00,1.64,insn per cycle
398580,,cache-misses,40361283059,100.00,,
# started on Mon Jun 22 02:37:50 2020

40353.77,msec,task-clock,40353773961,100.00,0.786,CPUs utilized
80707440487,,cycles,40353769429,100.00,2.000,GHz
132474970437,,instructions,40353766755,100.00,1.64,insn per cycle
380544,,cache-misses,40353765491,100.00,,
