[1059153.299469] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1059154.140083] tee (17511): drop_caches: 3
[1059154.400188] Running randread depth 1024 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1059213.668199] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1059233.721049] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1059233.744299] nvme_tcp: copy    0                0       1341911164                0                0                0
[1059233.756384] nvme_tcp: copy    1                0                0                0                0                0
[1059233.768470] nvme_tcp: copy    2                0                0                0                0                0
[1059233.780554] nvme_tcp: copy    3                0                0                0                0                0
[1059233.792634] nvme_tcp: copy    4                0                0                0                0                0
[1059233.804706] nvme_tcp: copy    5                0                0                0                0                0
[1059233.816787] nvme_tcp: copy    6                0                0                0                0                0
[1059233.828870] nvme_tcp: copy    7                0                0                0                0                0
[1059233.840957] nvme_tcp: copy    8                0                0                0                0                0
[1059233.853043] nvme_tcp: copy    9                0                0                0                0                0
[1059233.865128] nvme_tcp: copy   10                0                0                0                0                0
[1059233.877213] nvme_tcp: copy   11                0                0                0                0                0
[1059233.889296] nvme_tcp: copy   12                0                0                0                0                0
[1059233.901381] nvme_tcp: copy   13                0                0                0                0                0
[1059233.913465] nvme_tcp: copy   14                0                0                0                0                0
[1059233.925549] nvme_tcp: copy   15                0                0                0                0                0
[1059233.937633] nvme_tcp: copy   16                0                0                0                0                0
[1059233.949718] nvme_tcp: copy   17                0                0                0                0                0
[1059233.961803] nvme_tcp: copy   18                0                0                0                0                0
[1059233.973889] nvme_tcp: copy   19                0                0                0                0                0
[1059233.985973] nvme_tcp: copy   20                0                0                0                0                0
[1059233.998058] nvme_tcp: copy   21                0                0                0                0                0
[1059234.010140] nvme_tcp: copy   22                0                0                0                0                0
[1059234.022224] nvme_tcp: copy   23                0                0                0                0                0
[1059234.034310] nvme_tcp: copy   24                0                0                0                0                0
[1059234.046395] nvme_tcp: copy   25                0                0                0                0                0
[1059234.058479] nvme_tcp: copy   26                0                0                0                0                0
[1059234.070563] nvme_tcp: copy   27                0                0                0                0                0
