[1118469.729115] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1118470.684452] tee (9895): drop_caches: 3
[1118470.890843] Running randread depth 1024 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1118530.148442] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1118550.207932] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1118550.220911] nvme_tcp: copy    0                0      14501144868                0                0                0
[1118550.233000] nvme_tcp: copy    1                0                0                0                0                0
[1118550.245081] nvme_tcp: copy    2                0                0                0                0                0
[1118550.257153] nvme_tcp: copy    3                0                0                0                0                0
[1118550.269236] nvme_tcp: copy    4                0                0                0                0                0
[1118550.281318] nvme_tcp: copy    5                0                0                0                0                0
[1118550.293399] nvme_tcp: copy    6                0                0                0                0                0
[1118550.305481] nvme_tcp: copy    7                0                0                0                0                0
[1118550.317568] nvme_tcp: copy    8                0                0                0                0                0
[1118550.329655] nvme_tcp: copy    9                0                0                0                0                0
[1118550.341739] nvme_tcp: copy   10                0                0                0                0                0
[1118550.353825] nvme_tcp: copy   11                0                0                0                0                0
[1118550.365910] nvme_tcp: copy   12                0                0                0                0                0
[1118550.377996] nvme_tcp: copy   13                0                0                0                0                0
[1118550.390080] nvme_tcp: copy   14                0                0                0                0                0
[1118550.402166] nvme_tcp: copy   15                0                0                0                0                0
[1118550.414248] nvme_tcp: copy   16                0                0                0                0                0
[1118550.426341] nvme_tcp: copy   17                0                0                0                0                0
[1118550.438425] nvme_tcp: copy   18                0                0                0                0                0
[1118550.450511] nvme_tcp: copy   19                0                0                0                0                0
[1118550.462593] nvme_tcp: copy   20                0                0                0                0                0
[1118550.474676] nvme_tcp: copy   21                0                0                0                0                0
[1118550.486764] nvme_tcp: copy   22                0                0                0                0                0
[1118550.498849] nvme_tcp: copy   23                0                0                0                0                0
[1118550.510937] nvme_tcp: copy   24                0                0                0                0                0
[1118550.523020] nvme_tcp: copy   25                0                0                0                0                0
[1118550.535105] nvme_tcp: copy   26                0                0                0                0                0
[1118550.547189] nvme_tcp: copy   27                0                0                0                0                0
[1118550.559274] nvme_tcp: crc    0                0       5107704244                0                0                0
[1118550.571262] nvme_tcp: crc    1                0                0                0                0                0
[1118550.583248] nvme_tcp: crc    2                0                0                0                0                0
[1118550.595235] nvme_tcp: crc    3                0                0                0                0                0
[1118550.607220] nvme_tcp: crc    4                0                0                0                0                0
[1118550.619208] nvme_tcp: crc    5                0                0                0                0                0
[1118550.631196] nvme_tcp: crc    6                0                0                0                0                0
[1118550.643183] nvme_tcp: crc    7                0                0                0                0                0
[1118550.655169] nvme_tcp: crc    8                0                0                0                0                0
[1118550.667157] nvme_tcp: crc    9                0                0                0                0                0
[1118550.679143] nvme_tcp: crc   10                0                0                0                0                0
[1118550.691131] nvme_tcp: crc   11                0                0                0                0                0
[1118550.703120] nvme_tcp: crc   12                0                0                0                0                0
[1118550.715107] nvme_tcp: crc   13                0                0                0                0                0
[1118550.727094] nvme_tcp: crc   14                0                0                0                0                0
[1118550.739082] nvme_tcp: crc   15                0                0                0                0                0
[1118550.751068] nvme_tcp: crc   16                0                0                0                0                0
[1118550.763057] nvme_tcp: crc   17                0                0                0                0                0
[1118550.775044] nvme_tcp: crc   18                0                0                0                0                0
[1118550.787033] nvme_tcp: crc   19                0                0                0                0                0
[1118550.799020] nvme_tcp: crc   20                0                0                0                0                0
[1118550.811010] nvme_tcp: crc   21                0                0                0                0                0
