# started on Mon Jun  8 08:49:42 2020

61354895937,,cycles,31037005547,100.00,,
82912482619,,instructions,31036787524,100.00,1.35,insn per cycle
636386,,cache-misses,31036786433,100.00,,
# started on Mon Jun  8 08:51:36 2020

61172097150,,cycles,30934863414,100.00,,
82585684077,,instructions,30934861031,100.00,1.35,insn per cycle
651668,,cache-misses,30934860141,100.00,,
# started on Mon Jun  8 08:53:31 2020

61319273337,,cycles,31010771245,100.00,,
83063470391,,instructions,31010625475,100.00,1.35,insn per cycle
425112,,cache-misses,31010623995,100.00,,
# started on Mon Jun  8 08:55:27 2020

61446329481,,cycles,31071205537,100.00,,
83581228047,,instructions,31071201321,100.00,1.36,insn per cycle
727318,,cache-misses,31071200982,100.00,,
# started on Mon Jun  8 08:57:22 2020

61411534140,,cycles,31062218688,100.00,,
83148426709,,instructions,31062213227,100.00,1.35,insn per cycle
654839,,cache-misses,31062212710,100.00,,
# started on Mon Jun  8 08:59:18 2020

61438194429,,cycles,31081646478,100.00,,
83007479764,,instructions,31081643968,100.00,1.35,insn per cycle
632097,,cache-misses,31081521437,100.00,,
# started on Mon Jun  8 09:01:13 2020

61179498387,,cycles,30951961430,100.00,,
83008125355,,instructions,30951957543,100.00,1.36,insn per cycle
681157,,cache-misses,30951956715,100.00,,
# started on Mon Jun  8 09:03:08 2020

61464285817,,cycles,31104194786,100.00,,
83393416336,,instructions,31104190998,100.00,1.36,insn per cycle
780055,,cache-misses,31104190043,100.00,,
# started on Mon Jun  8 09:05:03 2020

61227676385,,cycles,30963695310,100.00,,
82876502265,,instructions,30963692630,100.00,1.35,insn per cycle
624138,,cache-misses,30963692172,100.00,,
# started on Mon Jun  8 09:06:58 2020

61154030501,,cycles,30934372779,100.00,,
82790654680,,instructions,30934340130,100.00,1.35,insn per cycle
682933,,cache-misses,30934300625,100.00,,
