[1139643.373647] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1139644.192005] tee (32466): drop_caches: 3
[1139644.406418] Running randread depth 64 jobs 1 size 256K zc 0 remote zc 0 zcrc 0
[1139703.784776] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1139723.829067] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1139723.842163] nvme_tcp: copy    0                0       6829592220                0                0                0
[1139723.854248] nvme_tcp: copy    1                0                0                0                0                0
[1139723.866329] nvme_tcp: copy    2                0                0                0                0                0
[1139723.878404] nvme_tcp: copy    3                0                0                0                0                0
[1139723.890485] nvme_tcp: copy    4                0                0                0                0                0
[1139723.902566] nvme_tcp: copy    5                0                0                0                0                0
[1139723.914647] nvme_tcp: copy    6                0                0                0                0                0
[1139723.926732] nvme_tcp: copy    7                0                0                0                0                0
[1139723.938814] nvme_tcp: copy    8                0                0                0                0                0
[1139723.950899] nvme_tcp: copy    9                0                0                0                0                0
[1139723.962983] nvme_tcp: copy   10                0                0                0                0                0
[1139723.975067] nvme_tcp: copy   11                0                0                0                0                0
[1139723.987150] nvme_tcp: copy   12                0                0                0                0                0
[1139723.999233] nvme_tcp: copy   13                0                0                0                0                0
[1139724.011317] nvme_tcp: copy   14                0                0                0                0                0
[1139724.023404] nvme_tcp: copy   15                0                0                0                0                0
[1139724.035486] nvme_tcp: copy   16                0                0                0                0                0
[1139724.047569] nvme_tcp: copy   17                0                0                0                0                0
[1139724.059652] nvme_tcp: copy   18                0                0                0                0                0
[1139724.071736] nvme_tcp: copy   19                0                0                0                0                0
[1139724.083820] nvme_tcp: copy   20                0                0                0                0                0
[1139724.095903] nvme_tcp: copy   21                0                0                0                0                0
[1139724.107986] nvme_tcp: copy   22                0                0                0                0                0
[1139724.120162] nvme_tcp: copy   23                0                0                0                0                0
[1139724.132234] nvme_tcp: copy   24                0                0                0                0                0
[1139724.144311] nvme_tcp: copy   25                0                0                0                0                0
[1139724.156393] nvme_tcp: copy   26                0                0                0                0                0
[1139724.168477] nvme_tcp: copy   27                0                0                0                0                0
[1139724.180559] nvme_tcp: crc    0                0       7944853924                0                0                0
[1139724.192545] nvme_tcp: crc    1                0                0                0                0                0
[1139724.204531] nvme_tcp: crc    2                0                0                0                0                0
[1139724.216517] nvme_tcp: crc    3                0                0                0                0                0
[1139724.228501] nvme_tcp: crc    4                0                0                0                0                0
[1139724.240487] nvme_tcp: crc    5                0                0                0                0                0
[1139724.252472] nvme_tcp: crc    6                0                0                0                0                0
[1139724.264458] nvme_tcp: crc    7                0                0                0                0                0
[1139724.276444] nvme_tcp: crc    8                0                0                0                0                0
[1139724.288430] nvme_tcp: crc    9                0                0                0                0                0
[1139724.300414] nvme_tcp: crc   10                0                0                0                0                0
[1139724.312400] nvme_tcp: crc   11                0                0                0                0                0
[1139724.324386] nvme_tcp: crc   12                0                0                0                0                0
[1139724.336372] nvme_tcp: crc   13                0                0                0                0                0
[1139724.348356] nvme_tcp: crc   14                0                0                0                0                0
[1139724.360342] nvme_tcp: crc   15                0                0                0                0                0
[1139724.372327] nvme_tcp: crc   16                0                0                0                0                0
[1139724.384314] nvme_tcp: crc   17                0                0                0                0                0
[1139724.396299] nvme_tcp: crc   18                0                0                0                0                0
[1139724.408285] nvme_tcp: crc   19                0                0                0                0                0
[1139724.420269] nvme_tcp: crc   20                0                0                0                0                0
[1139724.442404] nvme_tcp: crc   21                0                0                0                0                0
[1139724.454393] nvme_tcp: crc   22                0                0                0                0                0
[1139724.466380] nvme_tcp: crc   23                0                0                0                0                0
[1139724.478367] nvme_tcp: crc   24                0                0                0                0                0
[1139724.490364] nvme_tcp: crc   25                0                0                0                0                0
[1139724.502351] nvme_tcp: crc   26                0                0                0                0                0
