[1052793.223248] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1052794.145774] tee (32652): drop_caches: 3
[1052794.356906] Running randread depth 128 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1052854.474165] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1052874.517991] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1052874.530931] nvme_tcp: copy    0                0       1292510544                0                0                0
[1052874.543019] nvme_tcp: copy    1                0                0                0                0                0
[1052874.555103] nvme_tcp: copy    2                0                0                0                0                0
[1052874.567185] nvme_tcp: copy    3                0                0                0                0                0
[1052874.579267] nvme_tcp: copy    4                0                0                0                0                0
[1052874.591352] nvme_tcp: copy    5                0                0                0                0                0
[1052874.603432] nvme_tcp: copy    6                0                0                0                0                0
[1052874.615505] nvme_tcp: copy    7                0                0                0                0                0
[1052874.627585] nvme_tcp: copy    8                0                0                0                0                0
[1052874.639660] nvme_tcp: copy    9                0                0                0                0                0
[1052874.651739] nvme_tcp: copy   10                0                0                0                0                0
[1052874.663824] nvme_tcp: copy   11                0                0                0                0                0
[1052874.675907] nvme_tcp: copy   12                0                0                0                0                0
[1052874.687991] nvme_tcp: copy   13                0                0                0                0                0
[1052874.700076] nvme_tcp: copy   14                0                0                0                0                0
[1052874.712160] nvme_tcp: copy   15                0                0                0                0                0
[1052874.724246] nvme_tcp: copy   16                0                0                0                0                0
[1052874.736333] nvme_tcp: copy   17                0                0                0                0                0
[1052874.748411] nvme_tcp: copy   18                0                0                0                0                0
[1052874.760493] nvme_tcp: copy   19                0                0                0                0                0
[1052874.772576] nvme_tcp: copy   20                0                0                0                0                0
[1052874.784659] nvme_tcp: copy   21                0                0                0                0                0
[1052874.796744] nvme_tcp: copy   22                0                0                0                0                0
[1052874.808827] nvme_tcp: copy   23                0                0                0                0                0
[1052874.820969] nvme_tcp: copy   24                0                0                0                0                0
[1052874.833052] nvme_tcp: copy   25                0                0                0                0                0
[1052874.845134] nvme_tcp: copy   26                0                0                0                0                0
[1052874.857218] nvme_tcp: copy   27                0                0                0                0                0
[1052874.869300] nvme_tcp: crc    0                0       1933217954                0                0                0
[1052874.881286] nvme_tcp: crc    1                0                0                0                0                0
[1052874.893271] nvme_tcp: crc    2                0                0                0                0                0
[1052874.905256] nvme_tcp: crc    3                0                0                0                0                0
[1052874.927445] nvme_tcp: crc    4                0                0                0                0                0
[1052874.939430] nvme_tcp: crc    5                0                0                0                0                0
[1052874.951415] nvme_tcp: crc    6                0                0                0                0                0
[1052874.963400] nvme_tcp: crc    7                0                0                0                0                0
[1052874.975386] nvme_tcp: crc    8                0                0                0                0                0
[1052874.987370] nvme_tcp: crc    9                0                0                0                0                0
[1052874.999356] nvme_tcp: crc   10                0                0                0                0                0
[1052875.011343] nvme_tcp: crc   11                0                0                0                0                0
[1052875.023328] nvme_tcp: crc   12                0                0                0                0                0
[1052875.035313] nvme_tcp: crc   13                0                0                0                0                0
[1052875.047299] nvme_tcp: crc   14                0                0                0                0                0
[1052875.059285] nvme_tcp: crc   15                0                0                0                0                0
[1052875.071270] nvme_tcp: crc   16                0                0                0                0                0
[1052875.083256] nvme_tcp: crc   17                0                0                0                0                0
[1052875.095240] nvme_tcp: crc   18                0                0                0                0                0
[1052875.107225] nvme_tcp: crc   19                0                0                0                0                0
