[1133289.437426] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1133290.318287] tee (15468): drop_caches: 3
[1133290.550424] Running randread depth 8 jobs 1 size 256K zc 0 remote zc 0 zcrc 0
[1133349.841130] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1133369.886003] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1133369.899097] nvme_tcp: copy    0                0       6286569606                0                0                0
[1133369.911183] nvme_tcp: copy    1                0                0                0                0                0
[1133369.923263] nvme_tcp: copy    2                0                0                0                0                0
[1133369.935344] nvme_tcp: copy    3                0                0                0                0                0
[1133369.947426] nvme_tcp: copy    4                0                0                0                0                0
[1133369.959499] nvme_tcp: copy    5                0                0                0                0                0
[1133369.971585] nvme_tcp: copy    6                0                0                0                0                0
[1133369.983669] nvme_tcp: copy    7                0                0                0                0                0
[1133369.995753] nvme_tcp: copy    8                0                0                0                0                0
[1133370.007837] nvme_tcp: copy    9                0                0                0                0                0
[1133370.019921] nvme_tcp: copy   10                0                0                0                0                0
[1133370.032006] nvme_tcp: copy   11                0                0                0                0                0
[1133370.044089] nvme_tcp: copy   12                0                0                0                0                0
[1133370.056174] nvme_tcp: copy   13                0                0                0                0                0
[1133370.068258] nvme_tcp: copy   14                0                0                0                0                0
[1133370.080342] nvme_tcp: copy   15                0                0                0                0                0
[1133370.092425] nvme_tcp: copy   16                0                0                0                0                0
[1133370.104507] nvme_tcp: copy   17                0                0                0                0                0
[1133370.116593] nvme_tcp: copy   18                0                0                0                0                0
[1133370.128677] nvme_tcp: copy   19                0                0                0                0                0
[1133370.140761] nvme_tcp: copy   20                0                0                0                0                0
[1133370.152843] nvme_tcp: copy   21                0                0                0                0                0
[1133370.164927] nvme_tcp: copy   22                0                0                0                0                0
[1133370.177011] nvme_tcp: copy   23                0                0                0                0                0
[1133370.189094] nvme_tcp: copy   24                0                0                0                0                0
[1133370.201178] nvme_tcp: copy   25                0                0                0                0                0
[1133370.213260] nvme_tcp: copy   26                0                0                0                0                0
[1133370.225344] nvme_tcp: copy   27                0                0                0                0                0
[1133370.237427] nvme_tcp: crc    0                0       7661211474                0                0                0
[1133370.249413] nvme_tcp: crc    1                0                0                0                0                0
[1133370.261399] nvme_tcp: crc    2                0                0                0                0                0
[1133370.273385] nvme_tcp: crc    3                0                0                0                0                0
[1133370.285370] nvme_tcp: crc    4                0                0                0                0                0
[1133370.297355] nvme_tcp: crc    5                0                0                0                0                0
[1133370.309342] nvme_tcp: crc    6                0                0                0                0                0
[1133370.321328] nvme_tcp: crc    7                0                0                0                0                0
[1133370.333313] nvme_tcp: crc    8                0                0                0                0                0
[1133370.345299] nvme_tcp: crc    9                0                0                0                0                0
[1133370.357284] nvme_tcp: crc   10                0                0                0                0                0
[1133370.369270] nvme_tcp: crc   11                0                0                0                0                0
[1133370.381258] nvme_tcp: crc   12                0                0                0                0                0
[1133370.393244] nvme_tcp: crc   13                0                0                0                0                0
[1133370.405230] nvme_tcp: crc   14                0                0                0                0                0
[1133370.417216] nvme_tcp: crc   15                0                0                0                0                0
[1133370.429203] nvme_tcp: crc   16                0                0                0                0                0
[1133370.441188] nvme_tcp: crc   17                0                0                0                0                0
[1133370.453174] nvme_tcp: crc   18                0                0                0                0                0
[1133370.465158] nvme_tcp: crc   19                0                0                0                0                0
[1133370.477145] nvme_tcp: crc   20                0                0                0                0                0
[1133370.489130] nvme_tcp: crc   21                0                0                0                0                0
[1133370.501117] nvme_tcp: crc   22                0                0                0                0                0
[1133370.513103] nvme_tcp: crc   23                0                0                0                0                0
[1133370.525090] nvme_tcp: crc   24                0                0                0                0                0
[1133370.537075] nvme_tcp: crc   25                0                0                0                0                0
[1133370.549062] nvme_tcp: crc   26                0                0                0                0                0
[1133370.561043] nvme_tcp: crc   27                0                0                0                0                0
[1133370.573027] nvme_tcp: tx_crc    0                0                0                0                0                0
[1133370.585304] nvme_tcp: tx_crc    1                0                0                0                0                0
[1133370.597583] nvme_tcp: tx_crc    2                0                0                0                0                0
[1133370.609860] nvme_tcp: tx_crc    3                0                0                0                0                0
[1133370.622135] nvme_tcp: tx_crc    4                0                0                0                0                0
[1133370.634414] nvme_tcp: tx_crc    5                0                0                0                0                0
[1133370.646693] nvme_tcp: tx_crc    6                0                0                0                0                0
[1133370.658974] nvme_tcp: tx_crc    7                0                0                0                0                0
[1133370.671252] nvme_tcp: tx_crc    8                0                0                0                0                0
[1133370.683533] nvme_tcp: tx_crc    9                0                0                0                0                0
[1133370.695810] nvme_tcp: tx_crc   10                0                0                0                0                0
[1133370.708088] nvme_tcp: tx_crc   11                0                0                0                0                0
[1133370.720368] nvme_tcp: tx_crc   12                0                0                0                0                0
[1133370.732648] nvme_tcp: tx_crc   13                0                0                0                0                0
[1133370.744927] nvme_tcp: tx_crc   14                0                0                0                0                0
[1133370.757204] nvme_tcp: tx_crc   15                0                0                0                0                0
[1133370.769481] nvme_tcp: tx_crc   16                0                0                0                0                0
[1133370.781756] nvme_tcp: tx_crc   17                0                0                0                0                0
[1133370.794036] nvme_tcp: tx_crc   18                0                0                0                0                0
[1133370.806315] nvme_tcp: tx_crc   19                0                0                0                0                0
[1133370.818591] nvme_tcp: tx_crc   20                0                0                0                0                0
[1133370.830870] nvme_tcp: tx_crc   21                0                0                0                0                0
[1133370.843148] nvme_tcp: tx_crc   22                0                0                0                0                0
[1133370.865594] nvme_tcp: tx_crc   23                0                0                0                0                0
[1133370.877872] nvme_tcp: tx_crc   24                0                0                0                0                0
[1133370.890149] nvme_tcp: tx_crc   25                0                0                0                0                0
[1133370.902428] nvme_tcp: tx_crc   26                0                0                0                0                0
[1133370.914707] nvme_tcp: tx_crc   27                0                0                0                0                0
[1133370.926986] nvme_tcp: tracing_off done
[1133370.926986] nvme_tcp: tracing_off done
[1133405.673136] tee (17422): drop_caches: 3
[1133405.792479] Running randread depth 8 jobs 1 size 256K zc 0 remote zc 0 zcrc 0
[1133465.086069] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1133485.131173] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1133485.144262] nvme_tcp: copy    0                0       6287344514                0                0                0
[1133485.156348] nvme_tcp: copy    1                0                0                0                0                0
[1133485.168429] nvme_tcp: copy    2                0                0                0                0                0
[1133485.180515] nvme_tcp: copy    3                0                0                0                0                0
