# started on Sat Jun 13 21:29:47 2020

50941931562,ns,duration_time,50941931562,100.00,1646.397,M/sec
30941.46,msec,task-clock,30941458835,100.00,0.607,CPUs utilized
61881761780,,cycles,30940921288,100.00,2.000,GHz
91128944272,,instructions,30940918478,100.00,1.47,insn per cycle
1310471,,cache-misses,30940905558,100.00,,
# started on Sat Jun 13 21:31:02 2020

50966754062,ns,duration_time,50966754062,100.00,1645.889,M/sec
30966.10,msec,task-clock,30966103461,100.00,0.608,CPUs utilized
61932118948,,cycles,30966099715,100.00,2.000,GHz
91591788990,,instructions,30966097905,100.00,1.48,insn per cycle
789411,,cache-misses,30966096743,100.00,,
# started on Sat Jun 13 21:32:18 2020

50976351365,ns,duration_time,50976351365,100.00,1645.700,M/sec
30975.48,msec,task-clock,30975483174,100.00,0.608,CPUs utilized
61950840078,,cycles,30975478272,100.00,2.000,GHz
90690326893,,instructions,30975461874,100.00,1.46,insn per cycle
2424783,,cache-misses,30975460510,100.00,,
# started on Sat Jun 13 21:33:33 2020

50967332143,ns,duration_time,50967332143,100.00,1645.847,M/sec
30967.23,msec,task-clock,30967227280,100.00,0.608,CPUs utilized
61934365903,,cycles,30967223012,100.00,2.000,GHz
91580292798,,instructions,30966645859,100.00,1.48,insn per cycle
8445090,,cache-misses,30966643601,100.00,,
# started on Sat Jun 13 21:34:47 2020

50861544202,ns,duration_time,50861544202,100.00,1648.084,M/sec
30861.01,msec,task-clock,30861005740,100.00,0.607,CPUs utilized
61721923666,,cycles,30861002014,100.00,2.000,GHz
91562384167,,instructions,30861000174,100.00,1.48,insn per cycle
9527987,,cache-misses,30860999004,100.00,,
