[1093069.945276] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1093070.871731] tee (8776): drop_caches: 3
[1093071.445349] Running randread depth 4096 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1093130.356660] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1093150.777461] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1093150.790438] nvme_tcp: copy    0                0       8579173080                0                0                0
[1093150.802526] nvme_tcp: copy    1                0                0                0                0                0
[1093150.814609] nvme_tcp: copy    2                0                0                0                0                0
[1093150.826694] nvme_tcp: copy    3                0                0                0                0                0
[1093150.838779] nvme_tcp: copy    4                0                0                0                0                0
[1093150.850864] nvme_tcp: copy    5                0                0                0                0                0
[1093150.862949] nvme_tcp: copy    6                0                0                0                0                0
[1093150.875034] nvme_tcp: copy    7                0                0                0                0                0
[1093150.887116] nvme_tcp: copy    8                0                0                0                0                0
[1093150.899201] nvme_tcp: copy    9                0                0                0                0                0
[1093150.911284] nvme_tcp: copy   10                0                0                0                0                0
[1093150.923368] nvme_tcp: copy   11                0                0                0                0                0
[1093150.935451] nvme_tcp: copy   12                0                0                0                0                0
[1093150.947535] nvme_tcp: copy   13                0                0                0                0                0
[1093150.969800] nvme_tcp: copy   14                0                0                0                0                0
[1093150.981885] nvme_tcp: copy   15                0                0                0                0                0
[1093150.993973] nvme_tcp: copy   16                0                0                0                0                0
[1093151.006057] nvme_tcp: copy   17                0                0                0                0                0
[1093151.018140] nvme_tcp: copy   18                0                0                0                0                0
[1093151.030224] nvme_tcp: copy   19                0                0                0                0                0
[1093151.042307] nvme_tcp: copy   20                0                0                0                0                0
[1093151.054391] nvme_tcp: copy   21                0                0                0                0                0
[1093151.066473] nvme_tcp: copy   22                0                0                0                0                0
[1093151.078559] nvme_tcp: copy   23                0                0                0                0                0
[1093151.090641] nvme_tcp: copy   24                0                0                0                0                0
[1093151.102726] nvme_tcp: copy   25                0                0                0                0                0
[1093151.114808] nvme_tcp: copy   26                0                0                0                0                0
[1093151.126892] nvme_tcp: copy   27                0                0                0                0                0
[1093151.138976] nvme_tcp: crc    0                0       3579559012                0                0                0
[1093151.150963] nvme_tcp: crc    1                0                0                0                0                0
[1093151.162949] nvme_tcp: crc    2                0                0                0                0                0
[1093151.174935] nvme_tcp: crc    3                0                0                0                0                0
[1093151.186921] nvme_tcp: crc    4                0                0                0                0                0
[1093151.198907] nvme_tcp: crc    5                0                0                0                0                0
[1093151.210892] nvme_tcp: crc    6                0                0                0                0                0
[1093151.222879] nvme_tcp: crc    7                0                0                0                0                0
[1093151.234864] nvme_tcp: crc    8                0                0                0                0                0
[1093151.246851] nvme_tcp: crc    9                0                0                0                0                0
[1093151.258836] nvme_tcp: crc   10                0                0                0                0                0
[1093151.270822] nvme_tcp: crc   11                0                0                0                0                0
[1093151.282807] nvme_tcp: crc   12                0                0                0                0                0
[1093151.294794] nvme_tcp: crc   13                0                0                0                0                0
[1093151.306779] nvme_tcp: crc   14                0                0                0                0                0
[1093151.318766] nvme_tcp: crc   15                0                0                0                0                0
[1093151.330751] nvme_tcp: crc   16                0                0                0                0                0
[1093151.342738] nvme_tcp: crc   17                0                0                0                0                0
[1093151.354720] nvme_tcp: crc   18                0                0                0                0                0
[1093151.366704] nvme_tcp: crc   19                0                0                0                0                0
[1093151.378686] nvme_tcp: crc   20                0                0                0                0                0
[1093151.390669] nvme_tcp: crc   21                0                0                0                0                0
[1093151.402650] nvme_tcp: crc   22                0                0                0                0                0
[1093151.414634] nvme_tcp: crc   23                0                0                0                0                0
[1093151.426616] nvme_tcp: crc   24                0                0                0                0                0
[1093151.438600] nvme_tcp: crc   25                0                0                0                0                0
[1093151.450574] nvme_tcp: crc   26                0                0                0                0                0
[1093151.462558] nvme_tcp: crc   27                0                0                0                0                0
[1093151.474532] nvme_tcp: tx_crc    0                0                0                0                0                0
[1093151.486799] nvme_tcp: tx_crc    1                0                0                0                0                0
[1093151.499073] nvme_tcp: tx_crc    2                0                0                0                0                0
[1093151.511339] nvme_tcp: tx_crc    3                0                0                0                0                0
[1093151.523612] nvme_tcp: tx_crc    4                0                0                0                0                0
[1093151.535886] nvme_tcp: tx_crc    5                0                0                0                0                0
[1093151.548158] nvme_tcp: tx_crc    6                0                0                0                0                0
[1093151.560435] nvme_tcp: tx_crc    7                0                0                0                0                0
[1093151.572708] nvme_tcp: tx_crc    8                0                0                0                0                0
[1093151.584982] nvme_tcp: tx_crc    9                0                0                0                0                0
[1093151.597258] nvme_tcp: tx_crc   10                0                0                0                0                0
[1093151.609534] nvme_tcp: tx_crc   11                0                0                0                0                0
[1093151.621809] nvme_tcp: tx_crc   12                0                0                0                0                0
[1093151.634084] nvme_tcp: tx_crc   13                0                0                0                0                0
[1093151.646358] nvme_tcp: tx_crc   14                0                0                0                0                0
[1093151.658632] nvme_tcp: tx_crc   15                0                0                0                0                0
[1093151.670897] nvme_tcp: tx_crc   16                0                0                0                0                0
[1093151.683172] nvme_tcp: tx_crc   17                0                0                0                0                0
[1093151.695436] nvme_tcp: tx_crc   18                0                0                0                0                0
[1093151.707711] nvme_tcp: tx_crc   19                0                0                0                0                0
[1093151.720006] nvme_tcp: tx_crc   20                0                0                0                0                0
[1093151.732280] nvme_tcp: tx_crc   21                0                0                0                0                0
[1093151.744544] nvme_tcp: tx_crc   22                0                0                0                0                0
[1093151.756820] nvme_tcp: tx_crc   23                0                0                0                0                0
[1093151.769091] nvme_tcp: tx_crc   24                0                0                0                0                0
[1093151.781367] nvme_tcp: tx_crc   25                0                0                0                0                0
[1093151.793641] nvme_tcp: tx_crc   26                0                0                0                0                0
[1093151.805908] nvme_tcp: tx_crc   27                0                0                0                0                0
[1093151.818179] nvme_tcp: tracing_off done
[1093151.818179] nvme_tcp: tracing_off done
