[1152342.674727] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1152343.517113] tee (32120): drop_caches: 3
[1152343.723935] Running randread depth 4096 jobs 1 size 256K zc 0 remote zc 0 zcrc 0
[1152403.036465] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1152425.866414] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1152425.879512] nvme_tcp: copy    0                0      18079594128                0                0                0
[1152425.891599] nvme_tcp: copy    1                0                0                0                0                0
[1152425.903674] nvme_tcp: copy    2                0                0                0                0                0
[1152425.915755] nvme_tcp: copy    3                0                0                0                0                0
[1152425.927839] nvme_tcp: copy    4                0                0                0                0                0
[1152425.939921] nvme_tcp: copy    5                0                0                0                0                0
[1152425.952003] nvme_tcp: copy    6                0                0                0                0                0
[1152425.964088] nvme_tcp: copy    7                0                0                0                0                0
[1152425.976175] nvme_tcp: copy    8                0                0                0                0                0
[1152425.988258] nvme_tcp: copy    9                0                0                0                0                0
[1152426.000341] nvme_tcp: copy   10                0                0                0                0                0
[1152426.012425] nvme_tcp: copy   11                0                0                0                0                0
[1152426.024509] nvme_tcp: copy   12                0                0                0                0                0
[1152426.036591] nvme_tcp: copy   13                0                0                0                0                0
[1152426.048670] nvme_tcp: copy   14                0                0                0                0                0
[1152426.060751] nvme_tcp: copy   15                0                0                0                0                0
[1152426.072831] nvme_tcp: copy   16                0                0                0                0                0
[1152426.084912] nvme_tcp: copy   17                0                0                0                0                0
[1152426.096982] nvme_tcp: copy   18                0                0                0                0                0
[1152426.109063] nvme_tcp: copy   19                0                0                0                0                0
[1152426.121143] nvme_tcp: copy   20                0                0                0                0                0
[1152426.133225] nvme_tcp: copy   21                0                0                0                0                0
[1152426.145305] nvme_tcp: copy   22                0                0                0                0                0
[1152426.157386] nvme_tcp: copy   23                0                0                0                0                0
[1152426.169466] nvme_tcp: copy   24                0                0                0                0                0
[1152426.181538] nvme_tcp: copy   25                0                0                0                0                0
[1152426.193608] nvme_tcp: copy   26                0                0                0                0                0
[1152426.205689] nvme_tcp: copy   27                0                0                0                0                0
[1152426.217769] nvme_tcp: crc    0                0       6940984908                0                0                0
[1152426.229752] nvme_tcp: crc    1                0                0                0                0                0
[1152426.241726] nvme_tcp: crc    2                0                0                0                0                0
[1152426.253710] nvme_tcp: crc    3                0                0                0                0                0
[1152426.265684] nvme_tcp: crc    4                0                0                0                0                0
[1152426.277669] nvme_tcp: crc    5                0                0                0                0                0
[1152426.289651] nvme_tcp: crc    6                0                0                0                0                0
[1152426.301634] nvme_tcp: crc    7                0                0                0                0                0
[1152426.313615] nvme_tcp: crc    8                0                0                0                0                0
[1152426.325598] nvme_tcp: crc    9                0                0                0                0                0
[1152426.337573] nvme_tcp: crc   10                0                0                0                0                0
[1152426.349549] nvme_tcp: crc   11                0                0                0                0                0
[1152426.361531] nvme_tcp: crc   12                0                0                0                0                0
[1152426.373515] nvme_tcp: crc   13                0                0                0                0                0
[1152426.385489] nvme_tcp: crc   14                0                0                0                0                0
[1152426.397465] nvme_tcp: crc   15                0                0                0                0                0
[1152426.409447] nvme_tcp: crc   16                0                0                0                0                0
[1152426.421429] nvme_tcp: crc   17                0                0                0                0                0
[1152426.433403] nvme_tcp: crc   18                0                0                0                0                0
[1152426.445384] nvme_tcp: crc   19                0                0                0                0                0
[1152426.457367] nvme_tcp: crc   20                0                0                0                0                0
[1152426.469350] nvme_tcp: crc   21                0                0                0                0                0
[1152426.481332] nvme_tcp: crc   22                0                0                0                0                0
[1152426.493313] nvme_tcp: crc   23                0                0                0                0                0
[1152426.505296] nvme_tcp: crc   24                0                0                0                0                0
[1152426.517277] nvme_tcp: crc   25                0                0                0                0                0
[1152426.529259] nvme_tcp: crc   26                0                0                0                0                0
[1152426.541240] nvme_tcp: crc   27                0                0                0                0                0
[1152426.553223] nvme_tcp: tx_crc    0                0                0                0                0                0
[1152426.565499] nvme_tcp: tx_crc    1                0                0                0                0                0
[1152426.577774] nvme_tcp: tx_crc    2                0                0                0                0                0
[1152426.590050] nvme_tcp: tx_crc    3                0                0                0                0                0
[1152426.602420] nvme_tcp: tx_crc    4                0                0                0                0                0
[1152426.614697] nvme_tcp: tx_crc    5                0                0                0                0                0
[1152426.626972] nvme_tcp: tx_crc    6                0                0                0                0                0
[1152426.639249] nvme_tcp: tx_crc    7                0                0                0                0                0
[1152426.651526] nvme_tcp: tx_crc    8                0                0                0                0                0
[1152426.663804] nvme_tcp: tx_crc    9                0                0                0                0                0
[1152426.676079] nvme_tcp: tx_crc   10                0                0                0                0                0
[1152426.688358] nvme_tcp: tx_crc   11                0                0                0                0                0
[1152426.700634] nvme_tcp: tx_crc   12                0                0                0                0                0
[1152426.712911] nvme_tcp: tx_crc   13                0                0                0                0                0
[1152426.725189] nvme_tcp: tx_crc   14                0                0                0                0                0
[1152426.737467] nvme_tcp: tx_crc   15                0                0                0                0                0
[1152426.749743] nvme_tcp: tx_crc   16                0                0                0                0                0
[1152426.762020] nvme_tcp: tx_crc   17                0                0                0                0                0
[1152426.774296] nvme_tcp: tx_crc   18                0                0                0                0                0
[1152426.786564] nvme_tcp: tx_crc   19                0                0                0                0                0
[1152426.798842] nvme_tcp: tx_crc   20                0                0                0                0                0
[1152426.821266] nvme_tcp: tx_crc   21                0                0                0                0                0
[1152426.833541] nvme_tcp: tx_crc   22                0                0                0                0                0
[1152426.845817] nvme_tcp: tx_crc   23                0                0                0                0                0
[1152426.858094] nvme_tcp: tx_crc   24                0                0                0                0                0
[1152426.870372] nvme_tcp: tx_crc   25                0                0                0                0                0
[1152426.882653] nvme_tcp: tx_crc   26                0                0                0                0                0
[1152426.894927] nvme_tcp: tx_crc   27                0                0                0                0                0
[1152426.907195] nvme_tcp: tracing_off done
[1152426.907195] nvme_tcp: tracing_off done
[1152461.745657] tee (2382): drop_caches: 3
[1152461.951027] Running randread depth 4096 jobs 1 size 256K zc 0 remote zc 0 zcrc 0
[1152521.069849] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 156 
[1152541.107204] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1152541.120296] nvme_tcp: copy    0                0      15843038268                0                0                0
[1152541.132384] nvme_tcp: copy    1                0                0                0                0                0
[1152541.144466] nvme_tcp: copy    2                0                0                0                0                0
[1152541.156548] nvme_tcp: copy    3                0                0                0                0                0
[1152541.168635] nvme_tcp: copy    4                0                0                0                0                0
[1152541.180722] nvme_tcp: copy    5                0                0                0                0                0
[1152541.192805] nvme_tcp: copy    6                0                0                0                0                0
[1152541.204891] nvme_tcp: copy    7                0                0                0                0                0
[1152541.216976] nvme_tcp: copy    8                0                0                0                0                0
[1152541.229064] nvme_tcp: copy    9                0                0                0                0                0
[1152541.241149] nvme_tcp: copy   10                0                0                0                0                0
[1152541.253234] nvme_tcp: copy   11                0                0                0                0                0
[1152541.265317] nvme_tcp: copy   12                0                0                0                0                0
[1152541.277401] nvme_tcp: copy   13                0                0                0                0                0
[1152541.289484] nvme_tcp: copy   14                0                0                0                0                0
[1152541.301569] nvme_tcp: copy   15                0                0                0                0                0
