# started on Sun Jun  7 16:56:13 2020

61478282194,,cycles,31064024938,100.00,,
66718058689,,instructions,31064020081,100.00,1.09,insn per cycle
1109649,,cache-misses,31063824531,100.00,,
# started on Sun Jun  7 16:58:08 2020

61438135278,,cycles,31049851271,100.00,,
67293322842,,instructions,31049848840,100.00,1.10,insn per cycle
1128831,,cache-misses,31049848140,100.00,,
# started on Sun Jun  7 17:00:04 2020

61420904088,,cycles,31039440311,100.00,,
67060179949,,instructions,31039438533,100.00,1.09,insn per cycle
496981,,cache-misses,31039438191,100.00,,
# started on Sun Jun  7 17:01:59 2020

61460853997,,cycles,31060796323,100.00,,
67749006176,,instructions,31060793899,100.00,1.10,insn per cycle
618887,,cache-misses,31060793101,100.00,,
# started on Sun Jun  7 17:03:54 2020

61545132122,,cycles,31089934811,100.00,,
66644531388,,instructions,31089932461,100.00,1.08,insn per cycle
1023802,,cache-misses,31089931996,100.00,,
# started on Sun Jun  7 17:05:49 2020

61302264813,,cycles,30981519922,100.00,,
66893378176,,instructions,30981518879,100.00,1.09,insn per cycle
1036769,,cache-misses,30981518478,100.00,,
# started on Sun Jun  7 17:07:44 2020

61310595946,,cycles,31015076843,100.00,,
65545555114,,instructions,31015074233,100.00,1.07,insn per cycle
1017899,,cache-misses,31015073999,100.00,,
# started on Sun Jun  7 17:09:42 2020

61198700070,,cycles,30934974505,100.00,,
66582189687,,instructions,30934971599,100.00,1.09,insn per cycle
1002669,,cache-misses,30934964777,100.00,,
# started on Sun Jun  7 17:11:34 2020

61178717976,,cycles,30935257705,100.00,,
66397718557,,instructions,30935253710,100.00,1.09,insn per cycle
1016722,,cache-misses,30935253144,100.00,,
# started on Sun Jun  7 17:13:30 2020

61410572022,,cycles,31036478124,100.00,,
66062375708,,instructions,31036475669,100.00,1.08,insn per cycle
986080,,cache-misses,31036472495,100.00,,
