[1054909.783732] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1054910.650230] tee (5295): drop_caches: 3
[1054910.951153] Running randread depth 256 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1054970.203494] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1054990.254193] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1054990.267055] nvme_tcp: copy    0                0       1340709380                0                0                0
[1054990.279139] nvme_tcp: copy    1                0                0                0                0                0
[1054990.291221] nvme_tcp: copy    2                0                0                0                0                0
[1054990.303303] nvme_tcp: copy    3                0                0                0                0                0
[1054990.315386] nvme_tcp: copy    4                0                0                0                0                0
[1054990.327468] nvme_tcp: copy    5                0                0                0                0                0
[1054990.339550] nvme_tcp: copy    6                0                0                0                0                0
[1054990.351631] nvme_tcp: copy    7                0                0                0                0                0
[1054990.363716] nvme_tcp: copy    8                0                0                0                0                0
[1054990.375802] nvme_tcp: copy    9                0                0                0                0                0
[1054990.387884] nvme_tcp: copy   10                0                0                0                0                0
[1054990.399968] nvme_tcp: copy   11                0                0                0                0                0
[1054990.412051] nvme_tcp: copy   12                0                0                0                0                0
[1054990.424136] nvme_tcp: copy   13                0                0                0                0                0
[1054990.436219] nvme_tcp: copy   14                0                0                0                0                0
[1054990.448305] nvme_tcp: copy   15                0                0                0                0                0
[1054990.460387] nvme_tcp: copy   16                0                0                0                0                0
[1054990.472472] nvme_tcp: copy   17                0                0                0                0                0
[1054990.484555] nvme_tcp: copy   18                0                0                0                0                0
[1054990.496640] nvme_tcp: copy   19                0                0                0                0                0
[1054990.508723] nvme_tcp: copy   20                0                0                0                0                0
[1054990.520807] nvme_tcp: copy   21                0                0                0                0                0
[1054990.542962] nvme_tcp: copy   22                0                0                0                0                0
[1054990.555047] nvme_tcp: copy   23                0                0                0                0                0
[1054990.567130] nvme_tcp: copy   24                0                0                0                0                0
[1054990.579215] nvme_tcp: copy   25                0                0                0                0                0
[1054990.591298] nvme_tcp: copy   26                0                0                0                0                0
[1054990.603395] nvme_tcp: copy   27                0                0                0                0                0
[1054990.615480] nvme_tcp: crc    0                0       1986593610                0                0                0
[1054990.627466] nvme_tcp: crc    1                0                0                0                0                0
[1054990.639454] nvme_tcp: crc    2                0                0                0                0                0
[1054990.651442] nvme_tcp: crc    3                0                0                0                0                0
[1054990.663428] nvme_tcp: crc    4                0                0                0                0                0
[1054990.675416] nvme_tcp: crc    5                0                0                0                0                0
[1054990.687403] nvme_tcp: crc    6                0                0                0                0                0
[1054990.699390] nvme_tcp: crc    7                0                0                0                0                0
[1054990.711377] nvme_tcp: crc    8                0                0                0                0                0
[1054990.723364] nvme_tcp: crc    9                0                0                0                0                0
[1054990.735352] nvme_tcp: crc   10                0                0                0                0                0
[1054990.747340] nvme_tcp: crc   11                0                0                0                0                0
[1054990.759326] nvme_tcp: crc   12                0                0                0                0                0
[1054990.771314] nvme_tcp: crc   13                0                0                0                0                0
[1054990.783300] nvme_tcp: crc   14                0                0                0                0                0
[1054990.795289] nvme_tcp: crc   15                0                0                0                0                0
[1054990.807275] nvme_tcp: crc   16                0                0                0                0                0
[1054990.819262] nvme_tcp: crc   17                0                0                0                0                0
[1054990.831250] nvme_tcp: crc   18                0                0                0                0                0
[1054990.843238] nvme_tcp: crc   19                0                0                0                0                0
[1054990.855224] nvme_tcp: crc   20                0                0                0                0                0
[1054990.867213] nvme_tcp: crc   21                0                0                0                0                0
[1054990.879199] nvme_tcp: crc   22                0                0                0                0                0
[1054990.891187] nvme_tcp: crc   23                0                0                0                0                0
[1054990.903175] nvme_tcp: crc   24                0                0                0                0                0
[1054990.915159] nvme_tcp: crc   25                0                0                0                0                0
[1054990.927143] nvme_tcp: crc   26                0                0                0                0                0
[1054990.939127] nvme_tcp: crc   27                0                0                0                0                0
[1054990.951103] nvme_tcp: tx_crc    0                0                0                0                0                0
[1054990.963378] nvme_tcp: tx_crc    1                0                0                0                0                0
[1054990.975659] nvme_tcp: tx_crc    2                0                0                0                0                0
[1054990.987938] nvme_tcp: tx_crc    3                0                0                0                0                0
[1054991.000214] nvme_tcp: tx_crc    4                0                0                0                0                0
[1054991.012496] nvme_tcp: tx_crc    5                0                0                0                0                0
[1054991.024772] nvme_tcp: tx_crc    6                0                0                0                0                0
[1054991.037054] nvme_tcp: tx_crc    7                0                0                0                0                0
[1054991.049333] nvme_tcp: tx_crc    8                0                0                0                0                0
[1054991.061613] nvme_tcp: tx_crc    9                0                0                0                0                0
[1054991.073889] nvme_tcp: tx_crc   10                0                0                0                0                0
[1054991.086169] nvme_tcp: tx_crc   11                0                0                0                0                0
[1054991.098447] nvme_tcp: tx_crc   12                0                0                0                0                0
[1054991.110724] nvme_tcp: tx_crc   13                0                0                0                0                0
[1054991.123003] nvme_tcp: tx_crc   14                0                0                0                0                0
[1054991.135283] nvme_tcp: tx_crc   15                0                0                0                0                0
[1054991.147563] nvme_tcp: tx_crc   16                0                0                0                0                0
[1054991.159842] nvme_tcp: tx_crc   17                0                0                0                0                0
[1054991.172121] nvme_tcp: tx_crc   18                0                0                0                0                0
[1054991.184399] nvme_tcp: tx_crc   19                0                0                0                0                0
[1054991.196676] nvme_tcp: tx_crc   20                0                0                0                0                0
[1054991.208957] nvme_tcp: tx_crc   21                0                0                0                0                0
[1054991.221235] nvme_tcp: tx_crc   22                0                0                0                0                0
[1054991.233513] nvme_tcp: tx_crc   23                0                0                0                0                0
[1054991.245791] nvme_tcp: tx_crc   24                0                0                0                0                0
[1054991.258073] nvme_tcp: tx_crc   25                0                0                0                0                0
[1054991.270349] nvme_tcp: tx_crc   26                0                0                0                0                0
[1054991.282630] nvme_tcp: tx_crc   27                0                0                0                0                0
[1054991.294907] nvme_tcp: tracing_off done
[1054991.294907] nvme_tcp: tracing_off done
[1055026.049550] tee (7771): drop_caches: 3
[1055026.273247] Running randread depth 256 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1055085.465123] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1055105.500958] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1055105.513841] nvme_tcp: copy    0                0       1379115464                0                0                0
[1055105.525925] nvme_tcp: copy    1                0                0                0                0                0
[1055105.538006] nvme_tcp: copy    2                0                0                0                0                0
[1055105.550089] nvme_tcp: copy    3                0                0                0                0                0
[1055105.562171] nvme_tcp: copy    4                0                0                0                0                0
[1055105.574253] nvme_tcp: copy    5                0                0                0                0                0
[1055105.586334] nvme_tcp: copy    6                0                0                0                0                0
[1055105.598416] nvme_tcp: copy    7                0                0                0                0                0
[1055105.610497] nvme_tcp: copy    8                0                0                0                0                0
[1055105.622583] nvme_tcp: copy    9                0                0                0                0                0
[1055105.634667] nvme_tcp: copy   10                0                0                0                0                0
[1055105.646750] nvme_tcp: copy   11                0                0                0                0                0
[1055105.658836] nvme_tcp: copy   12                0                0                0                0                0
[1055105.670919] nvme_tcp: copy   13                0                0                0                0                0
[1055105.683002] nvme_tcp: copy   14                0                0                0                0                0
[1055105.695087] nvme_tcp: copy   15                0                0                0                0                0
[1055105.707172] nvme_tcp: copy   16                0                0                0                0                0
[1055105.719258] nvme_tcp: copy   17                0                0                0                0                0
[1055105.731342] nvme_tcp: copy   18                0                0                0                0                0
[1055105.743426] nvme_tcp: copy   19                0                0                0                0                0
[1055105.755509] nvme_tcp: copy   20                0                0                0                0                0
[1055105.767592] nvme_tcp: copy   21                0                0                0                0                0
[1055105.779677] nvme_tcp: copy   22                0                0                0                0                0
[1055105.791760] nvme_tcp: copy   23                0                0                0                0                0
[1055105.813999] nvme_tcp: copy   24                0                0                0                0                0
[1055105.826083] nvme_tcp: copy   25                0                0                0                0                0
[1055105.838168] nvme_tcp: copy   26                0                0                0                0                0
[1055105.850252] nvme_tcp: copy   27                0                0                0                0                0
[1055105.862336] nvme_tcp: crc    0                0       2045816020                0                0                0
[1055105.874322] nvme_tcp: crc    1                0                0                0                0                0
[1055105.886308] nvme_tcp: crc    2                0                0                0                0                0
[1055105.898294] nvme_tcp: crc    3                0                0                0                0                0
[1055105.910280] nvme_tcp: crc    4                0                0                0                0                0
[1055105.922266] nvme_tcp: crc    5                0                0                0                0                0
[1055105.934251] nvme_tcp: crc    6                0                0                0                0                0
[1055105.946237] nvme_tcp: crc    7                0                0                0                0                0
[1055105.958223] nvme_tcp: crc    8                0                0                0                0                0
[1055105.970210] nvme_tcp: crc    9                0                0                0                0                0
[1055105.982196] nvme_tcp: crc   10                0                0                0                0                0
[1055105.994182] nvme_tcp: crc   11                0                0                0                0                0
[1055106.006168] nvme_tcp: crc   12                0                0                0                0                0
[1055106.018154] nvme_tcp: crc   13                0                0                0                0                0
[1055106.030139] nvme_tcp: crc   14                0                0                0                0                0
[1055106.042126] nvme_tcp: crc   15                0                0                0                0                0
[1055106.054113] nvme_tcp: crc   16                0                0                0                0                0
[1055106.066099] nvme_tcp: crc   17                0                0                0                0                0
[1055106.078085] nvme_tcp: crc   18                0                0                0                0                0
[1055106.090071] nvme_tcp: crc   19                0                0                0                0                0
[1055106.102057] nvme_tcp: crc   20                0                0                0                0                0
[1055106.114043] nvme_tcp: crc   21                0                0                0                0                0
[1055106.126040] nvme_tcp: crc   22                0                0                0                0                0
[1055106.138026] nvme_tcp: crc   23                0                0                0                0                0
[1055106.150013] nvme_tcp: crc   24                0                0                0                0                0
[1055106.161999] nvme_tcp: crc   25                0                0                0                0                0
[1055106.173982] nvme_tcp: crc   26                0                0                0                0                0
[1055106.185959] nvme_tcp: crc   27                0                0                0                0                0
[1055106.197942] nvme_tcp: tx_crc    0                0                0                0                0                0
[1055106.210223] nvme_tcp: tx_crc    1                0                0                0                0                0
[1055106.222502] nvme_tcp: tx_crc    2                0                0                0                0                0
[1055106.234781] nvme_tcp: tx_crc    3                0                0                0                0                0
[1055106.247061] nvme_tcp: tx_crc    4                0                0                0                0                0
[1055106.259338] nvme_tcp: tx_crc    5                0                0                0                0                0
[1055106.271614] nvme_tcp: tx_crc    6                0                0                0                0                0
[1055106.283893] nvme_tcp: tx_crc    7                0                0                0                0                0
