# started on Mon Jun  8 07:39:09 2020

60735908501,,cycles,31083133917,100.00,,
82948883650,,instructions,31083130642,100.00,1.37,insn per cycle
613419,,cache-misses,31083130242,100.00,,
# started on Mon Jun  8 07:41:03 2020

60625697522,,cycles,30940664375,100.00,,
82966287423,,instructions,30940660852,100.00,1.37,insn per cycle
533780,,cache-misses,30940660356,100.00,,
# started on Mon Jun  8 07:42:58 2020

60656832738,,cycles,30985461695,100.00,,
82829876838,,instructions,30985359162,100.00,1.37,insn per cycle
572405,,cache-misses,30985357880,100.00,,
# started on Mon Jun  8 07:44:53 2020

60487365918,,cycles,30934762235,100.00,,
82522957940,,instructions,30934758337,100.00,1.36,insn per cycle
528961,,cache-misses,30934658453,100.00,,
# started on Mon Jun  8 07:46:49 2020

60499064575,,cycles,30933132060,100.00,,
82344870373,,instructions,30932895279,100.00,1.36,insn per cycle
490206,,cache-misses,30932861987,100.00,,
# started on Mon Jun  8 07:48:44 2020

60530398717,,cycles,30927305676,100.00,,
82575971382,,instructions,30927286093,100.00,1.36,insn per cycle
344266,,cache-misses,30927284982,100.00,,
# started on Mon Jun  8 07:50:39 2020

60448671463,,cycles,30930881212,100.00,,
82489339254,,instructions,30930876670,100.00,1.36,insn per cycle
358784,,cache-misses,30930875980,100.00,,
# started on Mon Jun  8 07:52:35 2020

60673935030,,cycles,30981813535,100.00,,
82911220643,,instructions,30981810293,100.00,1.37,insn per cycle
577792,,cache-misses,30981809687,100.00,,
# started on Mon Jun  8 07:54:29 2020

60679746802,,cycles,30940562622,100.00,,
83096838581,,instructions,30940559370,100.00,1.37,insn per cycle
509497,,cache-misses,30940558630,100.00,,
# started on Mon Jun  8 07:56:26 2020

60891288489,,cycles,31040838702,100.00,,
83311734985,,instructions,31040833442,100.00,1.37,insn per cycle
735512,,cache-misses,31040746254,100.00,,
