[1105769.042879] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1105769.979758] tee (10274): drop_caches: 3
[1105770.215454] Running randread depth 16 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1105829.445849] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1105849.490403] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1105849.503396] nvme_tcp: copy    0                0       5185063074                0                0                0
[1105849.515482] nvme_tcp: copy    1                0                0                0                0                0
[1105849.527563] nvme_tcp: copy    2                0                0                0                0                0
[1105849.539638] nvme_tcp: copy    3                0                0                0                0                0
[1105849.551722] nvme_tcp: copy    4                0                0                0                0                0
[1105849.563806] nvme_tcp: copy    5                0                0                0                0                0
[1105849.575889] nvme_tcp: copy    6                0                0                0                0                0
[1105849.587973] nvme_tcp: copy    7                0                0                0                0                0
[1105849.600056] nvme_tcp: copy    8                0                0                0                0                0
[1105849.612139] nvme_tcp: copy    9                0                0                0                0                0
[1105849.624221] nvme_tcp: copy   10                0                0                0                0                0
[1105849.636305] nvme_tcp: copy   11                0                0                0                0                0
[1105849.648387] nvme_tcp: copy   12                0                0                0                0                0
[1105849.660566] nvme_tcp: copy   13                0                0                0                0                0
[1105849.672650] nvme_tcp: copy   14                0                0                0                0                0
[1105849.684734] nvme_tcp: copy   15                0                0                0                0                0
[1105849.696817] nvme_tcp: copy   16                0                0                0                0                0
[1105849.708905] nvme_tcp: copy   17                0                0                0                0                0
[1105849.720989] nvme_tcp: copy   18                0                0                0                0                0
[1105849.733072] nvme_tcp: copy   19                0                0                0                0                0
[1105849.745155] nvme_tcp: copy   20                0                0                0                0                0
[1105849.757240] nvme_tcp: copy   21                0                0                0                0                0
[1105849.769323] nvme_tcp: copy   22                0                0                0                0                0
[1105849.781407] nvme_tcp: copy   23                0                0                0                0                0
[1105849.793489] nvme_tcp: copy   24                0                0                0                0                0
[1105849.805573] nvme_tcp: copy   25                0                0                0                0                0
[1105849.817656] nvme_tcp: copy   26                0                0                0                0                0
[1105849.829740] nvme_tcp: copy   27                0                0                0                0                0
[1105849.841824] nvme_tcp: crc    0                0       6436779392                0                0                0
[1105849.853812] nvme_tcp: crc    1                0                0                0                0                0
[1105849.865797] nvme_tcp: crc    2                0                0                0                0                0
[1105849.887862] nvme_tcp: crc    3                0                0                0                0                0
[1105849.899848] nvme_tcp: crc    4                0                0                0                0                0
[1105849.911835] nvme_tcp: crc    5                0                0                0                0                0
[1105849.923820] nvme_tcp: crc    6                0                0                0                0                0
[1105849.935806] nvme_tcp: crc    7                0                0                0                0                0
[1105849.947791] nvme_tcp: crc    8                0                0                0                0                0
[1105849.959778] nvme_tcp: crc    9                0                0                0                0                0
[1105849.971763] nvme_tcp: crc   10                0                0                0                0                0
[1105849.983748] nvme_tcp: crc   11                0                0                0                0                0
[1105849.995734] nvme_tcp: crc   12                0                0                0                0                0
[1105850.007720] nvme_tcp: crc   13                0                0                0                0                0
[1105850.019706] nvme_tcp: crc   14                0                0                0                0                0
[1105850.031692] nvme_tcp: crc   15                0                0                0                0                0
[1105850.043677] nvme_tcp: crc   16                0                0                0                0                0
[1105850.055663] nvme_tcp: crc   17                0                0                0                0                0
[1105850.067648] nvme_tcp: crc   18                0                0                0                0                0
[1105850.079634] nvme_tcp: crc   19                0                0                0                0                0
[1105850.091621] nvme_tcp: crc   20                0                0                0                0                0
[1105850.103607] nvme_tcp: crc   21                0                0                0                0                0
[1105850.115599] nvme_tcp: crc   22                0                0                0                0                0
[1105850.127586] nvme_tcp: crc   23                0                0                0                0                0
