[337048.571115] Running randread depth 1024 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[337067.685511] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[337087.717414] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[337087.730186] nvme_tcp: copy    0                0      16396583216                0                0                0
[337087.742176] nvme_tcp: copy    1                0                0                0                0                0
[337087.754162] nvme_tcp: copy    2                0                0                0                0                0
[337087.766155] nvme_tcp: copy    3                0                0                0                0                0
[337087.778144] nvme_tcp: copy    4                0                0                0                0                0
[337087.790130] nvme_tcp: copy    5                0                0                0                0                0
[337087.802115] nvme_tcp: copy    6                0                0                0                0                0
[337087.814101] nvme_tcp: copy    7                0                0                0                0                0
[337087.826088] nvme_tcp: copy    8                0                0                0                0                0
[337087.838074] nvme_tcp: copy    9                0                0                0                0                0
[337087.850060] nvme_tcp: copy   10                0                0                0                0                0
[337087.862045] nvme_tcp: copy   11                0                0                0                0                0
[337087.874031] nvme_tcp: copy   12                0                0                0                0                0
[337087.886017] nvme_tcp: copy   13                0                0                0                0                0
[337087.898002] nvme_tcp: copy   14                0                0                0                0                0
[337087.909990] nvme_tcp: copy   15                0                0                0                0                0
[337087.921975] nvme_tcp: copy   16                0                0                0                0                0
[337087.933968] nvme_tcp: copy   17                0                0                0                0                0
[337087.945945] nvme_tcp: copy   18                0                0                0                0                0
[337087.957931] nvme_tcp: copy   19                0                0                0                0                0
[337087.969917] nvme_tcp: copy   20                0                0                0                0                0
[337087.981902] nvme_tcp: copy   21                0                0                0                0                0
[337087.993888] nvme_tcp: copy   22                0                0                0                0                0
[337088.005874] nvme_tcp: copy   23                0                0                0                0                0
[337088.017860] nvme_tcp: copy   24                0                0                0                0                0
[337088.029846] nvme_tcp: copy   25                0                0                0                0                0
[337088.041831] nvme_tcp: copy   26                0                0                0                0                0
[337088.053817] nvme_tcp: copy   27                0                0                0                0                0
[337088.065802] nvme_tcp: crc    0                0       6540656820                0                0                0
[337088.077690] nvme_tcp: crc    1                0                0                0                0                0
[337088.089578] nvme_tcp: crc    2                0                0                0                0                0
[337088.101465] nvme_tcp: crc    3                0                0                0                0                0
[337088.113353] nvme_tcp: crc    4                0                0                0                0                0
[337088.125334] nvme_tcp: crc    5                0                0                0                0                0
[337088.137215] nvme_tcp: crc    6                0                0                0                0                0
[337088.149102] nvme_tcp: crc    7                0                0                0                0                0
[337088.160989] nvme_tcp: crc    8                0                0                0                0                0
[337088.172869] nvme_tcp: crc    9                0                0                0                0                0
[337088.184756] nvme_tcp: crc   10                0                0                0                0                0
[337088.196644] nvme_tcp: crc   11                0                0                0                0                0
[337088.208531] nvme_tcp: crc   12                0                0                0                0                0
[337088.220410] nvme_tcp: crc   13                0                0                0                0                0
[337088.232297] nvme_tcp: crc   14                0                0                0                0                0
[337088.244186] nvme_tcp: crc   15                0                0                0                0                0
[337088.256074] nvme_tcp: crc   16                0                0                0                0                0
[337088.267961] nvme_tcp: crc   17                0                0                0                0                0
[337088.279841] nvme_tcp: crc   18                0                0                0                0                0
[337088.291728] nvme_tcp: crc   19                0                0                0                0                0
[337088.303613] nvme_tcp: crc   20                0                0                0                0                0
[337088.315500] nvme_tcp: crc   21                0                0                0                0                0
[337088.327389] nvme_tcp: crc   22                0                0                0                0                0
[337088.339285] nvme_tcp: crc   23                0                0                0                0                0
[337088.351180] nvme_tcp: crc   24                0                0                0                0                0
[337088.363068] nvme_tcp: crc   25                0                0                0                0                0
[337088.374956] nvme_tcp: crc   26                0                0                0                0                0
[337088.386843] nvme_tcp: crc   27                0                0                0                0                0
[337088.398723] nvme_tcp: tx_crc    0                0                0                0                0                0
[337088.410901] nvme_tcp: tx_crc    1                0                0                0                0                0
[337088.423079] nvme_tcp: tx_crc    2                0                0                0                0                0
[337088.435259] nvme_tcp: tx_crc    3                0                0                0                0                0
[337088.447437] nvme_tcp: tx_crc    4                0                0                0                0                0
[337088.459616] nvme_tcp: tx_crc    5                0                0                0                0                0
[337088.471795] nvme_tcp: tx_crc    6                0                0                0                0                0
[337088.483974] nvme_tcp: tx_crc    7                0                0                0                0                0
[337088.496152] nvme_tcp: tx_crc    8                0                0                0                0                0
[337088.508330] nvme_tcp: tx_crc    9                0                0                0                0                0
[337088.520508] nvme_tcp: tx_crc   10                0                0                0                0                0
[337088.532687] nvme_tcp: tx_crc   11                0                0                0                0                0
[337088.544866] nvme_tcp: tx_crc   12                0                0                0                0                0
[337088.557044] nvme_tcp: tx_crc   13                0                0                0                0                0
[337088.569223] nvme_tcp: tx_crc   14                0                0                0                0                0
[337088.581401] nvme_tcp: tx_crc   15                0                0                0                0                0
[337088.593579] nvme_tcp: tx_crc   16                0                0                0                0                0
[337088.605757] nvme_tcp: tx_crc   17                0                0                0                0                0
[337088.617937] nvme_tcp: tx_crc   18                0                0                0                0                0
[337088.630115] nvme_tcp: tx_crc   19                0                0                0                0                0
[337088.642293] nvme_tcp: tx_crc   20                0                0                0                0                0
[337088.654474] nvme_tcp: tx_crc   21                0                0                0                0                0
[337088.666652] nvme_tcp: tx_crc   22                0                0                0                0                0
[337088.678832] nvme_tcp: tx_crc   23                0                0                0                0                0
[337088.691010] nvme_tcp: tx_crc   24                0                0                0                0                0
[337088.703189] nvme_tcp: tx_crc   25                0                0                0                0                0
[337088.715367] nvme_tcp: tx_crc   26                0                0                0                0                0
[337088.737706] nvme_tcp: tx_crc   27                0                0                0                0                0
