# started on Sat Jun 13 22:41:13 2020

50965033933,ns,duration_time,50965033933,100.00,1645.976,M/sec
30963.42,msec,task-clock,30963419444,100.00,0.608,CPUs utilized
61926749613,,cycles,30963415084,100.00,2.000,GHz
72326341504,,instructions,30963406746,100.00,1.17,insn per cycle
248351139,,cache-misses,30963405504,100.00,,
# started on Sat Jun 13 22:42:08 2020

50950679876,ns,duration_time,50950679876,100.00,1646.327,M/sec
30948.10,msec,task-clock,30948098827,100.00,0.607,CPUs utilized
61896109980,,cycles,30948095049,100.00,2.000,GHz
72327690480,,instructions,30948093357,100.00,1.17,insn per cycle
248259284,,cache-misses,30948092399,100.00,,
# started on Sat Jun 13 22:43:03 2020

50967251671,ns,duration_time,50967251671,100.00,1646.384,M/sec
30957.08,msec,task-clock,30957079777,100.00,0.607,CPUs utilized
61914071862,,cycles,30957076199,100.00,2.000,GHz
72285827933,,instructions,30957065627,100.00,1.17,insn per cycle
248696987,,cache-misses,30957064423,100.00,,
# started on Sat Jun 13 22:43:58 2020

51128751104,ns,duration_time,51128751104,100.00,1642.744,M/sec
31124.00,msec,task-clock,31124000600,100.00,0.609,CPUs utilized
62247913135,,cycles,31123996606,100.00,2.000,GHz
72345143346,,instructions,31123986046,100.00,1.16,insn per cycle
247237447,,cache-misses,31123984665,100.00,,
# started on Sat Jun 13 22:44:54 2020

50964417059,ns,duration_time,50964417059,100.00,1646.218,M/sec
30958.49,msec,task-clock,30958485793,100.00,0.607,CPUs utilized
61916883826,,cycles,30958482215,100.00,2.000,GHz
72261751608,,instructions,30958468997,100.00,1.17,insn per cycle
247716128,,cache-misses,30958467773,100.00,,
