# started on Sat Jun 13 21:57:46 2020

50979189540,ns,duration_time,50979189540,100.00,1645.912,M/sec
30973.23,msec,task-clock,30973226054,100.00,0.608,CPUs utilized
61946364280,,cycles,30973222116,100.00,2.000,GHz
72171551776,,instructions,30973220188,100.00,1.17,insn per cycle
245235069,,cache-misses,30973219002,100.00,,
# started on Sat Jun 13 21:58:41 2020

50978742664,ns,duration_time,50978742664,100.00,1645.610,M/sec
30978.63,msec,task-clock,30978629692,100.00,0.608,CPUs utilized
61957172377,,cycles,30978625742,100.00,2.000,GHz
72249844721,,instructions,30978623624,100.00,1.17,insn per cycle
245520526,,cache-misses,30978622614,100.00,,
# started on Sat Jun 13 21:59:36 2020

50966634809,ns,duration_time,50966634809,100.00,1646.504,M/sec
30954.46,msec,task-clock,30954462197,100.00,0.607,CPUs utilized
61908837063,,cycles,30954458079,100.00,2.000,GHz
72141533417,,instructions,30954455931,100.00,1.17,insn per cycle
245418471,,cache-misses,30954454805,100.00,,
# started on Sat Jun 13 22:00:31 2020

50863816035,ns,duration_time,50863816035,100.00,1648.606,M/sec
30852.62,msec,task-clock,30852620551,100.00,0.607,CPUs utilized
61705152916,,cycles,30852616907,100.00,2.000,GHz
71840877148,,instructions,30852614563,100.00,1.16,insn per cycle
244523355,,cache-misses,30852613877,100.00,,
# started on Sat Jun 13 22:01:27 2020

50988060157,ns,duration_time,50988060157,100.00,1646.071,M/sec
30975.62,msec,task-clock,30975615944,100.00,0.608,CPUs utilized
61951144054,,cycles,30975611672,100.00,2.000,GHz
72140452064,,instructions,30975602170,100.00,1.16,insn per cycle
245423313,,cache-misses,30975601094,100.00,,
