# started on Sat Jun 13 22:19:30 2020

50995532989,ns,duration_time,50995532989,100.00,1645.662,M/sec
30987.85,msec,task-clock,30987849536,100.00,0.608,CPUs utilized
61975611265,,cycles,30987845874,100.00,2.000,GHz
72244050503,,instructions,30987835302,100.00,1.17,insn per cycle
247972245,,cache-misses,30987833764,100.00,,
# started on Sat Jun 13 22:20:25 2020

51007282997,ns,duration_time,51007282997,100.00,1645.405,M/sec
30999.84,msec,task-clock,30999836891,100.00,0.608,CPUs utilized
61999550234,,cycles,30999832827,100.00,2.000,GHz
72421453608,,instructions,30999821831,100.00,1.17,insn per cycle
247392488,,cache-misses,30999820361,100.00,,
# started on Sat Jun 13 22:21:20 2020

50946110250,ns,duration_time,50946110250,100.00,1646.757,M/sec
30937.24,msec,task-clock,30937243698,100.00,0.607,CPUs utilized
61874400053,,cycles,30937240126,100.00,2.000,GHz
72270744322,,instructions,30937229200,100.00,1.17,insn per cycle
247751274,,cache-misses,30937228096,100.00,,
# started on Sat Jun 13 22:22:15 2020

50877963034,ns,duration_time,50877963034,100.00,1651.265,M/sec
30811.51,msec,task-clock,30811511469,100.00,0.606,CPUs utilized
61622935392,,cycles,30811507895,100.00,2.000,GHz
71887228266,,instructions,30811496379,100.00,1.17,insn per cycle
246217892,,cache-misses,30811495389,100.00,,
# started on Sat Jun 13 22:23:09 2020

50878129104,ns,duration_time,50878129104,100.00,1648.406,M/sec
30865.05,msec,task-clock,30865052498,100.00,0.607,CPUs utilized
61729981471,,cycles,30865048340,100.00,2.000,GHz
72244031709,,instructions,30865037864,100.00,1.17,insn per cycle
247205797,,cache-misses,30865036620,100.00,,
