# started on Sat Jun 13 22:45:49 2020

50933447237,ns,duration_time,50933447237,100.00,1647.182,M/sec
30921.57,msec,task-clock,30921571642,100.00,0.607,CPUs utilized
61843055699,,cycles,30921567978,100.00,2.000,GHz
70343306640,,instructions,30921565700,100.00,1.14,insn per cycle
244357903,,cache-misses,30921564676,100.00,,
# started on Sat Jun 13 22:47:04 2020

50970137648,ns,duration_time,50970137648,100.00,1645.886,M/sec
30968.21,msec,task-clock,30968214210,100.00,0.608,CPUs utilized
61936341344,,cycles,30968210052,100.00,2.000,GHz
70397661647,,instructions,30968208656,100.00,1.14,insn per cycle
244996363,,cache-misses,30968207812,100.00,,
# started on Sat Jun 13 22:48:19 2020

51215112209,ns,duration_time,51215112209,100.00,1640.922,M/sec
31211.18,msec,task-clock,31211178068,100.00,0.609,CPUs utilized
62422253834,,cycles,31211166776,100.00,2.000,GHz
70688070022,,instructions,31211165032,100.00,1.13,insn per cycle
243997097,,cache-misses,31211164482,100.00,,
# started on Sat Jun 13 22:49:34 2020

50963560135,ns,duration_time,50963560135,100.00,1646.585,M/sec
30951.07,msec,task-clock,30951068426,100.00,0.607,CPUs utilized
61902048138,,cycles,30951063832,100.00,2.000,GHz
70360267396,,instructions,30951055080,100.00,1.14,insn per cycle
243878374,,cache-misses,30951053940,100.00,,
# started on Sat Jun 13 22:50:50 2020

51624232060,ns,duration_time,51624232060,100.00,1632.659,M/sec
31619.74,msec,task-clock,31619735637,100.00,0.612,CPUs utilized
63239382795,,cycles,31619732053,100.00,2.000,GHz
71604913579,,instructions,31619730939,100.00,1.13,insn per cycle
247362021,,cache-misses,31619729213,100.00,,
