[1069758.265854] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1069759.453444] tee (12827): drop_caches: 3
[1069759.774932] Running randread depth 2 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1069818.919830] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1069839.157117] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1069839.169988] nvme_tcp: copy    0                0       1311420115                0                0                0
[1069839.182074] nvme_tcp: copy    1                0                0                0                0                0
[1069839.194153] nvme_tcp: copy    2                0                0                0                0                0
[1069839.206233] nvme_tcp: copy    3                0                0                0                0                0
[1069839.218311] nvme_tcp: copy    4                0                0                0                0                0
[1069839.230391] nvme_tcp: copy    5                0                0                0                0                0
[1069839.242472] nvme_tcp: copy    6                0                0                0                0                0
[1069839.254550] nvme_tcp: copy    7                0                0                0                0                0
[1069839.266632] nvme_tcp: copy    8                0                0                0                0                0
[1069839.278713] nvme_tcp: copy    9                0                0                0                0                0
[1069839.290791] nvme_tcp: copy   10                0                0                0                0                0
[1069839.302871] nvme_tcp: copy   11                0                0                0                0                0
[1069839.314952] nvme_tcp: copy   12                0                0                0                0                0
[1069839.327032] nvme_tcp: copy   13                0                0                0                0                0
[1069839.339104] nvme_tcp: copy   14                0                0                0                0                0
[1069839.351182] nvme_tcp: copy   15                0                0                0                0                0
[1069839.363261] nvme_tcp: copy   16                0                0                0                0                0
[1069839.375346] nvme_tcp: copy   17                0                0                0                0                0
[1069839.387425] nvme_tcp: copy   18                0                0                0                0                0
[1069839.399505] nvme_tcp: copy   19                0                0                0                0                0
[1069839.411575] nvme_tcp: copy   20                0                0                0                0                0
[1069839.423655] nvme_tcp: copy   21                0                0                0                0                0
[1069839.435734] nvme_tcp: copy   22                0                0                0                0                0
[1069839.447814] nvme_tcp: copy   23                0                0                0                0                0
[1069839.459883] nvme_tcp: copy   24                0                0                0                0                0
[1069839.471961] nvme_tcp: copy   25                0                0                0                0                0
[1069839.484036] nvme_tcp: copy   26                0                0                0                0                0
[1069839.496118] nvme_tcp: copy   27                0                0                0                0                0
[1069839.508197] nvme_tcp: crc    0                0       2019450080                0                0                0
[1069839.520180] nvme_tcp: crc    1                0                0                0                0                0
[1069839.532161] nvme_tcp: crc    2                0                0                0                0                0
[1069839.544143] nvme_tcp: crc    3                0                0                0                0                0
[1069839.556119] nvme_tcp: crc    4                0                0                0                0                0
[1069839.568094] nvme_tcp: crc    5                0                0                0                0                0
[1069839.580075] nvme_tcp: crc    6                0                0                0                0                0
[1069839.592057] nvme_tcp: crc    7                0                0                0                0                0
[1069839.604032] nvme_tcp: crc    8                0                0                0                0                0
