# started on Sat Jun 13 22:02:22 2020

50994886328,ns,duration_time,50994886328,100.00,1645.944,M/sec
30982.16,msec,task-clock,30982157943,100.00,0.608,CPUs utilized
61964227727,,cycles,30982154023,100.00,2.000,GHz
70237048748,,instructions,30982151833,100.00,1.13,insn per cycle
242061328,,cache-misses,30982150451,100.00,,
# started on Sat Jun 13 22:03:37 2020

51137962915,ns,duration_time,51137962915,100.00,1642.724,M/sec
31129.98,msec,task-clock,31129979120,100.00,0.609,CPUs utilized
62259869504,,cycles,31129975088,100.00,2.000,GHz
70258146739,,instructions,31129964202,100.00,1.13,insn per cycle
241493945,,cache-misses,31129963352,100.00,,
# started on Sat Jun 13 22:04:52 2020

50958043840,ns,duration_time,50958043840,100.00,1646.151,M/sec
30955.88,msec,task-clock,30955875527,100.00,0.607,CPUs utilized
61911664122,,cycles,30955871629,100.00,2.000,GHz
70196509873,,instructions,30955859000,100.00,1.13,insn per cycle
242009805,,cache-misses,30955857592,100.00,,
# started on Sat Jun 13 22:06:07 2020

50985053922,ns,duration_time,50985053922,100.00,1645.542,M/sec
30983.74,msec,task-clock,30983740162,100.00,0.608,CPUs utilized
61967391788,,cycles,30983735676,100.00,2.000,GHz
70213079897,,instructions,30983731994,100.00,1.13,insn per cycle
242028978,,cache-misses,30983730962,100.00,,
# started on Sat Jun 13 22:07:22 2020

50967474126,ns,duration_time,50967474126,100.00,1646.174,M/sec
30961.17,msec,task-clock,30961172700,100.00,0.607,CPUs utilized
61922257159,,cycles,30961168522,100.00,2.000,GHz
70172158041,,instructions,30961156014,100.00,1.13,insn per cycle
242228708,,cache-misses,30961154954,100.00,,
