[1148109.441695] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1148110.368213] tee (20873): drop_caches: 3
[1148110.634885] Running randread depth 1024 jobs 1 size 256K zc 0 remote zc 0 zcrc 0
[1148169.852272] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1148189.897004] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1148189.909934] nvme_tcp: copy    0                0      15618597560                0                0                0
[1148189.922021] nvme_tcp: copy    1                0                0                0                0                0
[1148189.934102] nvme_tcp: copy    2                0                0                0                0                0
[1148189.946185] nvme_tcp: copy    3                0                0                0                0                0
[1148189.958267] nvme_tcp: copy    4                0                0                0                0                0
[1148189.970336] nvme_tcp: copy    5                0                0                0                0                0
[1148189.982417] nvme_tcp: copy    6                0                0                0                0                0
[1148189.994503] nvme_tcp: copy    7                0                0                0                0                0
[1148190.006589] nvme_tcp: copy    8                0                0                0                0                0
[1148190.028812] nvme_tcp: copy    9                0                0                0                0                0
[1148190.040899] nvme_tcp: copy   10                0                0                0                0                0
[1148190.052981] nvme_tcp: copy   11                0                0                0                0                0
[1148190.065065] nvme_tcp: copy   12                0                0                0                0                0
[1148190.077151] nvme_tcp: copy   13                0                0                0                0                0
[1148190.089236] nvme_tcp: copy   14                0                0                0                0                0
[1148190.101320] nvme_tcp: copy   15                0                0                0                0                0
[1148190.113410] nvme_tcp: copy   16                0                0                0                0                0
[1148190.125493] nvme_tcp: copy   17                0                0                0                0                0
[1148190.137576] nvme_tcp: copy   18                0                0                0                0                0
[1148190.149660] nvme_tcp: copy   19                0                0                0                0                0
[1148190.161742] nvme_tcp: copy   20                0                0                0                0                0
[1148190.173825] nvme_tcp: copy   21                0                0                0                0                0
[1148190.185909] nvme_tcp: copy   22                0                0                0                0                0
[1148190.197992] nvme_tcp: copy   23                0                0                0                0                0
[1148190.210075] nvme_tcp: copy   24                0                0                0                0                0
[1148190.222160] nvme_tcp: copy   25                0                0                0                0                0
[1148190.234243] nvme_tcp: copy   26                0                0                0                0                0
[1148190.246325] nvme_tcp: copy   27                0                0                0                0                0
[1148190.258409] nvme_tcp: crc    0                0       6198577252                0                0                0
[1148190.270394] nvme_tcp: crc    1                0                0                0                0                0
[1148190.282380] nvme_tcp: crc    2                0                0                0                0                0
[1148190.294366] nvme_tcp: crc    3                0                0                0                0                0
[1148190.306352] nvme_tcp: crc    4                0                0                0                0                0
[1148190.318337] nvme_tcp: crc    5                0                0                0                0                0
[1148190.330323] nvme_tcp: crc    6                0                0                0                0                0
[1148190.342308] nvme_tcp: crc    7                0                0                0                0                0
[1148190.354294] nvme_tcp: crc    8                0                0                0                0                0
[1148190.366279] nvme_tcp: crc    9                0                0                0                0                0
[1148190.378266] nvme_tcp: crc   10                0                0                0                0                0
[1148190.390251] nvme_tcp: crc   11                0                0                0                0                0
[1148190.402237] nvme_tcp: crc   12                0                0                0                0                0
[1148190.414222] nvme_tcp: crc   13                0                0                0                0                0
[1148190.426208] nvme_tcp: crc   14                0                0                0                0                0
[1148190.438194] nvme_tcp: crc   15                0                0                0                0                0
