[1042213.189846] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1042214.084339] tee (5310): drop_caches: 3
[1042214.308073] Running randread depth 4 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1042273.586602] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1042293.626055] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1042293.638927] nvme_tcp: copy    0                0        648460082                0                0                0
[1042293.651005] nvme_tcp: copy    1                0                0                0                0                0
[1042293.663087] nvme_tcp: copy    2                0                0                0                0                0
[1042293.675168] nvme_tcp: copy    3                0                0                0                0                0
[1042293.687249] nvme_tcp: copy    4                0                0                0                0                0
[1042293.699331] nvme_tcp: copy    5                0                0                0                0                0
[1042293.711416] nvme_tcp: copy    6                0                0                0                0                0
[1042293.723504] nvme_tcp: copy    7                0                0                0                0                0
[1042293.735585] nvme_tcp: copy    8                0                0                0                0                0
[1042293.747670] nvme_tcp: copy    9                0                0                0                0                0
[1042293.759754] nvme_tcp: copy   10                0                0                0                0                0
[1042293.771837] nvme_tcp: copy   11                0                0                0                0                0
[1042293.783920] nvme_tcp: copy   12                0                0                0                0                0
[1042293.796004] nvme_tcp: copy   13                0                0                0                0                0
[1042293.808087] nvme_tcp: copy   14                0                0                0                0                0
[1042293.820171] nvme_tcp: copy   15                0                0                0                0                0
[1042293.832255] nvme_tcp: copy   16                0                0                0                0                0
[1042293.844344] nvme_tcp: copy   17                0                0                0                0                0
[1042293.856427] nvme_tcp: copy   18                0                0                0                0                0
[1042293.868509] nvme_tcp: copy   19                0                0                0                0                0
[1042293.880592] nvme_tcp: copy   20                0                0                0                0                0
[1042293.892674] nvme_tcp: copy   21                0                0                0                0                0
[1042293.904760] nvme_tcp: copy   22                0                0                0                0                0
[1042293.916843] nvme_tcp: copy   23                0                0                0                0                0
[1042293.928926] nvme_tcp: copy   24                0                0                0                0                0
[1042293.941008] nvme_tcp: copy   25                0                0                0                0                0
[1042293.953090] nvme_tcp: copy   26                0                0                0                0                0
[1042293.965176] nvme_tcp: copy   27                0                0                0                0                0
[1042293.977260] nvme_tcp: crc    0                0       1326266443                0                0                0
[1042293.989245] nvme_tcp: crc    1                0                0                0                0                0
[1042294.001231] nvme_tcp: crc    2                0                0                0                0                0
[1042294.013216] nvme_tcp: crc    3                0                0                0                0                0
[1042294.025200] nvme_tcp: crc    4                0                0                0                0                0
[1042294.037187] nvme_tcp: crc    5                0                0                0                0                0
[1042294.049172] nvme_tcp: crc    6                0                0                0                0                0
[1042294.061157] nvme_tcp: crc    7                0                0                0                0                0
[1042294.073143] nvme_tcp: crc    8                0                0                0                0                0
[1042294.085129] nvme_tcp: crc    9                0                0                0                0                0
[1042294.097114] nvme_tcp: crc   10                0                0                0                0                0
[1042294.109100] nvme_tcp: crc   11                0                0                0                0                0
[1042294.121085] nvme_tcp: crc   12                0                0                0                0                0
[1042294.133070] nvme_tcp: crc   13                0                0                0                0                0
[1042294.145057] nvme_tcp: crc   14                0                0                0                0                0
[1042294.157041] nvme_tcp: crc   15                0                0                0                0                0
[1042294.169026] nvme_tcp: crc   16                0                0                0                0                0
[1042294.181012] nvme_tcp: crc   17                0                0                0                0                0
[1042294.192998] nvme_tcp: crc   18                0                0                0                0                0
[1042294.204984] nvme_tcp: crc   19                0                0                0                0                0
[1042294.216970] nvme_tcp: crc   20                0                0                0                0                0
[1042294.228955] nvme_tcp: crc   21                0                0                0                0                0
[1042294.240943] nvme_tcp: crc   22                0                0                0                0                0
[1042294.252929] nvme_tcp: crc   23                0                0                0                0                0
[1042294.264916] nvme_tcp: crc   24                0                0                0                0                0
[1042294.276901] nvme_tcp: crc   25                0                0                0                0                0
[1042294.288883] nvme_tcp: crc   26                0                0                0                0                0
[1042294.300863] nvme_tcp: crc   27                0                0                0                0                0
[1042294.312847] nvme_tcp: tx_crc    0                0                0                0                0                0
[1042294.325126] nvme_tcp: tx_crc    1                0                0                0                0                0
[1042294.337405] nvme_tcp: tx_crc    2                0                0                0                0                0
[1042294.349680] nvme_tcp: tx_crc    3                0                0                0                0                0
[1042294.361956] nvme_tcp: tx_crc    4                0                0                0                0                0
[1042294.374235] nvme_tcp: tx_crc    5                0                0                0                0                0
[1042294.386514] nvme_tcp: tx_crc    6                0                0                0                0                0
[1042294.408959] nvme_tcp: tx_crc    7                0                0                0                0                0
