# started on Mon Jun  8 00:35:39 2020

60713274231,,cycles,31055682826,100.00,,
74127552161,,instructions,31055680681,100.00,1.22,insn per cycle
796594,,cache-misses,31055680174,100.00,,
# started on Mon Jun  8 00:37:35 2020

60887828006,,cycles,31107876824,100.00,,
74827630432,,instructions,31107870716,100.00,1.23,insn per cycle
786429,,cache-misses,31107870190,100.00,,
# started on Mon Jun  8 00:39:30 2020

60812551069,,cycles,31059256415,100.00,,
73847645256,,instructions,31059253701,100.00,1.21,insn per cycle
776296,,cache-misses,31059253132,100.00,,
# started on Mon Jun  8 00:41:25 2020

60668724284,,cycles,31064702717,100.00,,
73885446872,,instructions,31064698853,100.00,1.22,insn per cycle
708483,,cache-misses,31064515970,100.00,,
# started on Mon Jun  8 00:43:21 2020

60747889038,,cycles,31057965308,100.00,,
73940622891,,instructions,31057811631,100.00,1.22,insn per cycle
810445,,cache-misses,31057810265,100.00,,
# started on Mon Jun  8 00:45:16 2020

60716013250,,cycles,31065987995,100.00,,
74656608113,,instructions,31065984391,100.00,1.23,insn per cycle
975583,,cache-misses,31065983497,100.00,,
# started on Mon Jun  8 00:47:11 2020

60747225434,,cycles,31067583665,100.00,,
73930559348,,instructions,31067580983,100.00,1.22,insn per cycle
786269,,cache-misses,31067580076,100.00,,
# started on Mon Jun  8 00:49:06 2020

60678565922,,cycles,31046606234,100.00,,
74398650611,,instructions,31046604059,100.00,1.23,insn per cycle
806835,,cache-misses,31046603456,100.00,,
# started on Mon Jun  8 00:51:05 2020

60747665881,,cycles,31057217712,100.00,,
74890608069,,instructions,31057211429,100.00,1.23,insn per cycle
732835,,cache-misses,31057211202,100.00,,
# started on Mon Jun  8 00:52:57 2020

60862686814,,cycles,31106572901,100.00,,
74899722886,,instructions,31106570054,100.00,1.23,insn per cycle
858528,,cache-misses,31106569706,100.00,,
