[1082476.345716] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1082477.227210] tee (13880): drop_caches: 3
[1082477.455001] Running randread depth 128 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1082536.757505] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1082556.799725] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1082556.812610] nvme_tcp: copy    0                0       3282842298                0                0                0
[1082556.824695] nvme_tcp: copy    1                0                0                0                0                0
[1082556.836775] nvme_tcp: copy    2                0                0                0                0                0
[1082556.848874] nvme_tcp: copy    3                0                0                0                0                0
[1082556.860957] nvme_tcp: copy    4                0                0                0                0                0
[1082556.873039] nvme_tcp: copy    5                0                0                0                0                0
[1082556.885120] nvme_tcp: copy    6                0                0                0                0                0
[1082556.897206] nvme_tcp: copy    7                0                0                0                0                0
[1082556.909290] nvme_tcp: copy    8                0                0                0                0                0
[1082556.921375] nvme_tcp: copy    9                0                0                0                0                0
[1082556.933459] nvme_tcp: copy   10                0                0                0                0                0
[1082556.945542] nvme_tcp: copy   11                0                0                0                0                0
[1082556.957627] nvme_tcp: copy   12                0                0                0                0                0
[1082556.969710] nvme_tcp: copy   13                0                0                0                0                0
[1082556.981794] nvme_tcp: copy   14                0                0                0                0                0
[1082556.993877] nvme_tcp: copy   15                0                0                0                0                0
[1082557.005961] nvme_tcp: copy   16                0                0                0                0                0
[1082557.018050] nvme_tcp: copy   17                0                0                0                0                0
[1082557.030135] nvme_tcp: copy   18                0                0                0                0                0
[1082557.042219] nvme_tcp: copy   19                0                0                0                0                0
[1082557.054302] nvme_tcp: copy   20                0                0                0                0                0
[1082557.066385] nvme_tcp: copy   21                0                0                0                0                0
[1082557.078470] nvme_tcp: copy   22                0                0                0                0                0
[1082557.090552] nvme_tcp: copy   23                0                0                0                0                0
[1082557.102636] nvme_tcp: copy   24                0                0                0                0                0
[1082557.114719] nvme_tcp: copy   25                0                0                0                0                0
[1082557.126803] nvme_tcp: copy   26                0                0                0                0                0
[1082557.138886] nvme_tcp: copy   27                0                0                0                0                0
[1082557.150970] nvme_tcp: crc    0                0       4330701118                0                0                0
[1082557.162954] nvme_tcp: crc    1                0                0                0                0                0
[1082557.174940] nvme_tcp: crc    2                0                0                0                0                0
[1082557.186925] nvme_tcp: crc    3                0                0                0                0                0
[1082557.198911] nvme_tcp: crc    4                0                0                0                0                0
[1082557.210896] nvme_tcp: crc    5                0                0                0                0                0
[1082557.222882] nvme_tcp: crc    6                0                0                0                0                0
[1082557.234867] nvme_tcp: crc    7                0                0                0                0                0
[1082557.246853] nvme_tcp: crc    8                0                0                0                0                0
[1082557.258838] nvme_tcp: crc    9                0                0                0                0                0
[1082557.270824] nvme_tcp: crc   10                0                0                0                0                0
[1082557.282809] nvme_tcp: crc   11                0                0                0                0                0
[1082557.294795] nvme_tcp: crc   12                0                0                0                0                0
[1082557.306780] nvme_tcp: crc   13                0                0                0                0                0
[1082557.318767] nvme_tcp: crc   14                0                0                0                0                0
[1082557.330752] nvme_tcp: crc   15                0                0                0                0                0
[1082557.342737] nvme_tcp: crc   16                0                0                0                0                0
[1082557.354724] nvme_tcp: crc   17                0                0                0                0                0
[1082557.366710] nvme_tcp: crc   18                0                0                0                0                0
[1082557.378695] nvme_tcp: crc   19                0                0                0                0                0
[1082557.390682] nvme_tcp: crc   20                0                0                0                0                0
[1082557.402667] nvme_tcp: crc   21                0                0                0                0                0
[1082557.414653] nvme_tcp: crc   22                0                0                0                0                0
[1082557.426647] nvme_tcp: crc   23                0                0                0                0                0
[1082557.438634] nvme_tcp: crc   24                0                0                0                0                0
[1082557.450618] nvme_tcp: crc   25                0                0                0                0                0
[1082557.462605] nvme_tcp: crc   26                0                0                0                0                0
[1082557.474590] nvme_tcp: crc   27                0                0                0                0                0
[1082557.486576] nvme_tcp: tx_crc    0                0                0                0                0                0
[1082557.498852] nvme_tcp: tx_crc    1                0                0                0                0                0
[1082557.511130] nvme_tcp: tx_crc    2                0                0                0                0                0
[1082557.523410] nvme_tcp: tx_crc    3                0                0                0                0                0
[1082557.535688] nvme_tcp: tx_crc    4                0                0                0                0                0
[1082557.547966] nvme_tcp: tx_crc    5                0                0                0                0                0
[1082557.560243] nvme_tcp: tx_crc    6                0                0                0                0                0
[1082557.572519] nvme_tcp: tx_crc    7                0                0                0                0                0
[1082557.594956] nvme_tcp: tx_crc    8                0                0                0                0                0
[1082557.607234] nvme_tcp: tx_crc    9                0                0                0                0                0
[1082557.619511] nvme_tcp: tx_crc   10                0                0                0                0                0
[1082557.631882] nvme_tcp: tx_crc   11                0                0                0                0                0
[1082557.644161] nvme_tcp: tx_crc   12                0                0                0                0                0
[1082557.656439] nvme_tcp: tx_crc   13                0                0                0                0                0
[1082557.668717] nvme_tcp: tx_crc   14                0                0                0                0                0
[1082557.680993] nvme_tcp: tx_crc   15                0                0                0                0                0
[1082557.693272] nvme_tcp: tx_crc   16                0                0                0                0                0
[1082557.705549] nvme_tcp: tx_crc   17                0                0                0                0                0
[1082557.717827] nvme_tcp: tx_crc   18                0                0                0                0                0
[1082557.730103] nvme_tcp: tx_crc   19                0                0                0                0                0
