# started on Sat Jun 13 22:56:40 2020

51219733932,ns,duration_time,51219733932,100.00,1641.003,M/sec
31212.45,msec,task-clock,31212454893,100.00,0.609,CPUs utilized
62424821787,,cycles,31212450773,100.00,2.000,GHz
70883054342,,instructions,31212449083,100.00,1.14,insn per cycle
246350132,,cache-misses,31212447971,100.00,,
# started on Sat Jun 13 22:57:59 2020

51186425997,ns,duration_time,51186425997,100.00,1641.719,M/sec
31178.56,msec,task-clock,31178563285,100.00,0.609,CPUs utilized
62357038873,,cycles,31178559619,100.00,2.000,GHz
70767595415,,instructions,31178549155,100.00,1.13,insn per cycle
246806626,,cache-misses,31178548005,100.00,,
# started on Sat Jun 13 22:59:14 2020

51185662037,ns,duration_time,51185662037,100.00,1641.327,M/sec
31185.54,msec,task-clock,31185541828,100.00,0.609,CPUs utilized
62370993991,,cycles,31185537314,100.00,2.000,GHz
70886038960,,instructions,31185532012,100.00,1.14,insn per cycle
245447270,,cache-misses,31185530888,100.00,,
# started on Sat Jun 13 23:00:30 2020

51215176840,ns,duration_time,51215176840,100.00,1640.721,M/sec
31215.05,msec,task-clock,31215052179,100.00,0.609,CPUs utilized
62430017036,,cycles,31215048547,100.00,2.000,GHz
70880022560,,instructions,31215046607,100.00,1.14,insn per cycle
246442718,,cache-misses,31215045641,100.00,,
# started on Sat Jun 13 23:01:45 2020

51221124422,ns,duration_time,51221124422,100.00,1640.603,M/sec
31220.91,msec,task-clock,31220908138,100.00,0.610,CPUs utilized
62441727747,,cycles,31220904268,100.00,2.000,GHz
70881763342,,instructions,31220892420,100.00,1.14,insn per cycle
246398882,,cache-misses,31220891110,100.00,,
