[1084594.480985] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1084595.381299] tee (19548): drop_caches: 3
[1084595.756692] Running randread depth 256 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1084654.900357] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1084674.959814] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1084674.972706] nvme_tcp: copy    0                0       3339556880                0                0                0
[1084674.984791] nvme_tcp: copy    1                0                0                0                0                0
[1084674.996872] nvme_tcp: copy    2                0                0                0                0                0
[1084675.008955] nvme_tcp: copy    3                0                0                0                0                0
[1084675.021035] nvme_tcp: copy    4                0                0                0                0                0
[1084675.033119] nvme_tcp: copy    5                0                0                0                0                0
[1084675.045199] nvme_tcp: copy    6                0                0                0                0                0
[1084675.057280] nvme_tcp: copy    7                0                0                0                0                0
[1084675.069363] nvme_tcp: copy    8                0                0                0                0                0
[1084675.081446] nvme_tcp: copy    9                0                0                0                0                0
[1084675.093529] nvme_tcp: copy   10                0                0                0                0                0
[1084675.105613] nvme_tcp: copy   11                0                0                0                0                0
[1084675.117696] nvme_tcp: copy   12                0                0                0                0                0
[1084675.129780] nvme_tcp: copy   13                0                0                0                0                0
[1084675.141862] nvme_tcp: copy   14                0                0                0                0                0
[1084675.153946] nvme_tcp: copy   15                0                0                0                0                0
[1084675.166030] nvme_tcp: copy   16                0                0                0                0                0
[1084675.178123] nvme_tcp: copy   17                0                0                0                0                0
[1084675.190205] nvme_tcp: copy   18                0                0                0                0                0
[1084675.202288] nvme_tcp: copy   19                0                0                0                0                0
[1084675.214371] nvme_tcp: copy   20                0                0                0                0                0
[1084675.226453] nvme_tcp: copy   21                0                0                0                0                0
[1084675.238536] nvme_tcp: copy   22                0                0                0                0                0
[1084675.250710] nvme_tcp: copy   23                0                0                0                0                0
[1084675.262793] nvme_tcp: copy   24                0                0                0                0                0
[1084675.274876] nvme_tcp: copy   25                0                0                0                0                0
[1084675.286958] nvme_tcp: copy   26                0                0                0                0                0
[1084675.299041] nvme_tcp: copy   27                0                0                0                0                0
[1084675.311124] nvme_tcp: crc    0                0       4407731282                0                0                0
[1084675.323109] nvme_tcp: crc    1                0                0                0                0                0
[1084675.335095] nvme_tcp: crc    2                0                0                0                0                0
[1084675.347079] nvme_tcp: crc    3                0                0                0                0                0
[1084675.359063] nvme_tcp: crc    4                0                0                0                0                0
[1084675.371040] nvme_tcp: crc    5                0                0                0                0                0
[1084675.383025] nvme_tcp: crc    6                0                0                0                0                0
[1084675.395011] nvme_tcp: crc    7                0                0                0                0                0
[1084675.406995] nvme_tcp: crc    8                0                0                0                0                0
[1084675.418981] nvme_tcp: crc    9                0                0                0                0                0
[1084675.430965] nvme_tcp: crc   10                0                0                0                0                0
[1084675.442943] nvme_tcp: crc   11                0                0                0                0                0
[1084675.454928] nvme_tcp: crc   12                0                0                0                0                0
[1084675.466914] nvme_tcp: crc   13                0                0                0                0                0
[1084675.478898] nvme_tcp: crc   14                0                0                0                0                0
[1084675.490882] nvme_tcp: crc   15                0                0                0                0                0
[1084675.502868] nvme_tcp: crc   16                0                0                0                0                0
[1084675.514853] nvme_tcp: crc   17                0                0                0                0                0
[1084675.526838] nvme_tcp: crc   18                0                0                0                0                0
[1084675.538823] nvme_tcp: crc   19                0                0                0                0                0
[1084675.550808] nvme_tcp: crc   20                0                0                0                0                0
[1084675.562793] nvme_tcp: crc   21                0                0                0                0                0
[1084675.574778] nvme_tcp: crc   22                0                0                0                0                0
[1084675.586768] nvme_tcp: crc   23                0                0                0                0                0
[1084675.598754] nvme_tcp: crc   24                0                0                0                0                0
[1084675.610736] nvme_tcp: crc   25                0                0                0                0                0
[1084675.632806] nvme_tcp: crc   26                0                0                0                0                0
[1084675.644788] nvme_tcp: crc   27                0                0                0                0                0
[1084675.656771] nvme_tcp: tx_crc    0                0                0                0                0                0
[1084675.669046] nvme_tcp: tx_crc    1                0                0                0                0                0
