[1048561.507853] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1048562.355696] tee (22393): drop_caches: 3
[1048562.650345] Running randread depth 32 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1048621.908497] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 28 
[1048641.953324] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1048641.966199] nvme_tcp: copy    0                0       1085822357                0                0                0
[1048641.978284] nvme_tcp: copy    1                0                0                0                0                0
[1048641.990365] nvme_tcp: copy    2                0                0                0                0                0
[1048642.002448] nvme_tcp: copy    3                0                0                0                0                0
[1048642.014530] nvme_tcp: copy    4                0                0                0                0                0
[1048642.026601] nvme_tcp: copy    5                0                0                0                0                0
[1048642.038682] nvme_tcp: copy    6                0                0                0                0                0
[1048642.050766] nvme_tcp: copy    7                0                0                0                0                0
[1048642.062850] nvme_tcp: copy    8                0                0                0                0                0
[1048642.074934] nvme_tcp: copy    9                0                0                0                0                0
[1048642.087019] nvme_tcp: copy   10                0                0                0                0                0
[1048642.099103] nvme_tcp: copy   11                0                0                0                0                0
[1048642.111186] nvme_tcp: copy   12                0                0                0                0                0
[1048642.123271] nvme_tcp: copy   13                0                0                0                0                0
[1048642.135354] nvme_tcp: copy   14                0                0                0                0                0
[1048642.147438] nvme_tcp: copy   15                0                0                0                0                0
[1048642.159520] nvme_tcp: copy   16                0                0                0                0                0
[1048642.171608] nvme_tcp: copy   17                0                0                0                0                0
[1048642.183690] nvme_tcp: copy   18                0                0                0                0                0
[1048642.195774] nvme_tcp: copy   19                0                0                0                0                0
[1048642.207858] nvme_tcp: copy   20                0                0                0                0                0
[1048642.219940] nvme_tcp: copy   21                0                0                0                0                0
[1048642.232023] nvme_tcp: copy   22                0                0                0                0                0
[1048642.244106] nvme_tcp: copy   23                0                0                0                0                0
[1048642.256187] nvme_tcp: copy   24                0                0                0                0                0
[1048642.268273] nvme_tcp: copy   25                0                0                0                0                0
[1048642.280355] nvme_tcp: copy   26                0                0                0                0                0
[1048642.292437] nvme_tcp: copy   27                0                0                0                0                0
[1048642.304520] nvme_tcp: crc    0                0       1670750911                0                0                0
[1048642.316525] nvme_tcp: crc    1                0                0                0                0                0
[1048642.328511] nvme_tcp: crc    2                0                0                0                0                0
[1048642.340497] nvme_tcp: crc    3                0                0                0                0                0
[1048642.352482] nvme_tcp: crc    4                0                0                0                0                0
[1048642.364467] nvme_tcp: crc    5                0                0                0                0                0
[1048642.376451] nvme_tcp: crc    6                0                0                0                0                0
[1048642.388438] nvme_tcp: crc    7                0                0                0                0                0
[1048642.400422] nvme_tcp: crc    8                0                0                0                0                0
[1048642.412401] nvme_tcp: crc    9                0                0                0                0                0
[1048642.424386] nvme_tcp: crc   10                0                0                0                0                0
[1048642.436370] nvme_tcp: crc   11                0                0                0                0                0
[1048642.448355] nvme_tcp: crc   12                0                0                0                0                0
[1048642.460340] nvme_tcp: crc   13                0                0                0                0                0
[1048642.472325] nvme_tcp: crc   14                0                0                0                0                0
[1048642.484310] nvme_tcp: crc   15                0                0                0                0                0
[1048642.496294] nvme_tcp: crc   16                0                0                0                0                0
[1048642.508279] nvme_tcp: crc   17                0                0                0                0                0
[1048642.520264] nvme_tcp: crc   18                0                0                0                0                0
[1048642.532248] nvme_tcp: crc   19                0                0                0                0                0
[1048642.544310] nvme_tcp: crc   20                0                0                0                0                0
[1048642.556296] nvme_tcp: crc   21                0                0                0                0                0
[1048642.568281] nvme_tcp: crc   22                0                0                0                0                0
[1048642.580269] nvme_tcp: crc   23                0                0                0                0                0
[1048642.602422] nvme_tcp: crc   24                0                0                0                0                0
[1048642.614409] nvme_tcp: crc   25                0                0                0                0                0
[1048642.626393] nvme_tcp: crc   26                0                0                0                0                0
[1048642.638367] nvme_tcp: crc   27                0                0                0                0                0
[1048642.650351] nvme_tcp: tx_crc    0                0                0                0                0                0
[1048642.662619] nvme_tcp: tx_crc    1                0                0                0                0                0
[1048642.674898] nvme_tcp: tx_crc    2                0                0                0                0                0
[1048642.687176] nvme_tcp: tx_crc    3                0                0                0                0                0
[1048642.699450] nvme_tcp: tx_crc    4                0                0                0                0                0
[1048642.711726] nvme_tcp: tx_crc    5                0                0                0                0                0
[1048642.724004] nvme_tcp: tx_crc    6                0                0                0                0                0
[1048642.736281] nvme_tcp: tx_crc    7                0                0                0                0                0
