[1103653.155353] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1103654.041292] tee (4446): drop_caches: 3
[1103654.262012] Running randread depth 8 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1103713.557373] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1103733.611255] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1103733.624122] nvme_tcp: copy    0                0       4610199186                0                0                0
[1103733.636205] nvme_tcp: copy    1                0                0                0                0                0
[1103733.648286] nvme_tcp: copy    2                0                0                0                0                0
[1103733.660371] nvme_tcp: copy    3                0                0                0                0                0
[1103733.672454] nvme_tcp: copy    4                0                0                0                0                0
[1103733.684540] nvme_tcp: copy    5                0                0                0                0                0
[1103733.696624] nvme_tcp: copy    6                0                0                0                0                0
[1103733.708709] nvme_tcp: copy    7                0                0                0                0                0
[1103733.720793] nvme_tcp: copy    8                0                0                0                0                0
[1103733.732877] nvme_tcp: copy    9                0                0                0                0                0
[1103733.744962] nvme_tcp: copy   10                0                0                0                0                0
[1103733.757044] nvme_tcp: copy   11                0                0                0                0                0
[1103733.769128] nvme_tcp: copy   12                0                0                0                0                0
[1103733.781211] nvme_tcp: copy   13                0                0                0                0                0
[1103733.793295] nvme_tcp: copy   14                0                0                0                0                0
[1103733.805379] nvme_tcp: copy   15                0                0                0                0                0
[1103733.817462] nvme_tcp: copy   16                0                0                0                0                0
[1103733.829552] nvme_tcp: copy   17                0                0                0                0                0
[1103733.841636] nvme_tcp: copy   18                0                0                0                0                0
[1103733.853720] nvme_tcp: copy   19                0                0                0                0                0
[1103733.865805] nvme_tcp: copy   20                0                0                0                0                0
[1103733.877889] nvme_tcp: copy   21                0                0                0                0                0
[1103733.889973] nvme_tcp: copy   22                0                0                0                0                0
[1103733.902057] nvme_tcp: copy   23                0                0                0                0                0
[1103733.914141] nvme_tcp: copy   24                0                0                0                0                0
[1103733.926227] nvme_tcp: copy   25                0                0                0                0                0
[1103733.938313] nvme_tcp: copy   26                0                0                0                0                0
[1103733.950396] nvme_tcp: copy   27                0                0                0                0                0
[1103733.962482] nvme_tcp: crc    0                0       5752417614                0                0                0
[1103733.974468] nvme_tcp: crc    1                0                0                0                0                0
[1103733.986456] nvme_tcp: crc    2                0                0                0                0                0
[1103733.998442] nvme_tcp: crc    3                0                0                0                0                0
[1103734.010428] nvme_tcp: crc    4                0                0                0                0                0
[1103734.022414] nvme_tcp: crc    5                0                0                0                0                0
[1103734.034400] nvme_tcp: crc    6                0                0                0                0                0
[1103734.046388] nvme_tcp: crc    7                0                0                0                0                0
[1103734.058376] nvme_tcp: crc    8                0                0                0                0                0
[1103734.070361] nvme_tcp: crc    9                0                0                0                0                0
[1103734.082346] nvme_tcp: crc   10                0                0                0                0                0
[1103734.094332] nvme_tcp: crc   11                0                0                0                0                0
[1103734.106319] nvme_tcp: crc   12                0                0                0                0                0
[1103734.128450] nvme_tcp: crc   13                0                0                0                0                0
[1103734.140436] nvme_tcp: crc   14                0                0                0                0                0
[1103734.152423] nvme_tcp: crc   15                0                0                0                0                0
[1103734.164411] nvme_tcp: crc   16                0                0                0                0                0
[1103734.176397] nvme_tcp: crc   17                0                0                0                0                0
[1103734.188386] nvme_tcp: crc   18                0                0                0                0                0
[1103734.200372] nvme_tcp: crc   19                0                0                0                0                0
[1103734.212358] nvme_tcp: crc   20                0                0                0                0                0
[1103734.224344] nvme_tcp: crc   21                0                0                0                0                0
[1103734.236336] nvme_tcp: crc   22                0                0                0                0                0
[1103734.248315] nvme_tcp: crc   23                0                0                0                0                0
[1103734.260305] nvme_tcp: crc   24                0                0                0                0                0
[1103734.272289] nvme_tcp: crc   25                0                0                0                0                0
[1103734.284273] nvme_tcp: crc   26                0                0                0                0                0
[1103734.296253] nvme_tcp: crc   27                0                0                0                0                0
[1103734.308239] nvme_tcp: tx_crc    0                0                0                0                0                0
[1103734.320517] nvme_tcp: tx_crc    1                0                0                0                0                0
[1103734.332796] nvme_tcp: tx_crc    2                0                0                0                0                0
[1103734.345076] nvme_tcp: tx_crc    3                0                0                0                0                0
[1103734.357352] nvme_tcp: tx_crc    4                0                0                0                0                0
[1103734.369632] nvme_tcp: tx_crc    5                0                0                0                0                0
[1103734.381909] nvme_tcp: tx_crc    6                0                0                0                0                0
[1103734.394188] nvme_tcp: tx_crc    7                0                0                0                0                0
[1103734.406466] nvme_tcp: tx_crc    8                0                0                0                0                0
[1103734.418743] nvme_tcp: tx_crc    9                0                0                0                0                0
[1103734.431021] nvme_tcp: tx_crc   10                0                0                0                0                0
[1103734.443298] nvme_tcp: tx_crc   11                0                0                0                0                0
[1103734.455576] nvme_tcp: tx_crc   12                0                0                0                0                0
[1103734.467857] nvme_tcp: tx_crc   13                0                0                0                0                0
[1103734.480132] nvme_tcp: tx_crc   14                0                0                0                0                0
[1103734.492409] nvme_tcp: tx_crc   15                0                0                0                0                0
[1103734.504689] nvme_tcp: tx_crc   16                0                0                0                0                0
[1103734.516968] nvme_tcp: tx_crc   17                0                0                0                0                0
[1103734.529247] nvme_tcp: tx_crc   18                0                0                0                0                0
[1103734.541527] nvme_tcp: tx_crc   19                0                0                0                0                0
[1103734.553806] nvme_tcp: tx_crc   20                0                0                0                0                0
[1103734.566083] nvme_tcp: tx_crc   21                0                0                0                0                0
[1103734.578360] nvme_tcp: tx_crc   22                0                0                0                0                0
[1103734.590638] nvme_tcp: tx_crc   23                0                0                0                0                0
[1103734.602915] nvme_tcp: tx_crc   24                0                0                0                0                0
[1103734.615192] nvme_tcp: tx_crc   25                0                0                0                0                0
[1103734.627469] nvme_tcp: tx_crc   26                0                0                0                0                0
[1103734.639749] nvme_tcp: tx_crc   27                0                0                0                0                0
[1103734.652028] nvme_tcp: tracing_off done
[1103734.652028] nvme_tcp: tracing_off done
[1103769.482015] tee (6367): drop_caches: 3
[1103769.765836] Running randread depth 8 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1103828.811530] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1103848.856427] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1103848.869354] nvme_tcp: copy    0                0       4610230685                0                0                0
[1103848.881437] nvme_tcp: copy    1                0                0                0                0                0
[1103848.893521] nvme_tcp: copy    2                0                0                0                0                0
[1103848.905596] nvme_tcp: copy    3                0                0                0                0                0
[1103848.917682] nvme_tcp: copy    4                0                0                0                0                0
[1103848.929768] nvme_tcp: copy    5                0                0                0                0                0
[1103848.941852] nvme_tcp: copy    6                0                0                0                0                0
[1103848.953936] nvme_tcp: copy    7                0                0                0                0                0
[1103848.966019] nvme_tcp: copy    8                0                0                0                0                0
[1103848.978103] nvme_tcp: copy    9                0                0                0                0                0
[1103848.990186] nvme_tcp: copy   10                0                0                0                0                0
[1103849.002271] nvme_tcp: copy   11                0                0                0                0                0
[1103849.014355] nvme_tcp: copy   12                0                0                0                0                0
[1103849.026441] nvme_tcp: copy   13                0                0                0                0                0
[1103849.038523] nvme_tcp: copy   14                0                0                0                0                0
[1103849.050607] nvme_tcp: copy   15                0                0                0                0                0
[1103849.062692] nvme_tcp: copy   16                0                0                0                0                0
[1103849.074779] nvme_tcp: copy   17                0                0                0                0                0
[1103849.086863] nvme_tcp: copy   18                0                0                0                0                0
[1103849.098947] nvme_tcp: copy   19                0                0                0                0                0
[1103849.111030] nvme_tcp: copy   20                0                0                0                0                0
[1103849.123114] nvme_tcp: copy   21                0                0                0                0                0
[1103849.135197] nvme_tcp: copy   22                0                0                0                0                0
[1103849.147281] nvme_tcp: copy   23                0                0                0                0                0
[1103849.159363] nvme_tcp: copy   24                0                0                0                0                0
[1103849.171446] nvme_tcp: copy   25                0                0                0                0                0
[1103849.183529] nvme_tcp: copy   26                0                0                0                0                0
[1103849.195613] nvme_tcp: copy   27                0                0                0                0                0
[1103849.207696] nvme_tcp: crc    0                0       5761915115                0                0                0
[1103849.219682] nvme_tcp: crc    1                0                0                0                0                0
[1103849.231666] nvme_tcp: crc    2                0                0                0                0                0
[1103849.243652] nvme_tcp: crc    3                0                0                0                0                0
[1103849.255637] nvme_tcp: crc    4                0                0                0                0                0
[1103849.267623] nvme_tcp: crc    5                0                0                0                0                0
[1103849.279609] nvme_tcp: crc    6                0                0                0                0                0
[1103849.291595] nvme_tcp: crc    7                0                0                0                0                0
[1103849.303579] nvme_tcp: crc    8                0                0                0                0                0
[1103849.315564] nvme_tcp: crc    9                0                0                0                0                0
[1103849.327550] nvme_tcp: crc   10                0                0                0                0                0
[1103849.339537] nvme_tcp: crc   11                0                0                0                0                0
[1103849.351521] nvme_tcp: crc   12                0                0                0                0                0
[1103849.363507] nvme_tcp: crc   13                0                0                0                0                0
[1103849.375493] nvme_tcp: crc   14                0                0                0                0                0
[1103849.397622] nvme_tcp: crc   15                0                0                0                0                0
[1103849.409607] nvme_tcp: crc   16                0                0                0                0                0
[1103849.421593] nvme_tcp: crc   17                0                0                0                0                0
[1103849.433577] nvme_tcp: crc   18                0                0                0                0                0
[1103849.445564] nvme_tcp: crc   19                0                0                0                0                0
[1103849.457549] nvme_tcp: crc   20                0                0                0                0                0
[1103849.469535] nvme_tcp: crc   21                0                0                0                0                0
[1103849.481525] nvme_tcp: crc   22                0                0                0                0                0
[1103849.493513] nvme_tcp: crc   23                0                0                0                0                0
[1103849.505503] nvme_tcp: crc   24                0                0                0                0                0
[1103849.517488] nvme_tcp: crc   25                0                0                0                0                0
[1103849.529475] nvme_tcp: crc   26                0                0                0                0                0
[1103849.541461] nvme_tcp: crc   27                0                0                0                0                0
[1103849.553446] nvme_tcp: tx_crc    0                0                0                0                0                0
[1103849.565726] nvme_tcp: tx_crc    1                0                0                0                0                0
[1103849.578001] nvme_tcp: tx_crc    2                0                0                0                0                0
[1103849.590277] nvme_tcp: tx_crc    3                0                0                0                0                0
[1103849.602554] nvme_tcp: tx_crc    4                0                0                0                0                0
[1103849.614833] nvme_tcp: tx_crc    5                0                0                0                0                0
[1103849.627113] nvme_tcp: tx_crc    6                0                0                0                0                0
[1103849.639392] nvme_tcp: tx_crc    7                0                0                0                0                0
[1103849.651669] nvme_tcp: tx_crc    8                0                0                0                0                0
[1103849.663947] nvme_tcp: tx_crc    9                0                0                0                0                0
[1103849.676225] nvme_tcp: tx_crc   10                0                0                0                0                0
[1103849.688502] nvme_tcp: tx_crc   11                0                0                0                0                0
[1103849.700780] nvme_tcp: tx_crc   12                0                0                0                0                0
[1103849.713059] nvme_tcp: tx_crc   13                0                0                0                0                0
[1103849.725337] nvme_tcp: tx_crc   14                0                0                0                0                0
[1103849.737692] nvme_tcp: tx_crc   15                0                0                0                0                0
[1103849.749971] nvme_tcp: tx_crc   16                0                0                0                0                0
[1103849.762248] nvme_tcp: tx_crc   17                0                0                0                0                0
[1103849.774523] nvme_tcp: tx_crc   18                0                0                0                0                0
[1103849.786802] nvme_tcp: tx_crc   19                0                0                0                0                0
