# started on Sat Jun 13 22:52:05 2020

51213446014,ns,duration_time,51213446014,100.00,1641.213,M/sec
31204.63,msec,task-clock,31204628821,100.00,0.609,CPUs utilized
62409168678,,cycles,31204625013,100.00,2.000,GHz
72586314802,,instructions,31204622423,100.00,1.16,insn per cycle
249649570,,cache-misses,31204621309,100.00,,
# started on Sat Jun 13 22:53:00 2020

51196385470,ns,duration_time,51196385470,100.00,1641.160,M/sec
31195.25,msec,task-clock,31195249878,100.00,0.609,CPUs utilized
62390411750,,cycles,31195245410,100.00,2.000,GHz
72589841567,,instructions,31195243792,100.00,1.16,insn per cycle
249570465,,cache-misses,31195242648,100.00,,
# started on Sat Jun 13 22:53:55 2020

50937286168,ns,duration_time,50937286168,100.00,1646.939,M/sec
30928.45,msec,task-clock,30928453656,100.00,0.607,CPUs utilized
61856819851,,cycles,30928449686,100.00,2.000,GHz
72304039585,,instructions,30928439511,100.00,1.17,insn per cycle
248579650,,cache-misses,30928438357,100.00,,
# started on Sat Jun 13 22:54:50 2020

50863635587,ns,duration_time,50863635587,100.00,1648.018,M/sec
30863.52,msec,task-clock,30863520458,100.00,0.607,CPUs utilized
61726952372,,cycles,30863516240,100.00,2.000,GHz
72128612580,,instructions,30863513920,100.00,1.17,insn per cycle
247278294,,cache-misses,30863512440,100.00,,
# started on Sat Jun 13 22:55:45 2020

50962947165,ns,duration_time,50962947165,100.00,1646.862,M/sec
30945.49,msec,task-clock,30945494506,100.00,0.607,CPUs utilized
61890900756,,cycles,30945490092,100.00,2.000,GHz
72357354858,,instructions,30945479224,100.00,1.17,insn per cycle
247930039,,cache-misses,30945478340,100.00,,
