[1067637.490791] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1067638.299985] tee (6981): drop_caches: 3
[1067638.533426] Running randread depth 1 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1067697.843663] cpu_profile: calibration  average is 27 clock cycles, min is 24, max is 30 
[1067717.886419] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1067717.899295] nvme_tcp: copy    0                0        947696200                0                0                0
[1067717.911379] nvme_tcp: copy    1                0                0                0                0                0
[1067717.923459] nvme_tcp: copy    2                0                0                0                0                0
[1067717.935541] nvme_tcp: copy    3                0                0                0                0                0
[1067717.947625] nvme_tcp: copy    4                0                0                0                0                0
[1067717.959706] nvme_tcp: copy    5                0                0                0                0                0
[1067717.971777] nvme_tcp: copy    6                0                0                0                0                0
[1067717.983858] nvme_tcp: copy    7                0                0                0                0                0
[1067717.995938] nvme_tcp: copy    8                0                0                0                0                0
[1067718.008010] nvme_tcp: copy    9                0                0                0                0                0
[1067718.020082] nvme_tcp: copy   10                0                0                0                0                0
[1067718.032164] nvme_tcp: copy   11                0                0                0                0                0
[1067718.044246] nvme_tcp: copy   12                0                0                0                0                0
[1067718.056332] nvme_tcp: copy   13                0                0                0                0                0
[1067718.068416] nvme_tcp: copy   14                0                0                0                0                0
[1067718.080501] nvme_tcp: copy   15                0                0                0                0                0
[1067718.092583] nvme_tcp: copy   16                0                0                0                0                0
[1067718.104669] nvme_tcp: copy   17                0                0                0                0                0
[1067718.116754] nvme_tcp: copy   18                0                0                0                0                0
[1067718.128840] nvme_tcp: copy   19                0                0                0                0                0
[1067718.140924] nvme_tcp: copy   20                0                0                0                0                0
[1067718.153008] nvme_tcp: copy   21                0                0                0                0                0
[1067718.165092] nvme_tcp: copy   22                0                0                0                0                0
[1067718.177177] nvme_tcp: copy   23                0                0                0                0                0
[1067718.189261] nvme_tcp: copy   24                0                0                0                0                0
[1067718.201346] nvme_tcp: copy   25                0                0                0                0                0
[1067718.213427] nvme_tcp: copy   26                0                0                0                0                0
[1067718.225511] nvme_tcp: copy   27                0                0                0                0                0
[1067718.237594] nvme_tcp: crc    0                0       1574794659                0                0                0
[1067718.249581] nvme_tcp: crc    1                0                0                0                0                0
[1067718.261567] nvme_tcp: crc    2                0                0                0                0                0
[1067718.273553] nvme_tcp: crc    3                0                0                0                0                0
[1067718.285538] nvme_tcp: crc    4                0                0                0                0                0
[1067718.297525] nvme_tcp: crc    5                0                0                0                0                0
[1067718.309510] nvme_tcp: crc    6                0                0                0                0                0
[1067718.321497] nvme_tcp: crc    7                0                0                0                0                0
[1067718.333482] nvme_tcp: crc    8                0                0                0                0                0
[1067718.345469] nvme_tcp: crc    9                0                0                0                0                0
[1067718.357453] nvme_tcp: crc   10                0                0                0                0                0
[1067718.369440] nvme_tcp: crc   11                0                0                0                0                0
