[1101536.589351] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1101537.516948] tee (29954): drop_caches: 3
[1101537.798738] Running randread depth 4 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1101596.992130] cpu_profile: calibration  average is 29 clock cycles, min is 24, max is 28807 
[1101617.051456] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1101617.064341] nvme_tcp: copy    0                0       3525923664                0                0                0
[1101617.076426] nvme_tcp: copy    1                0                0                0                0                0
[1101617.088511] nvme_tcp: copy    2                0                0                0                0                0
[1101617.100597] nvme_tcp: copy    3                0                0                0                0                0
[1101617.112680] nvme_tcp: copy    4                0                0                0                0                0
[1101617.124762] nvme_tcp: copy    5                0                0                0                0                0
[1101617.136844] nvme_tcp: copy    6                0                0                0                0                0
[1101617.148929] nvme_tcp: copy    7                0                0                0                0                0
[1101617.161012] nvme_tcp: copy    8                0                0                0                0                0
[1101617.173098] nvme_tcp: copy    9                0                0                0                0                0
[1101617.185182] nvme_tcp: copy   10                0                0                0                0                0
[1101617.197266] nvme_tcp: copy   11                0                0                0                0                0
[1101617.209351] nvme_tcp: copy   12                0                0                0                0                0
[1101617.221435] nvme_tcp: copy   13                0                0                0                0                0
[1101617.233518] nvme_tcp: copy   14                0                0                0                0                0
[1101617.245602] nvme_tcp: copy   15                0                0                0                0                0
[1101617.257684] nvme_tcp: copy   16                0                0                0                0                0
[1101617.269864] nvme_tcp: copy   17                0                0                0                0                0
[1101617.281950] nvme_tcp: copy   18                0                0                0                0                0
[1101617.294034] nvme_tcp: copy   19                0                0                0                0                0
[1101617.306120] nvme_tcp: copy   20                0                0                0                0                0
[1101617.318204] nvme_tcp: copy   21                0                0                0                0                0
[1101617.330288] nvme_tcp: copy   22                0                0                0                0                0
[1101617.342372] nvme_tcp: copy   23                0                0                0                0                0
[1101617.354457] nvme_tcp: copy   24                0                0                0                0                0
[1101617.366541] nvme_tcp: copy   25                0                0                0                0                0
[1101617.378625] nvme_tcp: copy   26                0                0                0                0                0
[1101617.390708] nvme_tcp: copy   27                0                0                0                0                0
[1101617.402792] nvme_tcp: crc    0                0       4482646012                0                0                0
[1101617.414778] nvme_tcp: crc    1                0                0                0                0                0
[1101617.426765] nvme_tcp: crc    2                0                0                0                0                0
[1101617.438751] nvme_tcp: crc    3                0                0                0                0                0
[1101617.450760] nvme_tcp: crc    4                0                0                0                0                0
[1101617.462746] nvme_tcp: crc    5                0                0                0                0                0
[1101617.474732] nvme_tcp: crc    6                0                0                0                0                0
[1101617.486717] nvme_tcp: crc    7                0                0                0                0                0
[1101617.498703] nvme_tcp: crc    8                0                0                0                0                0
[1101617.510691] nvme_tcp: crc    9                0                0                0                0                0
[1101617.522676] nvme_tcp: crc   10                0                0                0                0                0
[1101617.534663] nvme_tcp: crc   11                0                0                0                0                0
[1101617.546649] nvme_tcp: crc   12                0                0                0                0                0
[1101617.558635] nvme_tcp: crc   13                0                0                0                0                0
[1101617.570621] nvme_tcp: crc   14                0                0                0                0                0
[1101617.582607] nvme_tcp: crc   15                0                0                0                0                0
[1101617.594593] nvme_tcp: crc   16                0                0                0                0                0
[1101617.606581] nvme_tcp: crc   17                0                0                0                0                0
[1101617.618567] nvme_tcp: crc   18                0                0                0                0                0
[1101617.630552] nvme_tcp: crc   19                0                0                0                0                0
[1101617.642538] nvme_tcp: crc   20                0                0                0                0                0
[1101617.654524] nvme_tcp: crc   21                0                0                0                0                0
[1101617.666509] nvme_tcp: crc   22                0                0                0                0                0
[1101617.678515] nvme_tcp: crc   23                0                0                0                0                0
[1101617.690499] nvme_tcp: crc   24                0                0                0                0                0
[1101617.702482] nvme_tcp: crc   25                0                0                0                0                0
[1101617.714458] nvme_tcp: crc   26                0                0                0                0                0
[1101617.726440] nvme_tcp: crc   27                0                0                0                0                0
[1101617.738423] nvme_tcp: tx_crc    0                0                0                0                0                0
[1101617.750695] nvme_tcp: tx_crc    1                0                0                0                0                0
[1101617.762971] nvme_tcp: tx_crc    2                0                0                0                0                0
[1101617.775246] nvme_tcp: tx_crc    3                0                0                0                0                0
[1101617.787512] nvme_tcp: tx_crc    4                0                0                0                0                0
[1101617.799786] nvme_tcp: tx_crc    5                0                0                0                0                0
[1101617.812060] nvme_tcp: tx_crc    6                0                0                0                0                0
[1101617.834546] nvme_tcp: tx_crc    7                0                0                0                0                0
[1101617.846822] nvme_tcp: tx_crc    8                0                0                0                0                0
[1101617.859097] nvme_tcp: tx_crc    9                0                0                0                0                0
[1101617.871371] nvme_tcp: tx_crc   10                0                0                0                0                0
[1101617.883637] nvme_tcp: tx_crc   11                0                0                0                0                0
[1101617.895914] nvme_tcp: tx_crc   12                0                0                0                0                0
[1101617.908189] nvme_tcp: tx_crc   13                0                0                0                0                0
[1101617.920465] nvme_tcp: tx_crc   14                0                0                0                0                0
[1101617.932738] nvme_tcp: tx_crc   15                0                0                0                0                0
[1101617.945014] nvme_tcp: tx_crc   16                0                0                0                0                0
[1101617.957287] nvme_tcp: tx_crc   17                0                0                0                0                0
[1101617.969560] nvme_tcp: tx_crc   18                0                0                0                0                0
[1101617.981835] nvme_tcp: tx_crc   19                0                0                0                0                0
[1101617.994102] nvme_tcp: tx_crc   20                0                0                0                0                0
[1101618.006375] nvme_tcp: tx_crc   21                0                0                0                0                0
[1101618.018649] nvme_tcp: tx_crc   22                0                0                0                0                0
[1101618.030923] nvme_tcp: tx_crc   23                0                0                0                0                0
[1101618.043197] nvme_tcp: tx_crc   24                0                0                0                0                0
[1101618.055462] nvme_tcp: tx_crc   25                0                0                0                0                0
[1101618.067736] nvme_tcp: tx_crc   26                0                0                0                0                0
[1101618.080001] nvme_tcp: tx_crc   27                0                0                0                0                0
[1101618.092277] nvme_tcp: tracing_off done
[1101618.092277] nvme_tcp: tracing_off done
[1101652.739978] tee (32328): drop_caches: 3
[1101652.960579] Running randread depth 4 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1101712.228864] cpu_profile: calibration  average is 25 clock cycles, min is 24, max is 28 
[1101732.272625] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1101732.285517] nvme_tcp: copy    0                0       3590633457                0                0                0
[1101732.297603] nvme_tcp: copy    1                0                0                0                0                0
[1101732.309683] nvme_tcp: copy    2                0                0                0                0                0
[1101732.321765] nvme_tcp: copy    3                0                0                0                0                0
[1101732.333845] nvme_tcp: copy    4                0                0                0                0                0
[1101732.345926] nvme_tcp: copy    5                0                0                0                0                0
[1101732.358007] nvme_tcp: copy    6                0                0                0                0                0
[1101732.370078] nvme_tcp: copy    7                0                0                0                0                0
[1101732.382158] nvme_tcp: copy    8                0                0                0                0                0
[1101732.394239] nvme_tcp: copy    9                0                0                0                0                0
[1101732.406325] nvme_tcp: copy   10                0                0                0                0                0
[1101732.418408] nvme_tcp: copy   11                0                0                0                0                0
[1101732.430493] nvme_tcp: copy   12                0                0                0                0                0
[1101732.442577] nvme_tcp: copy   13                0                0                0                0                0
[1101732.454661] nvme_tcp: copy   14                0                0                0                0                0
[1101732.466745] nvme_tcp: copy   15                0                0                0                0                0
[1101732.478830] nvme_tcp: copy   16                0                0                0                0                0
[1101732.490920] nvme_tcp: copy   17                0                0                0                0                0
[1101732.503040] nvme_tcp: copy   18                0                0                0                0                0
[1101732.515123] nvme_tcp: copy   19                0                0                0                0                0
[1101732.527207] nvme_tcp: copy   20                0                0                0                0                0
[1101732.539290] nvme_tcp: copy   21                0                0                0                0                0
[1101732.551375] nvme_tcp: copy   22                0                0                0                0                0
[1101732.563457] nvme_tcp: copy   23                0                0                0                0                0
[1101732.575541] nvme_tcp: copy   24                0                0                0                0                0
[1101732.587625] nvme_tcp: copy   25                0                0                0                0                0
[1101732.599710] nvme_tcp: copy   26                0                0                0                0                0
[1101732.611792] nvme_tcp: copy   27                0                0                0                0                0
[1101732.623877] nvme_tcp: crc    0                0       4553733609                0                0                0
[1101732.635862] nvme_tcp: crc    1                0                0                0                0                0
[1101732.647850] nvme_tcp: crc    2                0                0                0                0                0
[1101732.659835] nvme_tcp: crc    3                0                0                0                0                0
[1101732.671823] nvme_tcp: crc    4                0                0                0                0                0
[1101732.683808] nvme_tcp: crc    5                0                0                0                0                0
[1101732.695795] nvme_tcp: crc    6                0                0                0                0                0
[1101732.707780] nvme_tcp: crc    7                0                0                0                0                0
[1101732.719766] nvme_tcp: crc    8                0                0                0                0                0
[1101732.731752] nvme_tcp: crc    9                0                0                0                0                0
[1101732.743739] nvme_tcp: crc   10                0                0                0                0                0
[1101732.755724] nvme_tcp: crc   11                0                0                0                0                0
[1101732.767710] nvme_tcp: crc   12                0                0                0                0                0
[1101732.779696] nvme_tcp: crc   13                0                0                0                0                0
[1101732.791683] nvme_tcp: crc   14                0                0                0                0                0
[1101732.803668] nvme_tcp: crc   15                0                0                0                0                0
[1101732.815653] nvme_tcp: crc   16                0                0                0                0                0
[1101732.827640] nvme_tcp: crc   17                0                0                0                0                0
[1101732.839627] nvme_tcp: crc   18                0                0                0                0                0
[1101732.851612] nvme_tcp: crc   19                0                0                0                0                0
[1101732.863599] nvme_tcp: crc   20                0                0                0                0                0
[1101732.875583] nvme_tcp: crc   21                0                0                0                0                0
[1101732.887571] nvme_tcp: crc   22                0                0                0                0                0
[1101732.899561] nvme_tcp: crc   23                0                0                0                0                0
[1101732.911548] nvme_tcp: crc   24                0                0                0                0                0
[1101732.923533] nvme_tcp: crc   25                0                0                0                0                0
[1101732.935519] nvme_tcp: crc   26                0                0                0                0                0
[1101732.947504] nvme_tcp: crc   27                0                0                0                0                0
[1101732.959491] nvme_tcp: tx_crc    0                0                0                0                0                0
[1101732.971768] nvme_tcp: tx_crc    1                0                0                0                0                0
[1101732.984043] nvme_tcp: tx_crc    2                0                0                0                0                0
[1101732.996321] nvme_tcp: tx_crc    3                0                0                0                0                0
[1101733.008601] nvme_tcp: tx_crc    4                0                0                0                0                0
[1101733.020877] nvme_tcp: tx_crc    5                0                0                0                0                0
[1101733.033157] nvme_tcp: tx_crc    6                0                0                0                0                0
[1101733.045432] nvme_tcp: tx_crc    7                0                0                0                0                0
[1101733.057710] nvme_tcp: tx_crc    8                0                0                0                0                0
[1101733.080132] nvme_tcp: tx_crc    9                0                0                0                0                0
[1101733.092409] nvme_tcp: tx_crc   10                0                0                0                0                0
[1101733.104685] nvme_tcp: tx_crc   11                0                0                0                0                0
[1101733.116963] nvme_tcp: tx_crc   12                0                0                0                0                0
[1101733.129240] nvme_tcp: tx_crc   13                0                0                0                0                0
[1101733.141519] nvme_tcp: tx_crc   14                0                0                0                0                0
[1101733.153794] nvme_tcp: tx_crc   15                0                0                0                0                0
[1101733.166075] nvme_tcp: tx_crc   16                0                0                0                0                0
[1101733.178353] nvme_tcp: tx_crc   17                0                0                0                0                0
[1101733.190630] nvme_tcp: tx_crc   18                0                0                0                0                0
[1101733.202905] nvme_tcp: tx_crc   19                0                0                0                0                0
[1101733.215185] nvme_tcp: tx_crc   20                0                0                0                0                0
[1101733.227463] nvme_tcp: tx_crc   21                0                0                0                0                0
[1101733.239742] nvme_tcp: tx_crc   22                0                0                0                0                0
[1101733.252018] nvme_tcp: tx_crc   23                0                0                0                0                0
[1101733.264294] nvme_tcp: tx_crc   24                0                0                0                0                0
[1101733.276574] nvme_tcp: tx_crc   25                0                0                0                0                0
[1101733.288852] nvme_tcp: tx_crc   26                0                0                0                0                0
[1101733.301130] nvme_tcp: tx_crc   27                0                0                0                0                0
[1101733.313406] nvme_tcp: tracing_off done
[1101733.313406] nvme_tcp: tracing_off done
[1101767.990684] tee (1840): drop_caches: 3
[1101768.289453] Running randread depth 4 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1101827.460431] cpu_profile: calibration  average is 26 clock cycles, min is 24, max is 28 
[1101847.509783] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1101847.522682] nvme_tcp: copy    0                0       3607990357                0                0                0
[1101847.534768] nvme_tcp: copy    1                0                0                0                0                0
[1101847.546848] nvme_tcp: copy    2                0                0                0                0                0
[1101847.558922] nvme_tcp: copy    3                0                0                0                0                0
[1101847.571004] nvme_tcp: copy    4                0                0                0                0                0
[1101847.583088] nvme_tcp: copy    5                0                0                0                0                0
[1101847.595169] nvme_tcp: copy    6                0                0                0                0                0
[1101847.607251] nvme_tcp: copy    7                0                0                0                0                0
[1101847.619322] nvme_tcp: copy    8                0                0                0                0                0
[1101847.631398] nvme_tcp: copy    9                0                0                0                0                0
[1101847.643483] nvme_tcp: copy   10                0                0                0                0                0
[1101847.655567] nvme_tcp: copy   11                0                0                0                0                0
[1101847.667651] nvme_tcp: copy   12                0                0                0                0                0
[1101847.679735] nvme_tcp: copy   13                0                0                0                0                0
[1101847.691819] nvme_tcp: copy   14                0                0                0                0                0
[1101847.703902] nvme_tcp: copy   15                0                0                0                0                0
[1101847.715986] nvme_tcp: copy   16                0                0                0                0                0
[1101847.728078] nvme_tcp: copy   17                0                0                0                0                0
[1101847.740162] nvme_tcp: copy   18                0                0                0                0                0
[1101847.752245] nvme_tcp: copy   19                0                0                0                0                0
[1101847.764329] nvme_tcp: copy   20                0                0                0                0                0
[1101847.776413] nvme_tcp: copy   21                0                0                0                0                0
[1101847.788496] nvme_tcp: copy   22                0                0                0                0                0
[1101847.800580] nvme_tcp: copy   23                0                0                0                0                0
[1101847.812665] nvme_tcp: copy   24                0                0                0                0                0
[1101847.824748] nvme_tcp: copy   25                0                0                0                0                0
[1101847.836832] nvme_tcp: copy   26                0                0                0                0                0
[1101847.848915] nvme_tcp: copy   27                0                0                0                0                0
[1101847.860999] nvme_tcp: crc    0                0       4575637381                0                0                0
[1101847.872984] nvme_tcp: crc    1                0                0                0                0                0
[1101847.884972] nvme_tcp: crc    2                0                0                0                0                0
[1101847.896956] nvme_tcp: crc    3                0                0                0                0                0
[1101847.908943] nvme_tcp: crc    4                0                0                0                0                0
[1101847.920928] nvme_tcp: crc    5                0                0                0                0                0
[1101847.932915] nvme_tcp: crc    6                0                0                0                0                0
[1101847.944900] nvme_tcp: crc    7                0                0                0                0                0
[1101847.956886] nvme_tcp: crc    8                0                0                0                0                0
[1101847.968872] nvme_tcp: crc    9                0                0                0                0                0
