[331178.639620] Running randread depth 2 jobs 1 size 1024K zc 0 remote zc 0 zcrc 0
[331197.636635] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[331217.668843] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[331217.681747] nvme_tcp: copy    0                0       5256122176                0                0                0
[331217.693735] nvme_tcp: copy    1                0                0                0                0                0
[331217.705720] nvme_tcp: copy    2                0                0                0                0                0
[331217.717695] nvme_tcp: copy    3                0                0                0                0                0
[331217.729680] nvme_tcp: copy    4                0                0                0                0                0
[331217.741666] nvme_tcp: copy    5                0                0                0                0                0
[331217.753638] nvme_tcp: copy    6                0                0                0                0                0
[331217.765622] nvme_tcp: copy    7                0                0                0                0                0
[331217.777607] nvme_tcp: copy    8                0                0                0                0                0
[331217.789580] nvme_tcp: copy    9                0                0                0                0                0
[331217.801569] nvme_tcp: copy   10                0                0                0                0                0
[331217.813556] nvme_tcp: copy   11                0                0                0                0                0
[331217.825545] nvme_tcp: copy   12                0                0                0                0                0
[331217.837530] nvme_tcp: copy   13                0                0                0                0                0
[331217.849517] nvme_tcp: copy   14                0                0                0                0                0
[331217.861503] nvme_tcp: copy   15                0                0                0                0                0
[331217.873491] nvme_tcp: copy   16                0                0                0                0                0
[331217.885484] nvme_tcp: copy   17                0                0                0                0                0
[331217.897470] nvme_tcp: copy   18                0                0                0                0                0
[331217.909455] nvme_tcp: copy   19                0                0                0                0                0
[331217.921443] nvme_tcp: copy   20                0                0                0                0                0
[331217.933428] nvme_tcp: copy   21                0                0                0                0                0
[331217.945413] nvme_tcp: copy   22                0                0                0                0                0
[331217.957399] nvme_tcp: copy   23                0                0                0                0                0
[331217.969387] nvme_tcp: copy   24                0                0                0                0                0
[331217.981373] nvme_tcp: copy   25                0                0                0                0                0
[331217.993375] nvme_tcp: copy   26                0                0                0                0                0
[331218.005360] nvme_tcp: copy   27                0                0                0                0                0
[331218.017347] nvme_tcp: crc    0                0       6334358944                0                0                0
[331218.029235] nvme_tcp: crc    1                0                0                0                0                0
[331218.041124] nvme_tcp: crc    2                0                0                0                0                0
[331218.053012] nvme_tcp: crc    3                0                0                0                0                0
[331218.064900] nvme_tcp: crc    4                0                0                0                0                0
[331218.076788] nvme_tcp: crc    5                0                0                0                0                0
[331218.088676] nvme_tcp: crc    6                0                0                0                0                0
[331218.100564] nvme_tcp: crc    7                0                0                0                0                0
[331218.112453] nvme_tcp: crc    8                0                0                0                0                0
