# started on Sat Jun 13 21:03:23 2020

50973834462,ns,duration_time,50973834462,100.00,1645.711,M/sec
30973.75,msec,task-clock,30973746715,100.00,0.608,CPUs utilized
61947406628,,cycles,30973743097,100.00,2.000,GHz
78017722597,,instructions,30973741015,100.00,1.26,insn per cycle
407182,,cache-misses,30973739859,100.00,,
# started on Sat Jun 13 21:04:19 2020

50976534150,ns,duration_time,50976534150,100.00,1645.654,M/sec
30976.45,msec,task-clock,30976450559,100.00,0.608,CPUs utilized
61952813268,,cycles,30976446363,100.00,2.000,GHz
78651432842,,instructions,30976442611,100.00,1.27,insn per cycle
523807,,cache-misses,30976441287,100.00,,
# started on Sat Jun 13 21:05:13 2020

50896154951,ns,duration_time,50896154951,100.00,1647.349,M/sec
30895.79,msec,task-clock,30895790335,100.00,0.607,CPUs utilized
61791492655,,cycles,30895786275,100.00,2.000,GHz
78433822547,,instructions,30895783001,100.00,1.27,insn per cycle
450383,,cache-misses,30895781623,100.00,,
# started on Sat Jun 13 21:06:09 2020

50978862200,ns,duration_time,50978862200,100.00,1645.632,M/sec
30978.28,msec,task-clock,30978282303,100.00,0.608,CPUs utilized
61956477167,,cycles,30978278001,100.00,2.000,GHz
78691993312,,instructions,30978274923,100.00,1.27,insn per cycle
464833,,cache-misses,30978273825,100.00,,
# started on Sat Jun 13 21:07:04 2020

51034904428,ns,duration_time,51034904428,100.00,1644.468,M/sec
31034.30,msec,task-clock,31034297011,100.00,0.608,CPUs utilized
62068471977,,cycles,31034293215,100.00,2.000,GHz
78769524217,,instructions,31034290241,100.00,1.27,insn per cycle
724892,,cache-misses,31034289199,100.00,,
