[1099419.570513] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1099420.533611] tee (25288): drop_caches: 3
[1099420.787421] Running randread depth 2 jobs 1 size 64K zc 0 remote zc 0 zcrc 0
[1099479.998608] cpu_profile: calibration  average is 32 clock cycles, min is 30, max is 35 
[1099500.048964] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1099500.061857] nvme_tcp: copy    0                0       2538299283                0                0                0
[1099500.073934] nvme_tcp: copy    1                0                0                0                0                0
[1099500.086013] nvme_tcp: copy    2                0                0                0                0                0
[1099500.098099] nvme_tcp: copy    3                0                0                0                0                0
[1099500.110180] nvme_tcp: copy    4                0                0                0                0                0
[1099500.122261] nvme_tcp: copy    5                0                0                0                0                0
[1099500.134343] nvme_tcp: copy    6                0                0                0                0                0
[1099500.146426] nvme_tcp: copy    7                0                0                0                0                0
[1099500.158510] nvme_tcp: copy    8                0                0                0                0                0
[1099500.170596] nvme_tcp: copy    9                0                0                0                0                0
[1099500.182681] nvme_tcp: copy   10                0                0                0                0                0
[1099500.194766] nvme_tcp: copy   11                0                0                0                0                0
[1099500.206849] nvme_tcp: copy   12                0                0                0                0                0
[1099500.218935] nvme_tcp: copy   13                0                0                0                0                0
[1099500.231019] nvme_tcp: copy   14                0                0                0                0                0
[1099500.243104] nvme_tcp: copy   15                0                0                0                0                0
[1099500.255189] nvme_tcp: copy   16                0                0                0                0                0
[1099500.267274] nvme_tcp: copy   17                0                0                0                0                0
[1099500.279361] nvme_tcp: copy   18                0                0                0                0                0
[1099500.291539] nvme_tcp: copy   19                0                0                0                0                0
[1099500.303622] nvme_tcp: copy   20                0                0                0                0                0
[1099500.315706] nvme_tcp: copy   21                0                0                0                0                0
[1099500.327790] nvme_tcp: copy   22                0                0                0                0                0
[1099500.339875] nvme_tcp: copy   23                0                0                0                0                0
[1099500.351957] nvme_tcp: copy   24                0                0                0                0                0
[1099500.364042] nvme_tcp: copy   25                0                0                0                0                0
[1099500.376125] nvme_tcp: copy   26                0                0                0                0                0
[1099500.388210] nvme_tcp: copy   27                0                0                0                0                0
[1099500.400293] nvme_tcp: crc    0                0       3350165121                0                0                0
[1099500.412280] nvme_tcp: crc    1                0                0                0                0                0
[1099500.424266] nvme_tcp: crc    2                0                0                0                0                0
[1099500.436253] nvme_tcp: crc    3                0                0                0                0                0
[1099500.448237] nvme_tcp: crc    4                0                0                0                0                0
[1099500.460224] nvme_tcp: crc    5                0                0                0                0                0
[1099500.472210] nvme_tcp: crc    6                0                0                0                0                0
[1099500.484197] nvme_tcp: crc    7                0                0                0                0                0
[1099500.496182] nvme_tcp: crc    8                0                0                0                0                0
[1099500.508169] nvme_tcp: crc    9                0                0                0                0                0
[1099500.520154] nvme_tcp: crc   10                0                0                0                0                0
[1099500.532141] nvme_tcp: crc   11                0                0                0                0                0
[1099500.544125] nvme_tcp: crc   12                0                0                0                0                0
[1099500.556112] nvme_tcp: crc   13                0                0                0                0                0
[1099500.568099] nvme_tcp: crc   14                0                0                0                0                0
[1099500.580085] nvme_tcp: crc   15                0                0                0                0                0
[1099500.592071] nvme_tcp: crc   16                0                0                0                0                0
[1099500.604056] nvme_tcp: crc   17                0                0                0                0                0
[1099500.616043] nvme_tcp: crc   18                0                0                0                0                0
[1099500.628031] nvme_tcp: crc   19                0                0                0                0                0
[1099500.640017] nvme_tcp: crc   20                0                0                0                0                0
[1099500.652002] nvme_tcp: crc   21                0                0                0                0                0
[1099500.663989] nvme_tcp: crc   22                0                0                0                0                0
[1099500.675979] nvme_tcp: crc   23                0                0                0                0                0
[1099500.687965] nvme_tcp: crc   24                0                0                0                0                0
[1099500.699952] nvme_tcp: crc   25                0                0                0                0                0
[1099500.711937] nvme_tcp: crc   26                0                0                0                0                0
[1099500.723924] nvme_tcp: crc   27                0                0                0                0                0
[1099500.735909] nvme_tcp: tx_crc    0                0                0                0                0                0
