# started on Mon Jun  8 05:02:06 2020

24248179909,,cycles,31120041642,100.00,,
28583989499,,instructions,31119990436,100.00,1.18,insn per cycle
572473,,cache-misses,31119987874,100.00,,
# started on Mon Jun  8 05:03:42 2020

24633634226,,cycles,31072035929,100.00,,
29124137961,,instructions,31072033518,100.00,1.18,insn per cycle
337979,,cache-misses,31072032176,100.00,,
# started on Mon Jun  8 05:05:17 2020

26250813546,,cycles,31052941818,100.00,,
31004548547,,instructions,31052870968,100.00,1.18,insn per cycle
461097,,cache-misses,31052868275,100.00,,
# started on Mon Jun  8 05:06:51 2020

19687524557,,cycles,30964038231,100.00,,
23281908605,,instructions,30963959027,100.00,1.18,insn per cycle
313102,,cache-misses,30963955818,100.00,,
# started on Mon Jun  8 05:08:26 2020

24335178647,,cycles,31000767212,100.00,,
28989567900,,instructions,31000763364,100.00,1.19,insn per cycle
337370,,cache-misses,31000761879,100.00,,
# started on Mon Jun  8 05:10:01 2020

25276935578,,cycles,30941221476,100.00,,
29982195785,,instructions,30941216627,100.00,1.19,insn per cycle
271931,,cache-misses,30941214751,100.00,,
# started on Mon Jun  8 05:11:36 2020

22801497456,,cycles,30939337218,100.00,,
27304857162,,instructions,30939281181,100.00,1.20,insn per cycle
361273,,cache-misses,30939278050,100.00,,
# started on Mon Jun  8 05:13:11 2020

18081294104,,cycles,30940881175,100.00,,
21479339594,,instructions,30940876635,100.00,1.19,insn per cycle
326773,,cache-misses,30940873298,100.00,,
# started on Mon Jun  8 05:14:46 2020

25263280796,,cycles,30941676294,100.00,,
29852429187,,instructions,30941672316,100.00,1.18,insn per cycle
404894,,cache-misses,30941670343,100.00,,
# started on Mon Jun  8 05:16:21 2020

24728334090,,cycles,30952924294,100.00,,
29527385901,,instructions,30952914847,100.00,1.19,insn per cycle
335357,,cache-misses,30952912757,100.00,,
