[1086711.890905] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1086712.767750] tee (24193): drop_caches: 3
[1086713.017356] Running randread depth 512 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1086772.260579] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1086792.303742] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1086792.316663] nvme_tcp: copy    0                0       3326843384                0                0                0
[1086792.328751] nvme_tcp: copy    1                0                0                0                0                0
[1086792.340835] nvme_tcp: copy    2                0                0                0                0                0
[1086792.352919] nvme_tcp: copy    3                0                0                0                0                0
[1086792.365003] nvme_tcp: copy    4                0                0                0                0                0
[1086792.377086] nvme_tcp: copy    5                0                0                0                0                0
[1086792.389171] nvme_tcp: copy    6                0                0                0                0                0
[1086792.401253] nvme_tcp: copy    7                0                0                0                0                0
[1086792.413338] nvme_tcp: copy    8                0                0                0                0                0
[1086792.425423] nvme_tcp: copy    9                0                0                0                0                0
[1086792.437505] nvme_tcp: copy   10                0                0                0                0                0
[1086792.449589] nvme_tcp: copy   11                0                0                0                0                0
[1086792.461672] nvme_tcp: copy   12                0                0                0                0                0
[1086792.473755] nvme_tcp: copy   13                0                0                0                0                0
[1086792.485839] nvme_tcp: copy   14                0                0                0                0                0
[1086792.497925] nvme_tcp: copy   15                0                0                0                0                0
[1086792.510007] nvme_tcp: copy   16                0                0                0                0                0
[1086792.522092] nvme_tcp: copy   17                0                0                0                0                0
[1086792.534177] nvme_tcp: copy   18                0                0                0                0                0
[1086792.546262] nvme_tcp: copy   19                0                0                0                0                0
[1086792.558345] nvme_tcp: copy   20                0                0                0                0                0
[1086792.570428] nvme_tcp: copy   21                0                0                0                0                0
[1086792.582509] nvme_tcp: copy   22                0                0                0                0                0
[1086792.594592] nvme_tcp: copy   23                0                0                0                0                0
[1086792.606676] nvme_tcp: copy   24                0                0                0                0                0
[1086792.618759] nvme_tcp: copy   25                0                0                0                0                0
[1086792.630842] nvme_tcp: copy   26                0                0                0                0                0
