# started on Sun Jun  7 19:01:42 2020

61507378964,,cycles,31046404896,100.00,,
68444923247,,instructions,31046403615,100.00,1.11,insn per cycle
1328923,,cache-misses,31046403356,100.00,,
# started on Sun Jun  7 19:03:18 2020

61551101346,,cycles,31067593859,100.00,,
69346800903,,instructions,31067592333,100.00,1.13,insn per cycle
1268918,,cache-misses,31067591841,100.00,,
# started on Sun Jun  7 19:04:53 2020

61558377466,,cycles,31074315424,100.00,,
68755183013,,instructions,31074314383,100.00,1.12,insn per cycle
1452390,,cache-misses,31074313837,100.00,,
# started on Sun Jun  7 19:06:28 2020

61496892297,,cycles,31040887294,100.00,,
69273435703,,instructions,31040886416,100.00,1.13,insn per cycle
1056137,,cache-misses,31040886161,100.00,,
# started on Sun Jun  7 19:08:02 2020

61368801475,,cycles,30976692619,100.00,,
68502757613,,instructions,30976691021,100.00,1.12,insn per cycle
1319055,,cache-misses,30976690591,100.00,,
# started on Sun Jun  7 19:09:38 2020

61550347690,,cycles,31067890160,100.00,,
69010326452,,instructions,31067889130,100.00,1.12,insn per cycle
1257180,,cache-misses,31067888869,100.00,,
# started on Sun Jun  7 19:11:13 2020

61562797785,,cycles,31076786765,100.00,,
69271241856,,instructions,31076784552,100.00,1.13,insn per cycle
839806,,cache-misses,31076784261,100.00,,
# started on Sun Jun  7 19:12:48 2020

61544115573,,cycles,31063248391,100.00,,
68546840577,,instructions,31063246842,100.00,1.11,insn per cycle
1254981,,cache-misses,31063247073,100.00,,
# started on Sun Jun  7 19:14:23 2020

61286358681,,cycles,30936480724,100.00,,
69046085715,,instructions,30936476770,100.00,1.13,insn per cycle
970773,,cache-misses,30936476248,100.00,,
# started on Sun Jun  7 19:15:59 2020

61557843669,,cycles,31071516538,100.00,,
69435608905,,instructions,31071515124,100.00,1.13,insn per cycle
1320483,,cache-misses,31071512201,100.00,,
