# started on Mon Jun 22 03:35:32 2020

40366.84,msec,task-clock,40366843797,100.00,0.786,CPUs utilized
80733582844,,cycles,40366840011,100.00,2.000,GHz
144540487298,,instructions,40366837523,100.00,1.79,insn per cycle
370435,,cache-misses,40366836437,100.00,,
# started on Mon Jun 22 03:36:27 2020

40362.51,msec,task-clock,40362505531,100.00,0.786,CPUs utilized
80724908013,,cycles,40362501823,100.00,2.000,GHz
144483779289,,instructions,40362500783,100.00,1.79,insn per cycle
419894,,cache-misses,40362499241,100.00,,
# started on Mon Jun 22 03:37:22 2020

40354.84,msec,task-clock,40354839387,100.00,0.786,CPUs utilized
80709573342,,cycles,40354835381,100.00,2.000,GHz
143884663317,,instructions,40354833001,100.00,1.78,insn per cycle
451453,,cache-misses,40354831877,100.00,,
# started on Mon Jun 22 03:38:17 2020

40349.77,msec,task-clock,40349771980,100.00,0.786,CPUs utilized
80699438688,,cycles,40349767724,100.00,2.000,GHz
144365323345,,instructions,40349765468,100.00,1.79,insn per cycle
333528,,cache-misses,40349763944,100.00,,
# started on Mon Jun 22 03:39:12 2020

40353.93,msec,task-clock,40353932664,100.00,0.786,CPUs utilized
80707760397,,cycles,40353928982,100.00,2.000,GHz
144296214324,,instructions,40353926146,100.00,1.79,insn per cycle
335757,,cache-misses,40353925532,100.00,,
# started on Mon Jun 22 03:40:07 2020

40312.48,msec,task-clock,40312483598,100.00,0.786,CPUs utilized
80624863189,,cycles,40312479816,100.00,2.000,GHz
144312237262,,instructions,40312478064,100.00,1.79,insn per cycle
407760,,cache-misses,40312476466,100.00,,
# started on Mon Jun 22 03:41:02 2020

40350.63,msec,task-clock,40350633017,100.00,0.786,CPUs utilized
80701161062,,cycles,40350629031,100.00,2.000,GHz
144258388205,,instructions,40350626905,100.00,1.79,insn per cycle
344091,,cache-misses,40350625473,100.00,,
# started on Mon Jun 22 03:41:57 2020

40352.17,msec,task-clock,40352165795,100.00,0.786,CPUs utilized
80704224345,,cycles,40352160909,100.00,2.000,GHz
144254518659,,instructions,40352158279,100.00,1.79,insn per cycle
335027,,cache-misses,40352156931,100.00,,
# started on Mon Jun 22 03:42:52 2020

40355.32,msec,task-clock,40355319074,100.00,0.786,CPUs utilized
80710532567,,cycles,40355315080,100.00,2.000,GHz
144166173933,,instructions,40355312420,100.00,1.79,insn per cycle
342507,,cache-misses,40355311240,100.00,,
# started on Mon Jun 22 03:43:47 2020

40350.16,msec,task-clock,40350161330,100.00,0.786,CPUs utilized
80700217152,,cycles,40350157700,100.00,2.000,GHz
144161162625,,instructions,40350155056,100.00,1.79,insn per cycle
341137,,cache-misses,40350154042,100.00,,
