# started on Mon Jun  8 04:26:52 2020

61528884264,,cycles,31068835729,100.00,,
63065678815,,instructions,31068834651,100.00,1.02,insn per cycle
116792235,,cache-misses,31068834365,100.00,,
# started on Mon Jun  8 04:28:30 2020

59453835217,,cycles,30038146858,100.00,,
61781943854,,instructions,30037406623,100.00,1.04,insn per cycle
114817195,,cache-misses,30037405865,100.00,,
# started on Mon Jun  8 04:30:01 2020

61497179424,,cycles,31055904876,100.00,,
64019135726,,instructions,31055903152,100.00,1.04,insn per cycle
118744153,,cache-misses,31055895438,100.00,,
# started on Mon Jun  8 04:31:36 2020

61303481163,,cycles,30953703021,100.00,,
63712806604,,instructions,30953702259,100.00,1.04,insn per cycle
118061836,,cache-misses,30953702175,100.00,,
# started on Mon Jun  8 04:33:11 2020

61527361048,,cycles,31057110216,100.00,,
64201691767,,instructions,31057108648,100.00,1.04,insn per cycle
119077687,,cache-misses,31057108656,100.00,,
# started on Mon Jun  8 04:34:46 2020

61524049901,,cycles,31064494828,100.00,,
63729988642,,instructions,31064493135,100.00,1.04,insn per cycle
118258413,,cache-misses,31064485174,100.00,,
# started on Mon Jun  8 04:36:21 2020

61491498139,,cycles,31051858702,100.00,,
64015406712,,instructions,31051857499,100.00,1.04,insn per cycle
118690965,,cache-misses,31051857405,100.00,,
# started on Mon Jun  8 04:37:56 2020

61330028262,,cycles,30972000997,100.00,,
63457934449,,instructions,30971999011,100.00,1.03,insn per cycle
117743372,,cache-misses,30971998751,100.00,,
# started on Mon Jun  8 04:39:31 2020

61503510488,,cycles,31061148698,100.00,,
63865921559,,instructions,31061014360,100.00,1.04,insn per cycle
118530304,,cache-misses,31061013363,100.00,,
# started on Mon Jun  8 04:41:07 2020

61521534124,,cycles,31063434986,100.00,,
64136090301,,instructions,31063376549,100.00,1.04,insn per cycle
118797558,,cache-misses,31063375991,100.00,,
