[1076112.595831] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1076113.513959] tee (27886): drop_caches: 3
[1076113.747151] Running randread depth 16 jobs 1 size 16K zc 0 remote zc 0 zcrc 0
[1076172.998807] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1076193.050111] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1076193.063003] nvme_tcp: copy    0                0       2641627966                0                0                0
[1076193.075091] nvme_tcp: copy    1                0                0                0                0                0
[1076193.087174] nvme_tcp: copy    2                0                0                0                0                0
[1076193.099258] nvme_tcp: copy    3                0                0                0                0                0
[1076193.121507] nvme_tcp: copy    4                0                0                0                0                0
[1076193.133591] nvme_tcp: copy    5                0                0                0                0                0
[1076193.145674] nvme_tcp: copy    6                0                0                0                0                0
[1076193.157758] nvme_tcp: copy    7                0                0                0                0                0
[1076193.169841] nvme_tcp: copy    8                0                0                0                0                0
[1076193.181923] nvme_tcp: copy    9                0                0                0                0                0
[1076193.194006] nvme_tcp: copy   10                0                0                0                0                0
[1076193.206089] nvme_tcp: copy   11                0                0                0                0                0
[1076193.218173] nvme_tcp: copy   12                0                0                0                0                0
[1076193.230255] nvme_tcp: copy   13                0                0                0                0                0
[1076193.242338] nvme_tcp: copy   14                0                0                0                0                0
[1076193.254421] nvme_tcp: copy   15                0                0                0                0                0
[1076193.266508] nvme_tcp: copy   16                0                0                0                0                0
[1076193.278590] nvme_tcp: copy   17                0                0                0                0                0
[1076193.290674] nvme_tcp: copy   18                0                0                0                0                0
[1076193.302757] nvme_tcp: copy   19                0                0                0                0                0
[1076193.314923] nvme_tcp: copy   20                0                0                0                0                0
[1076193.326999] nvme_tcp: copy   21                0                0                0                0                0
[1076193.339082] nvme_tcp: copy   22                0                0                0                0                0
[1076193.351166] nvme_tcp: copy   23                0                0                0                0                0
[1076193.363248] nvme_tcp: copy   24                0                0                0                0                0
[1076193.375330] nvme_tcp: copy   25                0                0                0                0                0
[1076193.387413] nvme_tcp: copy   26                0                0                0                0                0
[1076193.399496] nvme_tcp: copy   27                0                0                0                0                0
[1076193.411580] nvme_tcp: crc    0                0       3524188297                0                0                0
[1076193.423564] nvme_tcp: crc    1                0                0                0                0                0
[1076193.435549] nvme_tcp: crc    2                0                0                0                0                0
[1076193.447533] nvme_tcp: crc    3                0                0                0                0                0
[1076193.459518] nvme_tcp: crc    4                0                0                0                0                0
[1076193.471529] nvme_tcp: crc    5                0                0                0                0                0
[1076193.483514] nvme_tcp: crc    6                0                0                0                0                0
[1076193.495499] nvme_tcp: crc    7                0                0                0                0                0
[1076193.507484] nvme_tcp: crc    8                0                0                0                0                0
[1076193.519469] nvme_tcp: crc    9                0                0                0                0                0
[1076193.531455] nvme_tcp: crc   10                0                0                0                0                0
[1076193.543442] nvme_tcp: crc   11                0                0                0                0                0
[1076193.555425] nvme_tcp: crc   12                0                0                0                0                0
[1076193.567410] nvme_tcp: crc   13                0                0                0                0                0
[1076193.579396] nvme_tcp: crc   14                0                0                0                0                0
[1076193.591382] nvme_tcp: crc   15                0                0                0                0                0
[1076193.603367] nvme_tcp: crc   16                0                0                0                0                0
[1076193.615352] nvme_tcp: crc   17                0                0                0                0                0
[1076193.627336] nvme_tcp: crc   18                0                0                0                0                0
[1076193.639322] nvme_tcp: crc   19                0                0                0                0                0
[1076193.651309] nvme_tcp: crc   20                0                0                0                0                0
[1076193.663293] nvme_tcp: crc   21                0                0                0                0                0
[1076193.675274] nvme_tcp: crc   22                0                0                0                0                0
[1076193.687258] nvme_tcp: crc   23                0                0                0                0                0
[1076193.699319] nvme_tcp: crc   24                0                0                0                0                0
[1076193.711305] nvme_tcp: crc   25                0                0                0                0                0
[1076193.723290] nvme_tcp: crc   26                0                0                0                0                0
[1076193.735275] nvme_tcp: crc   27                0                0                0                0                0
[1076193.747259] nvme_tcp: tx_crc    0                0                0                0                0                0
[1076193.759535] nvme_tcp: tx_crc    1                0                0                0                0                0
[1076193.771814] nvme_tcp: tx_crc    2                0                0                0                0                0
