# started on Mon Jun  8 15:17:49 2020

60019827935,,cycles,31040796412,100.00,,
87251851781,,instructions,31040762012,100.00,1.45,insn per cycle
456384,,cache-misses,31040760968,100.00,,
# started on Mon Jun  8 15:19:44 2020

59799859570,,cycles,30942586683,100.00,,
86858340343,,instructions,30942583875,100.00,1.45,insn per cycle
486354,,cache-misses,30942583253,100.00,,
# started on Mon Jun  8 15:21:39 2020

59996579802,,cycles,31058205114,100.00,,
86996146387,,instructions,31058023365,100.00,1.45,insn per cycle
490013,,cache-misses,31058021789,100.00,,
# started on Mon Jun  8 15:23:34 2020

59999342120,,cycles,31062775634,100.00,,
86960106533,,instructions,31062648717,100.00,1.45,insn per cycle
460237,,cache-misses,31062647640,100.00,,
# started on Mon Jun  8 15:25:30 2020

59992724132,,cycles,31060823895,100.00,,
87068118796,,instructions,31060820447,100.00,1.45,insn per cycle
484553,,cache-misses,31060819728,100.00,,
# started on Mon Jun  8 15:27:25 2020

60009614025,,cycles,31030771174,100.00,,
87014079757,,instructions,31030766523,100.00,1.45,insn per cycle
566945,,cache-misses,31030765846,100.00,,
# started on Mon Jun  8 15:29:21 2020

60021189701,,cycles,31017364917,100.00,,
87077316703,,instructions,31017361426,100.00,1.45,insn per cycle
445188,,cache-misses,31017358037,100.00,,
# started on Mon Jun  8 15:31:16 2020

59939584322,,cycles,31063037392,100.00,,
87561964918,,instructions,31062990344,100.00,1.46,insn per cycle
506332,,cache-misses,31062989174,100.00,,
# started on Mon Jun  8 15:33:12 2020

59986063530,,cycles,31023271333,100.00,,
87188147395,,instructions,31023269147,100.00,1.45,insn per cycle
551393,,cache-misses,31023268618,100.00,,
# started on Mon Jun  8 15:35:07 2020

60104945726,,cycles,31048992721,100.00,,
87354482565,,instructions,31048990532,100.00,1.45,insn per cycle
578932,,cache-misses,31048990155,100.00,,
