# started on Mon Jun  8 13:51:17 2020

36927577508,,cycles,31071177848,100.00,,
54406258967,,instructions,31071172992,100.00,1.47,insn per cycle
720168,,cache-misses,31071171726,100.00,,
# started on Mon Jun  8 13:52:53 2020

36856189103,,cycles,31026986261,100.00,,
54382024817,,instructions,31026981254,100.00,1.48,insn per cycle
621541,,cache-misses,31026979904,100.00,,
# started on Mon Jun  8 13:54:27 2020

36553570171,,cycles,31009669466,100.00,,
53878424085,,instructions,31009664286,100.00,1.47,insn per cycle
579025,,cache-misses,31009662928,100.00,,
# started on Mon Jun  8 13:56:02 2020

36817068637,,cycles,31040093099,100.00,,
54206158434,,instructions,31040090331,100.00,1.47,insn per cycle
453615,,cache-misses,31040088893,100.00,,
# started on Mon Jun  8 13:57:38 2020

36798369949,,cycles,30967488165,100.00,,
54208961322,,instructions,30967482730,100.00,1.47,insn per cycle
332852,,cache-misses,30967480857,100.00,,
# started on Mon Jun  8 13:59:12 2020

36896693498,,cycles,31058828374,100.00,,
54396318096,,instructions,31058803745,100.00,1.47,insn per cycle
408466,,cache-misses,31058801917,100.00,,
# started on Mon Jun  8 14:00:47 2020

36353593520,,cycles,31051348224,100.00,,
53813944847,,instructions,31051344999,100.00,1.48,insn per cycle
572368,,cache-misses,31051343801,100.00,,
# started on Mon Jun  8 14:02:23 2020

37154165675,,cycles,31035691467,100.00,,
54665856247,,instructions,31035687413,100.00,1.47,insn per cycle
592889,,cache-misses,31035686290,100.00,,
# started on Mon Jun  8 14:03:57 2020

36785749372,,cycles,30982934219,100.00,,
54259369237,,instructions,30982929326,100.00,1.48,insn per cycle
693394,,cache-misses,30982919996,100.00,,
# started on Mon Jun  8 14:05:32 2020

36700948432,,cycles,31043943349,100.00,,
54189252090,,instructions,31043938470,100.00,1.48,insn per cycle
582055,,cache-misses,31043937151,100.00,,
