[1057025.109974] nvme nvme2: Removing ctrl: NQN "nqn.2014-08.org.nvmexpress.discovery"
[1057025.975951] tee (11631): drop_caches: 3
[1057026.225656] Running randread depth 512 jobs 1 size 4K zc 0 remote zc 0 zcrc 0
[1057085.512170] cpu_profile: calibration  average is 24 clock cycles, min is 24, max is 24 
[1057105.557437] nvme_tcp: tracing_off  cpu            count              sum             sum2              min              max 
[1057105.570347] nvme_tcp: copy    0                0       1354449820                0                0                0
[1057105.582435] nvme_tcp: copy    1                0                0                0                0                0
[1057105.594522] nvme_tcp: copy    2                0                0                0                0                0
[1057105.606606] nvme_tcp: copy    3                0                0                0                0                0
[1057105.618693] nvme_tcp: copy    4                0                0                0                0                0
[1057105.630778] nvme_tcp: copy    5                0                0                0                0                0
[1057105.642863] nvme_tcp: copy    6                0                0                0                0                0
[1057105.654947] nvme_tcp: copy    7                0                0                0                0                0
[1057105.667030] nvme_tcp: copy    8                0                0                0                0                0
[1057105.679116] nvme_tcp: copy    9                0                0                0                0                0
[1057105.691199] nvme_tcp: copy   10                0                0                0                0                0
[1057105.703282] nvme_tcp: copy   11                0                0                0                0                0
[1057105.725521] nvme_tcp: copy   12                0                0                0                0                0
[1057105.737597] nvme_tcp: copy   13                0                0                0                0                0
[1057105.749681] nvme_tcp: copy   14                0                0                0                0                0
[1057105.761765] nvme_tcp: copy   15                0                0                0                0                0
[1057105.773854] nvme_tcp: copy   16                0                0                0                0                0
[1057105.785930] nvme_tcp: copy   17                0                0                0                0                0
[1057105.798013] nvme_tcp: copy   18                0                0                0                0                0
[1057105.810096] nvme_tcp: copy   19                0                0                0                0                0
[1057105.822179] nvme_tcp: copy   20                0                0                0                0                0
[1057105.834262] nvme_tcp: copy   21                0                0                0                0                0
[1057105.846346] nvme_tcp: copy   22                0                0                0                0                0
[1057105.858429] nvme_tcp: copy   23                0                0                0                0                0
[1057105.870511] nvme_tcp: copy   24                0                0                0                0                0
[1057105.882595] nvme_tcp: copy   25                0                0                0                0                0
[1057105.894677] nvme_tcp: copy   26                0                0                0                0                0
[1057105.906762] nvme_tcp: copy   27                0                0                0                0                0
